date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.43211457,0.06386618,0.38540515,0.058481917,0.06013223,-18.458374,-6.8540773,-6.301798,-2.7879047,2.1102395,4.9371543,7.824861,12.939626,17.223825,2.1102395,-3.458050203900953,0.9971678540508592
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.38693687,0.16873272,0.33852148,0.052366458,0.053442538,-19.798512,-6.053385,-5.059164,-2.8759668,1.2123376,5.732367,8.700567,12.383445,15.469366,1.2123376,-19.846144784066077,0.9809598789439715
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.49857998,0.082683876,0.28314644,0.067602985,0.06798671,-21.500359,-7.10355,-5.2452326,-3.038964,0.6435998,5.768211,7.906765,12.4228735,16.565237,0.6435998,-0.49570679427068753,0.9805616246631366
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.5196117,0.12190569,0.216868,0.07034363,0.07127094,-19.617527,-6.1362705,-5.247677,-2.884985,1.2936301,5.431316,7.9122047,11.7962675,15.031159,1.2936301,1.8031078153438542,0.9820096658825112
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.5196156,0.13004805,0.20832045,0.07033555,0.07168039,-19.234917,-6.331147,-5.2145543,-2.8361757,1.3660054,5.4507055,7.931796,11.589914,15.1257305,1.3660054,14.011525529463889,0.9932786695710394
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.5098023,0.11987495,0.23102342,0.06899784,0.07030157,-20.261787,-6.4010477,-5.1713,-3.1434853,0.9770768,5.297849,8.083257,12.286648,15.471163,0.9770768,3.0301018500001375,0.9957436454385519
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.5209503,0.115298726,0.22041056,0.07055482,0.07278561,-21.747456,-6.9551067,-5.4771595,-2.9394357,0.65451723,5.7604995,7.931555,13.057309,17.043474,0.65451723,4.607251245662416,0.9995009272983447
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.52628773,0.11622122,0.21263376,0.0712452,0.07361205,-20.775974,-6.8681073,-5.488623,-2.929761,0.9674409,5.5722218,7.888735,12.620785,16.67694,0.9674409,-3.6235812766521813,0.996534692371109
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.5036783,0.11928613,0.23794518,0.06817021,0.07092014,-20.741522,-6.737663,-5.3972554,-2.948782,0.87552935,5.440618,7.9178023,12.802646,16.524908,0.87552935,-11.099201850357685,0.9874759374968166
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.52802956,0.10367957,0.22351418,0.071487635,0.07328905,-20.503706,-6.713599,-5.3854823,-2.74812,0.8754237,5.397833,7.594719,12.603698,16.622501,0.8754237,-7.160645831162967,0.9816848109978729
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.52706444,0.09079495,0.23797148,0.071468584,0.07270057,-19.713516,-6.893115,-5.3086805,-2.5456564,1.0364037,5.429999,7.289071,11.935413,16.44345,1.0364037,15.0388985357328,0.9937760954095575
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.50444597,0.11035385,0.24689655,0.06827594,0.07002765,-20.071163,-6.5670433,-5.3185806,-2.8029287,1.0319782,5.33557,7.7696867,12.379822,16.16509,1.0319782,-18.471057735711227,0.9787424380510975
