date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.14563514,0.024566187,0.18133838,0.024561249,0.025981292,0.17979164,0.036620133,0.18134199,0.024549095,0.17561483,-17.22825,-11.052772,-2.7518704,0.8082314,5.6574144,9.79732,11.827893,17.996784,24.823711,-17.22825,-3.0688606539471297,0.9974866006110179
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.17100275,0.023667898,0.17442113,0.023654338,0.026670659,0.17335132,0.035499316,0.1745692,0.023650225,0.17351322,-17.236338,-10.679032,-2.5409586,0.916596,5.4517226,9.836935,11.464316,17.131138,23.565327,-17.236338,-9.082048503857209,0.9900670906284652
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.17278357,0.023823857,0.17546953,0.023809403,0.026061868,0.17442727,0.028318679,0.17582382,0.023807703,0.17567426,-17.290491,-10.942421,-2.365251,1.2710979,5.1667223,9.825463,11.180133,17.054565,23.45258,-17.290491,1.2003660282199236,0.9910404263379238
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.16960774,0.023864836,0.17584686,0.023844436,0.026059942,0.17429003,0.031402044,0.17594863,0.023840956,0.17529453,-16.608204,-10.492615,-2.534093,1.208824,5.2123528,9.708577,11.177523,17.018366,23.10578,-16.608204,1.5328386255620035,0.9922845746139142
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.17103836,0.023826674,0.17543474,0.023806864,0.025800576,0.17459312,0.030463677,0.17579447,0.023804495,0.17543711,-16.93299,-10.483951,-2.4818208,1.2734244,5.0445867,9.862035,11.159917,17.302723,23.581398,-16.93299,14.820268009465503,1.004328737871438
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.16679923,0.023777684,0.17510106,0.023765495,0.027367732,0.17362039,0.037127525,0.17531145,0.02375585,0.1733736,-16.174164,-10.603722,-2.5833247,0.92008615,5.278914,9.452539,11.200454,16.840668,23.077997,-16.174164,4.142448919252437,1.0077360929040093
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.16500221,0.023848632,0.1760073,0.023846751,0.02737977,0.17444335,0.04229485,0.17574772,0.023833433,0.16759597,-16.145075,-10.785238,-2.549466,0.72570807,5.50174,9.193574,11.063745,16.379282,22.895555,-16.145075,0.9555251007300065,1.0085247228234864
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.16627376,0.023821952,0.17578973,0.02381639,0.027069205,0.17469667,0.03781481,0.1757271,0.02380845,0.17118187,-16.427027,-10.717088,-2.6006722,0.834295,5.386593,9.355621,11.163538,16.747925,23.368324,-16.427027,5.01563468663504,1.0126675496720716
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.16247518,0.023947109,0.17673448,0.02394734,0.027480403,0.17524227,0.041682363,0.17658007,0.023932844,0.16797796,-16.11268,-10.7003565,-2.6979396,0.6737778,5.542083,9.210765,11.243796,16.642202,23.237463,-16.11268,-6.849572225848962,1.0069866819224793
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.16834688,0.023862345,0.1760155,0.023856003,0.027539965,0.17470299,0.031196706,0.17609905,0.023851197,0.17452931,-16.702776,-10.8003235,-2.6125896,0.9059525,5.337803,9.485183,11.322914,16.876778,23.54688,-16.702776,-11.682432054983424,0.997351912477899
