date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.1347705,0.20257692,0.13187431,0.13840911,0.12575269,0.117455244,0.14916126,-35.75451,-15.127398,-7.3118587,-3.2109425,0.07263507,3.2564988,6.1469517,10.153469,20.515158,0.07263507,-0.33174688,-0.33174688
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.10534424,0.17214464,0.15959868,0.12889221,0.10945564,0.10819239,0.21637219,-34.548428,-14.258996,-6.760275,-2.9020925,0.39425087,3.259113,5.5692525,8.848527,16.951012,0.39425087,-0.03609629,-0.36784315
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.1088028,0.21538706,0.1376382,0.14308092,0.11889505,0.115472555,0.16072337,-35.311672,-15.396285,-7.357146,-3.353135,-0.08740763,2.8115275,5.2357984,9.111491,18.76952,-0.08740763,0.6567845,0.28894132
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.103819594,0.2613594,0.11874991,0.15298046,0.10933714,0.112382926,0.14137065,-32.2872,-14.573482,-7.3333716,-3.5562997,-0.5091683,2.2109928,4.6381965,8.258797,18.152225,-0.5091683,-0.005763738,0.28317758
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.19295226,0.22568354,0.11545023,0.14140077,0.11108056,0.11020911,0.103223585,-26.785776,-12.220501,-5.9917274,-2.573106,-0.07090776,2.3141348,4.787049,8.918956,19.435438,-0.07090776,0.28870997,0.57188755
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.13518669,0.25194576,0.121479385,0.14501703,0.11557218,0.11427051,0.116528444,-28.733135,-13.153549,-6.6624455,-3.0947902,-0.42802948,2.1078951,4.6874065,8.854896,19.47979,-0.42802948,-0.21484761,0.35703993
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.13162503,0.22875462,0.1274346,0.16013627,0.11753835,0.11373003,0.12078118,-32.677864,-14.101119,-6.860545,-3.1687644,-0.15409108,2.5255835,5.3662896,9.590516,21.617186,-0.15409108,0.32323202,0.680272
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.1291113,0.21599244,0.1286732,0.16726016,0.12149654,0.11606422,0.12140215,-31.95627,-13.7380295,-6.796457,-3.1086204,-0.3105296,2.3669379,5.1593547,9.701214,21.531982,-0.3105296,0.23079093,0.9110629
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.14825113,0.20107378,0.13447396,0.15732412,0.1216841,0.11588812,0.1213048,-34.918694,-15.119279,-7.5657587,-3.5386674,-0.5058869,2.366628,5.4336987,10.378274,23.318705,-0.5058869,-0.036151614,0.8749113
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.109248474,0.23872444,0.114534855,0.21949463,0.10598186,0.10541294,0.1066028,-38.140125,-16.666327,-8.590561,-4.281698,-0.9989812,2.1459532,5.424251,10.340001,24.319918,-0.9989812,0.1773984,1.0523098
