date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.045763064,0.04332801,0.31483048,0.044633206,0.049551755,0.043360066,0.043317966,0.046966527,0.3197761,0.04847283,-9.899268,-5.8306046,-3.7870407,-1.044674,1.0386736,2.43687,3.1137662,5.2214966,5.668322,1.0386736,-1.2084348250425652,0.9990102908885811
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.03892937,0.038674366,0.28513533,0.039417777,0.15152717,0.038677484,0.038674545,0.039445084,0.2857259,0.043792933,-12.365941,-5.972006,-5.389132,-1.1067759,1.4679632,3.3497372,3.5334656,5.8023634,5.905334,1.4679632,-11.440020739595834,0.9896501775005099
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.036474235,0.0363893,0.26847014,0.037049957,0.2026578,0.03639283,0.03638935,0.03702276,0.26885498,0.040298615,-11.991503,-5.846162,-5.12333,-1.158391,1.0572217,3.1655588,3.6538286,5.8105063,5.6547856,1.0572217,2.068320303473703,0.991326601378856
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.03773954,0.037630975,0.2773243,0.038357615,0.17536022,0.037634842,0.037630957,0.03854314,0.27802783,0.041750643,-12.326405,-5.6381235,-4.942786,-0.96013117,1.252986,2.9301333,3.640244,5.6820154,5.8114142,1.252986,1.2536916016110642,0.9923444702032641
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.03824435,0.038106725,0.28071377,0.03881982,0.16526125,0.038111,0.038106725,0.038952988,0.28154084,0.04214247,-11.961133,-5.65497,-4.995033,-1.1186122,1.1665051,3.0184731,3.5710673,5.5752954,5.6508746,1.1665051,14.21325092169574,1.0038960188975772
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.042429004,0.041860785,0.307437,0.04284961,0.08200514,0.041878708,0.04186101,0.04278645,0.30919352,0.04769867,-11.955087,-5.9105005,-4.5603356,-0.80545455,1.4704608,2.7336974,3.5330276,5.6089067,6.254043,1.4704608,3.9957179259863254,1.0071812648587035
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.037160788,0.036976144,0.27172062,0.037809264,0.19028622,0.037010975,0.036976755,0.037519198,0.2730986,0.041441403,-11.035371,-6.4927626,-4.315049,-0.91560614,1.475589,2.9898868,3.4483109,5.393229,6.338423,1.475589,-0.6566553338253142,1.0066396015092371
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.038043436,0.037781443,0.27769586,0.038704347,0.17248875,0.037807446,0.03778208,0.038505852,0.27905282,0.04213794,-10.983232,-6.212343,-4.2975183,-0.90856093,1.3222394,2.8786788,3.4515848,5.360476,6.104737,1.3222394,6.326067226359891,1.0118550558842279
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.041293662,0.040685102,0.29874527,0.041906275,0.1080691,0.040722318,0.040685844,0.041931365,0.30039635,0.045564704,-10.960405,-6.2397847,-4.0614686,-0.76862615,1.4146696,2.6870782,3.4232903,5.386634,6.294519,1.4146696,-4.073327123950023,1.0084794484766608
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.03937116,0.03902626,0.28721136,0.04012165,0.14439185,0.039045274,0.03902635,0.040502805,0.28822875,0.043074626,-10.878356,-6.0159616,-4.166637,-0.9225575,1.0927516,2.7332063,3.5287616,5.2930007,5.904922,1.0927516,-10.717872384692978,0.9996270700725999
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0016,-0.0049,-0.0075,-0.013300000000000001,-0.0088,-0.0088,-0.018799999999999997,0.036497977,0.03637567,0.26815486,0.037248418,0.20274352,0.03638611,0.036375523,0.038084228,0.26870415,0.039429538,-10.739526,-5.773574,-4.240519,-1.0134419,0.8071913,2.780157,3.5684485,5.2755384,5.4468284,0.8071913,11.910347283949019,1.0093780164763684
2016-04-06,0.0123,0.0227,0.0111,0.030600000000000002,0.0070999999999999995,0.0088,0.005699999999999999,0.011000000000000001,0.006999999999999999,0.0026,0.042590093,0.042136934,0.31014284,0.043429967,0.07423181,0.04216368,0.04213407,0.044280928,0.31110498,0.04778466,-10.927963,-5.8860354,-3.9956925,-0.89903814,0.90410525,2.4290946,3.6048007,5.4455013,5.9798894,0.90410525,-15.54396164991213,0.9965281121533766
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.009899999999999999,-0.0076,-0.0063,-0.0174,-0.0147,-0.0148,0.0002,0.03712687,0.037064567,0.27353138,0.038064606,0.18567017,0.037076693,0.03706393,0.038984958,0.2737924,0.041624475,-10.975243,-5.7740793,-3.7471666,-0.7024938,0.52753586,2.352551,3.8303864,5.7445006,5.5788546,0.52753586,3.5401584747580777,0.9994174384773524
