date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.031042542,0.030885769,0.21154775,0.02891622,0.030746398,0.21192254,0.028887464,0.21274564,0.028884253,0.18442142,-12.811239,-5.204724,-2.7521894,-0.7530471,0.23740661,4.181658,7.2341657,10.915274,17.585648,-12.811239,-2.6656688696454522,0.9978168150125754
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.063647516,0.028775599,0.15781479,0.028709939,0.064748466,0.19698536,0.02815221,0.2079614,0.029454045,0.19375072,-13.151738,-4.822335,-2.270039,-0.4738245,-0.31904426,4.539484,6.8292627,10.630164,17.009367,-13.151738,-6.747672871432629,0.992302530448022
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.07057775,0.029037388,0.16165516,0.0284999,0.04256913,0.20356314,0.027959732,0.20654914,0.030587047,0.1990016,-13.318477,-5.280998,-2.3796315,-0.5350208,-0.14492662,4.4272695,6.9897146,10.871069,17.476671,-13.318477,1.6510935207992243,0.9936443685141116
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.07471698,0.02922012,0.12789463,0.029345676,0.060607698,0.20083189,0.02812896,0.20777607,0.04088555,0.20059249,-12.754398,-5.012233,-2.390122,-0.5357682,0.12172819,4.4245753,6.7765675,10.608064,16.890001,-12.754398,1.5326576497936333,0.9948916384916526
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.07130682,0.029431619,0.14728072,0.02893891,0.047942903,0.20353785,0.028159725,0.20800014,0.035064735,0.2003367,-13.05924,-5.2608347,-2.417453,-0.5055548,0.04758185,4.451299,6.91407,10.850528,17.298042,-13.05924,14.473847909828729,1.0066851767900054
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.041252173,0.030335302,0.16759183,0.029685164,0.05057367,0.206244,0.028903684,0.21345298,0.03422452,0.19773667,-12.665858,-4.647684,-2.3080904,-0.7024734,0.017836865,4.407364,6.8271704,10.444908,16.681257,-12.665858,4.4633895679381155,1.0103651342971982
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.033418395,0.031391103,0.20044264,0.02881821,0.03186664,0.20952089,0.028538816,0.21072727,0.029447556,0.19582838,-13.0568495,-4.645008,-2.2893414,-0.65804577,-0.32995874,4.4367614,7.0124807,10.734783,17.185589,-13.0568495,-0.5971323945804761,1.0098710132881537
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.033920564,0.031627532,0.19997856,0.028701639,0.03131555,0.20934579,0.028499974,0.21042927,0.029387623,0.19679344,-13.290733,-4.839082,-2.3209312,-0.6248769,-0.2288129,4.600692,7.1039896,10.9644165,17.457003,-13.290733,7.415574061652391,1.0160043247474118
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.03130815,0.031954847,0.20320651,0.028776402,0.03118787,0.20997453,0.028600149,0.2111151,0.029379403,0.19449708,-13.1547985,-4.618384,-2.3236508,-0.7311332,-0.1723609,4.598082,7.1068983,10.841348,17.250986,-13.1547985,-5.4325624510297565,1.0114838440392164
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.035356656,0.03165692,0.19617175,0.028520195,0.030601412,0.20863312,0.028337458,0.20924273,0.030020058,0.20145969,-13.585702,-4.925546,-2.3542418,-0.63519365,-0.09372532,4.8415394,7.18109,11.240311,17.746593,-13.585702,-12.794280233817016,1.000884984290964
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0016,-0.0049,-0.0075,-0.013300000000000001,-0.0088,-0.0088,-0.018799999999999997,0.039879803,0.031703725,0.19198361,0.0282711,0.029758835,0.20762663,0.028156329,0.20791908,0.030145552,0.20455538,-13.925124,-5.3735366,-2.4827297,-0.53925675,0.088014655,4.9847865,7.2994323,11.635881,18.269785,-13.925124,11.51923409681249,1.0103275956243236
2016-04-06,0.0123,0.0227,0.0111,0.030600000000000002,0.0070999999999999995,0.0088,0.005699999999999999,0.011000000000000001,0.006999999999999999,0.0026,0.033880506,0.031286318,0.19357225,0.028640034,0.03147441,0.2089646,0.028399965,0.20965314,0.031823777,0.20230497,-13.43531,-5.1935763,-2.5800035,-0.827905,0.29790342,4.653461,7.3345523,11.21898,17.83127,-13.43531,-11.524418283900207,1.0007916105172459
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.009899999999999999,-0.0076,-0.0063,-0.0174,-0.0147,-0.0148,0.0002,0.051572405,0.03136644,0.1321209,0.028878897,0.03393786,0.21053399,0.02859506,0.21116175,0.061896473,0.20993619,-14.02612,-5.300333,-2.5340283,-0.6269658,0.46950755,5.3376975,7.315646,11.867774,18.441786,-14.02612,4.226585875961888,1.004255928032228
2016-04-08,0.0009,0.021099999999999997,0.0005,-0.0042,0.0049,0.0052,0.0040999999999999995,-0.0012,0.0022,0.0074,0.03391091,0.03325533,0.16614407,0.028601749,0.030829957,0.20978756,0.028461477,0.21001485,0.050518133,0.20847595,-14.157689,-5.0969276,-2.481091,-0.6068785,0.3799207,5.5582848,7.416644,12.070865,18.54161,-14.157689,-5.045070110061043,1.0001064263406907
2016-04-11,0.0043,-0.004,-0.0033,-0.0074,-0.0011,-0.0069,0.0019,-0.0049,-0.0051,-0.0032,0.042592432,0.032280967,0.15994768,0.028849542,0.031819247,0.21115792,0.028650304,0.21158476,0.043998398,0.20911875,-14.412483,-5.24064,-2.2929902,-0.6328202,-0.010790333,5.363492,7.441847,11.878429,18.56986,-14.412483,11.066991872613405,1.0091712663833285
