date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.03997923,0.039978184,0.28640276,0.040089574,0.1383815,0.03996696,0.039962392,0.039975904,0.03998335,0.2952802,-16.339678,-12.148639,-5.7877865,-1.4872844,1.0966502,3.8030946,5.8585877,8.828509,16.139748,-16.339678,-1.0176227377072715,0.9991665661443839
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.035868734,0.035870515,0.2631203,0.03625498,0.22026128,0.035889693,0.035867937,0.035938345,0.035899732,0.26502845,-15.502806,-11.7198305,-5.5685935,-1.2775922,0.9758354,3.8852115,6.167193,8.531816,15.152576,-15.502806,-8.611734561356656,0.9921194267093163
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.036337543,0.036337145,0.26730368,0.03721469,0.20881845,0.036421165,0.036336876,0.036356274,0.0363811,0.26849303,-15.595531,-12.263466,-5.872099,-1.1817496,1.0602823,4.308802,6.4023876,8.683515,15.758825,-15.595531,1.4704967436675689,0.9933142738725477
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.036625404,0.036627173,0.26776028,0.037583612,0.20411147,0.036651555,0.036624502,0.036696192,0.036702257,0.2706176,-15.515737,-12.152308,-5.6727624,-0.8103867,1.4526395,4.235924,6.2827263,8.450515,15.5541315,-15.515737,-1.0669509693386714,0.9924462823677432
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.035973776,0.035974395,0.26310664,0.037468176,0.21758677,0.036007397,0.03597305,0.036026128,0.036080074,0.26580352,-16.059603,-12.48267,-5.863562,-0.98285633,1.4217352,4.337426,6.432864,8.676274,15.989138,-16.059603,15.256285549069165,1.0048468097026444
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.037199438,0.037200224,0.27342904,0.037444264,0.19101016,0.037212156,0.037198495,0.037223127,0.03722308,0.27486,-15.292537,-11.640998,-5.2906303,-0.8294371,1.3106269,3.90835,5.956545,8.215151,14.896679,-15.292537,3.223917610348212,1.0074999983394197
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.039453395,0.039453257,0.29022115,0.0396635,0.14185816,0.03946144,0.039452128,0.039460476,0.039464027,0.29151246,-14.758525,-11.485722,-5.229142,-0.8421686,1.1305209,3.9336696,5.674598,8.215342,14.756376,-14.758525,0.9420962474498195,1.0082773627683643
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.04014083,0.040140282,0.2952516,0.04048011,0.12679678,0.04015157,0.040139023,0.04014905,0.040164065,0.29658666,-15.17718,-11.8099985,-5.461479,-0.9681323,1.1541051,4.0643587,5.809426,8.362245,15.195041,-15.17718,5.325063026423683,1.0126746932391733
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.040564485,0.040564504,0.29857364,0.04073869,0.117564656,0.040569007,0.040562443,0.040571522,0.040575385,0.29971567,-14.916966,-11.456108,-5.2658377,-0.9555903,1.0750424,3.876043,5.600125,8.146669,14.792644,-14.916966,-5.678228396481925,1.0079652762043254
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.040447213,0.040446073,0.2974176,0.04077809,0.1202336,0.040461484,0.04044426,0.040457975,0.040472638,0.29884106,-15.301993,-11.892016,-5.6940746,-1.1654301,1.0040528,4.127347,5.9774423,8.31519,15.436874,-15.301993,-13.965302772880163,0.9964365781971647
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0016,-0.0049,-0.0075,-0.013300000000000001,-0.0088,-0.0088,-0.018799999999999997,0.04144426,0.04144184,0.30389735,0.042252153,0.098879285,0.041471176,0.04143894,0.041466024,0.041524626,0.30618438,-15.278316,-12.318446,-6.279242,-1.2066009,0.9720655,4.347992,6.0418735,8.806834,16.20769,-15.278316,10.940800985632567,1.0053651730348878
2016-04-06,0.0123,0.0227,0.0111,0.030600000000000002,0.0070999999999999995,0.0088,0.005699999999999999,0.011000000000000001,0.006999999999999999,0.0026,0.040329535,0.04032749,0.296945,0.040601525,0.12246423,0.040353704,0.040326387,0.04033471,0.040346663,0.29797083,-15.201444,-11.960185,-5.751103,-1.1527855,1.0093251,4.221254,5.9705815,8.215659,15.552357,-15.201444,-10.5718690532658,0.996660349971793
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.009899999999999999,-0.0076,-0.0063,-0.0174,-0.0147,-0.0148,0.0002,0.042595882,0.042583395,0.3116114,0.042903155,0.075185046,0.04268154,0.042581283,0.042600308,0.042646628,0.31461138,-14.754546,-12.2647085,-6.4333634,-1.0617671,0.9568408,4.328934,6.05207,8.906889,16.333868,-14.754546,4.9370863960696445,1.0006903239728968
2016-04-08,0.0009,0.021099999999999997,0.0005,-0.0042,0.0049,0.0052,0.0040999999999999995,-0.0012,0.0022,0.0074,0.042949576,0.04293349,0.31563914,0.04347239,0.06598191,0.04296555,0.042930394,0.042944696,0.043000925,0.3171819,-14.695725,-12.205052,-6.2393837,-0.8859611,1.2077717,4.2963696,5.645498,8.717582,16.169619,-14.695725,-3.764965755799024,0.9976046853144879
2016-04-11,0.0043,-0.004,-0.0033,-0.0074,-0.0011,-0.0069,0.0019,-0.0049,-0.0051,-0.0032,0.04148929,0.041485462,0.3061069,0.04221362,0.09600183,0.04165837,0.04148604,0.041488443,0.04154724,0.30652285,-14.672418,-12.132977,-6.1624837,-1.1822143,0.77403075,4.389662,6.0470777,8.637947,15.887971,-14.672418,11.826073056972419,1.0072670488611768
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0101,0.0091,0.0069,0.012199999999999999,0.0078000000000000005,0.0079,0.0123,0.034714285,0.0347142,0.25616953,0.035127543,0.24379338,0.034811124,0.03471422,0.034718383,0.03473239,0.25650495,-15.919837,-12.584474,-5.5734015,-0.7634209,1.2483002,4.3875947,6.457996,8.900165,15.738151,-15.919837,9.882647828673132,1.0154197642693028
2016-04-13,0.0279,0.0021,0.015600000000000001,0.0118,0.012199999999999999,-0.0064,0.023,0.0105,0.0044,-0.0055000000000000005,0.034763943,0.03476381,0.25620016,0.034912076,0.24337173,0.034811005,0.034763806,0.034767736,0.034774322,0.25687143,-16.07217,-12.349633,-5.392188,-0.7816022,1.3180617,4.153873,6.386061,8.772579,15.488165,-16.07217,-1.3048552873543802,1.0143346079643962
2016-04-14,-0.0006,0.0052,-0.0013,0.0031,-0.0005,-0.0063,0.0028000000000000004,0.0003,-0.0022,-0.0027,0.035135586,0.035135463,0.25887045,0.035372715,0.23528564,0.03516156,0.035135414,0.0351387,0.035147216,0.25961727,-15.934442,-12.234483,-5.5041647,-0.8914352,1.2423855,4.2154293,6.2640915,8.519798,15.497038,-15.934442,0.9446573555383954,1.0151193734421937
2016-04-15,-0.0025,-0.0121,-0.0034000000000000002,-0.0007000000000000001,0.0029,0.0058,-0.0024,0.0055000000000000005,0.0023,0.0043,0.03513522,0.035135113,0.2586662,0.03536335,0.23550962,0.03515204,0.035135027,0.035140347,0.035148736,0.25961432,-15.958413,-12.109096,-5.4901323,-0.9569302,1.1860901,4.1316047,6.2533126,8.462663,15.38541,-15.958413,6.6489691728260665,1.0206472173576366
2016-04-18,0.010700000000000001,0.0166,0.0044,0.009000000000000001,0.0043,0.0043,0.0055000000000000005,0.0068000000000000005,0.0083,0.0044,0.034368046,0.03436805,0.2531212,0.034411974,0.25223657,0.03442678,0.034368034,0.034378115,0.034374077,0.25394717,-16.599821,-12.740867,-5.3782234,-0.7195712,1.4464003,4.2588334,6.5675354,9.188946,15.669785,-16.599821,3.6718519038471777,1.0237165584126824
2016-04-19,0.005699999999999999,0.0171,-0.0064,0.0002,0.0074,0.0017000000000000001,0.009000000000000001,-0.0034000000000000002,0.005,0.0060999999999999995,0.03445597,0.03445601,0.2539576,0.034537397,0.2501218,0.034479327,0.034455955,0.03447548,0.03446361,0.25459674,-16.293007,-12.471635,-5.3470683,-0.6883386,1.3973027,4.2006097,6.3801026,9.042853,15.408878,-16.293007,-6.401052603386005,1.0183497578055105
2016-04-20,0.005699999999999999,0.0084,0.0024,0.0040999999999999995,-0.004,-0.0125,0.0092,0.001,-0.003,-0.0208,0.034833968,0.03483403,0.257127,0.03490203,0.24151626,0.03486416,0.034833968,0.034856983,0.034841876,0.25738978,-15.6405,-12.372542,-5.2309523,-0.4328771,1.497383,4.2651777,6.1602063,9.043611,15.152245,-15.6405,-9.437124941053845,1.010478919232126
2016-04-21,-0.0009,-0.0040999999999999995,0.0004,0.0077,-0.0046,-0.0155,-0.0070999999999999995,-0.0076,-0.0095,-0.021099999999999997,0.035058126,0.03505803,0.2585798,0.035174787,0.2367495,0.035148155,0.035058007,0.035064373,0.03506389,0.25904542,-15.843557,-12.540387,-5.5333023,-0.78208405,1.2619551,4.3551626,6.3329186,9.072404,15.619173,-15.843557,1.5896606839472003,1.011794495489178
