date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.07300612,0.10096897,0.07409908,0.07363492,0.074379,0.089413755,0.5144981,-37.0304,-13.467862,-6.3461275,-2.7152493,0.1853106,3.0904279,7.0982747,13.35678,27.025501,7.0982747,-0.14691496,-0.14691496
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.07189146,0.09564128,0.07309697,0.07172688,0.073765315,0.091124155,0.5227539,-42.842075,-14.188533,-6.544262,-2.951144,0.2779367,3.6329377,8.040627,15.156025,29.61611,8.040627,0.32695884,0.18004388
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.07395217,0.08673603,0.07435486,0.074830376,0.07584649,0.08358165,0.53069836,-42.247223,-14.6170435,-7.2696133,-3.329061,-0.07572168,3.4778943,7.8941784,15.390228,31.278276,7.8941784,0.6993034,0.87934726
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.0790304,0.08194867,0.07891455,0.09313141,0.08226119,0.087701365,0.49701235,-43.494785,-15.19755,-8.12223,-4.0119243,-0.8908289,2.5794938,6.9228563,14.3172,30.388838,6.9228563,-0.16821465,0.71113265
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.08661574,0.08688614,0.08783187,0.4229436,0.08911266,0.08903598,0.13757403,-43.919373,-17.07696,-9.781941,-5.110459,-1.6911443,1.9473282,6.498164,13.792141,29.68159,6.498164,0.3612244,1.072357
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.094934255,0.09629983,0.096329965,0.25799546,0.09796036,0.10126905,0.25521109,-42.795635,-16.766977,-9.723162,-5.2128134,-1.8998183,1.6009569,6.036778,13.150126,28.52555,6.036778,-0.20372249,0.8686346
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.08265343,0.08394855,0.083172,0.13456503,0.0862866,0.08576565,0.44360873,-45.93551,-17.438702,-9.796704,-5.295478,-1.7586219,1.9854964,6.6767635,14.463199,30.374119,6.6767635,0.42522907,1.2938637
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.08347767,0.09131239,0.085271806,0.09924094,0.086839296,0.090985246,0.46287262,-48.08709,-19.06457,-11.419505,-6.9051294,-3.3045259,0.42683357,5.3145494,13.605168,30.242218,5.3145494,0.26327106,1.5571347
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.078124896,0.09217189,0.08000649,0.08466729,0.08129284,0.08764146,0.49609515,-47.757694,-18.495241,-10.697975,-6.2607307,-2.6126866,1.2084888,6.205305,14.497173,31.242989,6.205305,0.105326526,1.6624613
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.07329397,0.07338192,0.07350907,0.32737502,0.07424805,0.073880136,0.3043118,-54.835403,-20.851831,-12.111401,-7.229116,-3.1824214,0.92254055,6.4017315,15.779356,33.14934,6.4017315,0.21840845,1.8808697
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.07189658,0.0719678,0.071984656,0.22520162,0.07348557,0.07239308,0.41307068,-58.966785,-22.148214,-13.116639,-8.005478,-3.8106334,0.43502682,6.2108207,16.38272,35.50061,6.2108207,-0.1502193,1.7306504
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.06843858,0.06845671,0.06846219,0.22720663,0.07117087,0.06898455,0.4272805,-53.196117,-18.65896,-9.896416,-5.2832584,-1.5555707,2.2882738,7.5901628,16.715555,34.86906,7.5901628,0.14053261,1.871183
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.05928881,0.05864926,0.058690637,0.3414285,0.062103823,0.059829865,0.3600091,-52.88222,-18.686062,-10.088715,-5.183498,-1.5338795,2.3280296,7.406269,16.352879,35.70511,7.406269,-0.44118246,1.4300005
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.06124475,0.060909197,0.06156686,0.4192288,0.06387788,0.06231214,0.27086037,-47.53725,-15.369303,-7.2866316,-2.885269,0.3564794,3.7899008,8.406685,16.438494,33.791817,8.406685,-0.83501774,0.5949828
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.07422249,0.07432,0.07398226,0.08910626,0.08051253,0.078753784,0.5291026,-50.091423,-14.883407,-6.471154,-2.4715898,0.594579,4.1441116,8.651617,16.907104,37.08715,8.651617,-0.008670754,0.58631206
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.07405483,0.07447252,0.07392215,0.075957105,0.08341028,0.0785303,0.5396529,-58.010464,-19.006989,-10.255581,-5.7236476,-1.9662696,2.1710458,7.0286574,16.860912,38.30883,7.0286574,0.41048276,0.9967948
2016-12-05,35.75,99.24,44.33,74.99,68.17,71.0999,69.44,0.07123454,0.07310443,0.07229709,0.07252533,0.085412435,0.121802524,0.5036236,-57.6147,-18.063978,-9.628158,-5.390732,-1.9519233,1.8092921,6.324439,15.322717,36.116844,6.324439,0.38586867,1.3826635
2016-12-06,36.11,98.96,44.46,75.18,68.29,71.4699,69.83,0.066535555,0.072056614,0.06788961,0.065956734,0.086931184,0.16674604,0.47388425,-44.12813,-12.150244,-5.8545847,-2.4990122,0.43309176,3.3675406,6.723413,14.098445,30.806265,6.723413,1.1647981,2.5474615
2016-12-07,36.4786,99.6099,45.01,76.16,69.19,72.32,70.95,0.066989385,0.06865375,0.06697294,0.06620682,0.09033683,0.1641762,0.476664,-46.316105,-13.6228485,-7.442589,-3.900046,-0.77008736,2.10981,5.7781067,13.952533,31.596985,5.7781067,0.2842036,2.831665
2016-12-08,36.4786,99.06,45.03,76.13,69.33,72.75,71.32,0.055247337,0.19398975,0.11126031,0.056816008,0.057661965,0.19856028,0.32646427,-41.25385,-15.714181,-8.664957,-3.6322927,0.110998474,3.365087,6.15233,11.776425,27.633772,6.15233,0.27978772,3.1114528
2016-12-09,36.49,99.1418,45.32,76.35,69.7,72.7709,71.71,0.04484052,0.043209054,0.22151205,0.31468838,0.247062,0.085436195,0.043251786,-44.808903,-12.093807,-5.009305,-2.0626886,0.38159233,2.6811948,6.2462373,11.652619,29.590067,6.2462373,0.04952992,3.1609828
2016-12-12,36.18,99.1425,45.54,76.26,69.82,72.7537,71.44,0.050628293,0.04553512,0.20285232,0.336272,0.2726872,0.046507105,0.04551799,-45.571724,-12.653549,-5.3201094,-1.9830774,0.6792777,3.1652792,6.9356227,12.135004,28.274487,6.9356227,0.6149798,3.7759626
2016-12-13,36.8,98.9394,45.77,76.89,70.32,73.12,71.85,0.06001847,0.049628258,0.16171479,0.36637,0.25282845,0.05985204,0.049587995,-40.38796,-10.875343,-4.657789,-1.9643651,0.19868246,2.1351967,5.4175115,10.389084,25.221664,5.4175115,-0.6674067,3.1085558
2016-12-14,36.36,99.1212,45.32,76.43,69.75,72.325,71.18,0.059603456,0.052450743,0.16618039,0.38710517,0.22517337,0.05707842,0.052408375,-41.41438,-10.912851,-4.1567173,-1.3259418,0.8759652,3.0677173,6.5938454,11.798149,27.441505,6.5938454,0.20204265,3.3105984
2016-12-15,35.86,98.4996,45.43,76.82,69.94,72.57,71.55,0.07626283,0.052989334,0.07423982,0.3912603,0.29782122,0.05444836,0.05297818,-43.61543,-11.6943245,-4.2133408,-1.6542941,0.5017949,2.5512137,6.680107,12.329851,27.59373,6.680107,-0.1328275,3.1777709
2016-12-16,35.6,98.79,45.6,76.61,69.91,72.5423,71.31,0.12510462,0.052087873,0.066266164,0.38379925,0.26567283,0.05505919,0.052010044,-44.278442,-11.5954275,-4.0896487,-1.2259156,0.91105103,3.2055657,7.2724056,13.16323,28.234201,7.2724056,0.18466091,3.3624318
2016-12-19,35.59,98.5791,45.75,76.87,70.05,72.675,71.45,0.10880917,0.054425307,0.07555038,0.40120503,0.24723375,0.058446262,0.054330163,-44.33488,-11.934084,-4.274782,-1.3651857,0.7563882,2.691691,6.628791,11.807056,26.985645,6.628791,0.2425397,3.6049714
2016-12-20,35.62,98.82,45.77,77.12,70.28,72.8856,71.74,0.10513098,0.06377346,0.0764938,0.46985146,0.15502831,0.065972544,0.063749455,-41.988853,-11.670358,-4.5261145,-1.5771005,0.64979815,2.6785567,6.4223285,12.002398,26.985353,6.4223285,-0.3010019,3.3039694
2016-12-21,34.95,98.7081,45.62,77.03,70.1,72.8,71.63,0.090995654,0.054608095,0.08114481,0.40273267,0.23480974,0.08118111,0.05452795,-45.592236,-12.320105,-4.4576454,-1.2378343,0.95865107,3.1684756,7.6449466,13.364331,28.882256,7.6449466,-0.5528461,2.7511234
2016-12-22,34.62,98.7814,45.3,76.61,69.7,72.08,70.87,0.081534445,0.055423126,0.088526614,0.4090614,0.23428589,0.075798675,0.055369876,-50.635593,-13.843127,-4.89651,-1.2556785,1.2574337,3.862931,9.074537,15.7209,33.222572,9.074537,0.14496857,2.896092
2016-12-23,34.73,98.8636,45.37,76.75,69.75,72.23,71.06,0.06540334,0.052180413,0.08260709,0.38552645,0.30083406,0.061273277,0.05217548,-47.714436,-11.132589,-3.0144987,0.53389037,2.6342254,4.957101,9.914369,15.696812,31.036217,9.914369,0.23179682,3.1278887
2016-12-27,34.93,98.87,45.42,77.09,69.81,72.34,71.23,0.34826672,0.05259485,0.052613255,0.3886024,0.05273758,0.052593533,0.052591614,-41.22592,-5.269049,-1.4655688,0.62635744,1.772661,3.36207,5.853496,11.494526,23.804283,5.853496,-0.28571242,2.8421762
