date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.36234722,0.13835731,0.4992955,-16.88362,-7.7557507,-3.7949412,3.1033626,4.6663465,4.3304896,5.571268,7.398834,8.971132,8.971132,-7.698107217888421,0.9936952438837933
2016-03-22,-0.005,-0.0022,-0.008,0.32161757,0.3241557,0.3542267,-17.00464,-7.6380305,-4.2624946,2.732958,3.3685274,5.2919793,6.459322,8.040459,8.6023445,8.6023445,-13.252284984695269,0.9829100411320453
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.33211806,0.33302575,0.33485624,-15.839667,-6.857666,-5.0368094,2.1139138,2.1516414,5.9050965,6.115055,8.041632,7.9859257,7.9859257,-1.8581108420897805,0.981414254232597
2016-03-24,-0.0018,-0.0016,-0.0011,0.32535008,0.3312511,0.3433988,-16.471296,-7.1510715,-5.056198,2.0529602,2.7116458,5.7949953,6.276987,7.738838,8.407088,8.407088,4.8291187845775765,0.9852957988767959
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.32862186,0.3302515,0.34112668,-15.845632,-6.956718,-5.0311027,2.0264213,2.4792237,5.8600545,6.075696,7.7530746,8.145345,8.145345,12.166217603496623,0.9951134263075461
2016-03-29,0.011699999999999999,0.0079,0.0103,0.27660227,0.2972345,0.42616323,-17.351511,-7.3000364,-4.6150465,2.453939,3.766621,4.7542114,5.9731126,7.4652286,8.837026,8.837026,3.8226520291240735,0.9982288827844366
2016-03-30,0.0009,0.0031,0.0048,0.26876894,0.28924915,0.4419819,-17.26162,-7.204425,-4.5295095,2.4779735,3.7849827,4.5882306,5.8395634,7.3865085,8.739619,8.739619,-1.0968919259745673,0.9973321184913974
2016-03-31,0.0089,-0.0046,-0.0044,0.28988987,0.29790345,0.41220674,-16.80227,-7.127184,-4.507327,2.4868584,3.5718472,4.7795644,5.8519373,7.5076823,8.552427,8.552427,5.258118689836537,1.001627033030475
2016-04-01,-0.0083,0.0063,0.0118,0.22551759,0.25469676,0.5197857,-17.261702,-7.361725,-4.0862384,2.7325659,4.1082644,4.343307,5.9178,7.297568,8.689017,8.689017,-8.524373329905023,0.9946342052115751
2016-04-04,-0.0126,-0.0085,-0.0036,0.3111813,0.3121811,0.37663758,-15.970517,-6.877416,-4.3554916,2.478208,3.0661707,4.8641057,5.904208,7.656859,8.0416155,8.0416155,-6.784565986996028,0.9891074554997149
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.33524883,0.3242899,0.34046125,-14.969642,-6.6883693,-4.6730647,2.220106,2.379301,5.5416923,5.842247,7.876972,7.747465,7.747465,11.460743860152899,0.9983915727787073
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.29758906,0.29854003,0.4038709,-16.420816,-7.125564,-4.3587637,2.5174193,3.4752831,4.8154836,5.929302,7.526717,8.379886,8.379886,-13.184662990127318,0.9876106911904432
2016-04-07,-0.0199,-0.0076,-0.0063,0.33260894,0.33262914,0.33476198,-14.967768,-6.582625,-5.129644,1.9318721,1.7472416,6.1150136,6.0049314,8.025443,7.6342564,7.6342564,4.394150882553527,0.9911649175543366
2016-04-08,0.0009,0.0049,0.0052,0.32344222,0.3161744,0.36038345,-15.489495,-6.9435887,-4.5950584,2.2011662,2.9087672,5.416658,5.838595,7.503767,8.070074,8.070074,-1.7932961250655797,0.9897091827419278
2016-04-11,0.0043,-0.0011,-0.0069,0.33297464,0.33315697,0.3338684,-14.809997,-6.130537,-5.3477793,1.8926457,1.6144587,5.762507,5.352777,7.939748,7.525017,7.525017,9.208316916955349,0.9971731924145801
2016-04-12,0.0067,0.0091,0.0069,0.33281967,0.33396855,0.33321178,-15.933595,-6.092797,-6.0161366,1.4850206,1.3118147,5.8219953,5.2628355,7.8525615,7.86946,7.86946,13.708275681553612,1.0083685446044852
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.33044946,0.33509016,0.33446047,-16.878372,-6.5559564,-5.6314287,1.8245021,2.284032,5.322101,5.431497,7.715465,8.395253,8.395253,-3.0290004192258104,1.0058670304813557
2016-04-14,-0.0006,-0.0005,-0.0063,0.32216603,0.33361867,0.34421533,-17.390732,-7.007261,-5.1730323,2.2216563,2.8834515,5.2011113,6.1169934,7.9287443,8.6402855,8.6402855,2.6220561343167996,1.0080270958520197
2016-04-15,-0.0025,0.0029,0.0058,0.3156617,0.32765684,0.35668147,-17.436323,-7.0904136,-4.9820623,2.3452792,3.1516552,5.0352683,6.0937915,7.843465,8.683719,8.683719,7.703226234246766,1.0143866869819123
2016-04-18,0.010700000000000001,0.0043,0.0043,0.32881382,0.33699074,0.33419544,-18.08193,-7.138835,-5.6480293,2.0251474,2.6789322,5.475431,6.0869927,8.008751,8.936267,8.936267,6.000268833926349,1.0193716114892402
2016-04-19,0.005699999999999999,0.0074,0.0017000000000000001,0.32403076,0.33517644,0.3407928,-18.074041,-7.2411976,-5.405968,2.1867669,3.0549278,5.2672706,6.0658407,7.922338,9.013474,9.013474,-4.592529283462957,1.0155374640883432
2016-04-20,0.005699999999999999,-0.004,-0.0125,0.3278067,0.3379298,0.33426353,-18.19847,-7.2704105,-5.6831756,1.9590757,2.8039813,5.5525966,6.1038036,7.8723445,9.056242,9.056242,-8.588636471300617,1.008394071703379
2016-04-21,-0.0009,-0.0046,-0.0155,0.32975656,0.33460525,0.33563825,-17.405762,-7.008742,-5.4945326,2.0790982,2.5635774,5.541961,6.045244,8.037248,8.669448,8.669448,5.834403155519916,1.0132125627385582
2016-04-22,0.0021,0.0045000000000000005,0.0077,0.32154644,0.33204654,0.34640703,-17.727896,-7.12049,-5.190393,2.2771237,3.1002574,5.097592,5.9841995,7.87588,8.836502,8.836502,-2.4770278777169947,1.0111570707123858
2016-04-25,-0.0063,-0.0053,0.0051,0.32800356,0.3325324,0.33946407,-17.190565,-7.0013647,-5.2187147,2.2833848,2.74592,5.4011793,6.0988417,8.116965,8.584015,8.584015,8.561885325381096,1.018247497317945
2016-04-26,0.0146,0.006,0.0007000000000000001,0.32505715,0.3320935,0.34284937,-17.761408,-7.3559117,-5.247285,2.2940428,3.0686007,5.5059705,6.301544,8.048633,8.923752,8.923752,4.9949215281909,1.0224129898203036
2016-04-27,0.0002,0.0077,0.0043,0.32435587,0.333663,0.34198114,-17.77289,-7.270433,-5.3865833,2.164637,2.993484,5.507082,6.199108,7.956008,8.92758,8.92758,-5.888717554213855,1.0174820305076
2016-04-28,-0.0073,-0.0092,0.0018,0.33220965,0.33397612,0.33381423,-16.859621,-6.962606,-5.7342105,1.9295042,2.0301363,6.2257376,6.324848,8.308504,8.43599,8.43599,-4.920313834660856,1.0133818413911173
2016-04-29,-0.0127,-0.0034999999999999996,0.0040999999999999995,0.3326222,0.33368993,0.33368787,-16.533224,-6.8925257,-5.7086163,1.9254597,1.8585755,6.3398576,6.322072,8.367122,8.2812195,8.2812195,7.325057283300434,1.019461350021786
2016-05-02,0.0036,0.0051,0.009300000000000001,0.3287572,0.33329186,0.337951,-17.40163,-7.298133,-5.4134517,2.1421075,2.7914164,5.831471,6.3204417,8.0607395,8.7996645,8.7996645,-13.097727317503047,1.0085255377586255
2016-05-03,-0.0154,-0.0108,-0.0060999999999999995,0.33235845,0.3340906,0.33355096,-16.934326,-7.1039705,-5.829641,1.8032154,1.9995137,6.459351,6.427143,8.205978,8.513716,8.513716,-9.720701017070594,1.0004964016237918
2016-05-04,-0.0169,-0.0067,-0.0003,0.332319,0.33374453,0.33393645,-16.440235,-7.0097866,-5.66381,1.8320875,1.9741765,6.425241,6.3300023,8.137558,8.324674,8.324674,-4.799963761333059,0.9965632759308037
2016-05-05,-0.0072,-0.003,-0.0016,0.3325489,0.3338112,0.33363992,-16.74974,-7.030899,-5.7468734,1.8756871,1.9659756,6.3815575,6.362174,8.243319,8.42115,8.42115,8.62558056994057,1.003603355234313
2016-05-06,0.008,0.0073,0.0059,0.3287061,0.33379927,0.33749464,-17.467402,-7.1714153,-5.6179137,2.0422459,2.7234793,5.775003,6.1326103,7.98039,8.848769,8.848769,-3.6528622976386735,1.0006008778730362
2016-05-09,-0.006500000000000001,-0.0072,0.0046,0.32628468,0.3323916,0.34132373,-17.345804,-7.1594996,-5.4893336,2.0832253,2.918006,5.5640388,5.951435,7.8134875,8.852321,8.852321,17.64438813787937,1.015060329355669
2016-05-10,0.015300000000000001,0.0147,0.0134,0.31310704,0.32636893,0.36052403,-18.09666,-7.414266,-5.3288665,2.2622747,3.4822042,5.2091146,5.9703894,7.7310514,9.215998,9.215998,-10.459181451852103,1.00636524322192
2016-05-11,-0.0091,-0.0063,-0.0101,0.32764256,0.33193904,0.3404184,-17.308102,-7.164233,-5.403462,2.1920996,2.8814943,5.588099,6.0480556,7.980411,8.79341,8.79341,3.4312629618802704,1.0091933380500862
2016-05-12,-0.0016,0.0019,0.008,0.32195896,0.32748494,0.35055608,-17.357906,-7.190981,-5.2037635,2.3144093,3.1820307,5.3280034,5.9557705,7.8784533,8.847218,8.847218,-14.032007902578552,0.9975954601674093
2016-05-13,-0.0124,-0.0126,-0.0096,0.32834753,0.33105582,0.3405966,-16.697214,-6.9767785,-5.2541156,2.178297,2.730961,5.5716004,5.9189196,7.9150925,8.509795,8.509795,9.140753447806885,1.005063743658025
2016-05-16,0.0078000000000000005,0.011000000000000001,0.0038,0.32490036,0.3287921,0.34630755,-16.89538,-6.989188,-5.2019734,2.243079,2.9411783,5.3760457,5.874956,7.8737454,8.608677,8.608677,-13.583403751261145,0.9938825916302928
2016-05-17,-0.0077,-0.0083,-0.017,0.33172017,0.33313668,0.33514312,-16.30169,-6.7773666,-5.4620895,2.021034,2.2233453,5.8659115,5.91337,8.045275,8.265869,8.265869,-7.194898605107412,0.9880260113910124
