date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.10530684,0.27927694,0.6154162,-16.66125,-7.6692247,-3.529255,3.1354775,4.7551775,4.266673,5.5493937,7.2689624,8.950003,-16.66125,-7.74767416987688,0.9936546485095193
2016-03-22,-0.005,-0.0022,-0.008,0.11254457,0.12894994,0.75850546,-16.631922,-7.5223284,-3.977207,2.7516186,3.5366535,5.275085,6.4032845,7.839153,8.53207,-16.631922,-5.699813542171132,0.9890161176153213
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.13075,0.1355819,0.7336681,-15.315415,-6.695836,-4.652152,2.1848712,2.1630743,5.9389467,6.1833053,8.048431,7.8070383,-15.315415,-1.5711812822324192,0.9877434529045732
2016-03-24,-0.0018,-0.0016,-0.0011,0.10913894,0.12985973,0.7610014,-15.944059,-6.991987,-4.664662,2.129382,2.7253704,5.8291435,6.3486238,7.7479196,8.230004,-15.944059,6.6709027711857445,0.9931399644010529
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.11213491,0.122503676,0.7653614,-15.344809,-6.8011894,-4.648098,2.1004791,2.4868681,5.898462,6.155419,7.775598,7.972727,-15.344809,12.400561542851511,1.0032263634585636
2016-03-29,0.011699999999999999,0.0079,0.0103,0.09973928,0.1919196,0.7083411,-16.91634,-7.173393,-4.2176404,2.5629752,3.7778673,4.780024,6.1173263,7.5006614,8.654762,-16.91634,4.90204449966332,1.007254095053084
2016-03-30,0.0009,0.0031,0.0048,0.09900041,0.20031571,0.70068383,-16.948092,-7.1271935,-4.182411,2.5801563,3.8733525,4.604355,5.9506946,7.3716483,8.642189,-16.948092,-3.8240682682196785,1.0040994608000726
2016-03-31,0.0089,-0.0046,-0.0044,0.105661914,0.1580066,0.7363315,-16.42386,-7.0207815,-4.1752963,2.5432158,3.6355271,4.790633,5.8966613,7.4354186,8.437378,-16.42386,10.701792958742919,1.0129001688586048
2016-04-01,-0.0083,0.0063,0.0118,0.095890276,0.22887331,0.67523634,-16.953484,-7.2664733,-3.7625866,2.8052444,4.206966,4.2997766,5.978637,7.252875,8.603893,-16.953484,-6.905185958571643,1.0071718608951017
2016-04-04,-0.0126,-0.0085,-0.0036,0.11106634,0.13668582,0.7522478,-15.774853,-6.8440247,-4.0715632,2.5484958,3.2118983,4.886866,5.96086,7.5897455,8.033801,-15.774853,-8.278561866264383,1.0003430856613746
