date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.16766393,0.45085135,0.07796527,0.07228956,0.08159026,0.0808066,0.068832986,-25.562504,-8.124519,-2.7669826,-0.8243875,0.90046966,2.7501273,4.788505,7.155035,17.313986,-25.562504,-0.45863965,-0.45863965
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.08972295,0.49236652,0.09445556,0.08006008,0.080805674,0.08101545,0.081573695,-25.203285,-6.3163576,-1.9425194,-0.0016660988,1.3645681,3.5274198,5.7368326,8.375687,18.221817,-25.203285,-0.14381683,-0.60245645
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.10646997,0.47416228,0.0952158,0.07798913,0.08134489,0.08585911,0.07895881,-25.032831,-6.641738,-1.7494333,0.31136,1.8752611,3.9668422,6.298748,8.6641865,18.606302,-25.032831,0.51989824,-0.082558215
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.08726471,0.5255533,0.082100615,0.07552382,0.07285979,0.08212898,0.07456877,-26.190878,-7.3212366,-2.3388462,-0.4576177,1.0289968,2.8728948,4.9631796,7.1442223,17.512056,-26.190878,-0.00062365056,-0.083181866
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.10730619,0.49191275,0.09293506,0.07694804,0.0709567,0.08634686,0.073594384,-21.920507,-6.542244,-2.1069944,-0.31065416,1.1162972,2.8434157,4.8059907,6.992983,16.279617,-21.920507,0.16301923,0.07983736
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.08672567,0.5156845,0.090849616,0.07663687,0.07221741,0.082651764,0.07523412,-23.663206,-7.151963,-2.3844411,-0.4346001,1.0766964,2.9103413,4.9500227,7.296181,17.171303,-23.663206,-0.2499179,-0.17008054
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.11046369,0.49960217,0.08956123,0.07479481,0.0723218,0.078922786,0.074333586,-24.269611,-7.9494143,-3.1008856,-1.2000854,0.2997467,2.1092145,3.956687,6.438096,16.08981,-24.269611,0.18847826,0.018397719
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.099510245,0.507666,0.08810247,0.07602808,0.07276479,0.08017612,0.075752385,-24.45045,-8.202324,-3.3986597,-1.3919958,0.15758035,2.054967,3.9524784,6.3087783,15.601681,-24.45045,0.2236793,0.24207702
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.11248105,0.47939035,0.091469996,0.080951326,0.07430547,0.084198326,0.07720342,-25.683544,-8.9957485,-3.9022994,-1.7711722,-0.07317205,1.8969094,3.92093,6.509715,16.464304,-25.683544,-0.11503334,0.12704368
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.08208973,0.54003,0.08051771,0.074359626,0.07393072,0.07484324,0.07422894,-27.454952,-8.792787,-4.0450015,-1.6757902,-0.050801635,2.0045037,3.927641,6.918772,17.02341,-27.454952,0.09376887,0.22081256
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.08440366,0.5394989,0.07776699,0.07472834,0.07419832,0.0750032,0.07440061,-29.835201,-9.534228,-4.544411,-2.0841668,-0.4194203,1.7048252,3.6788745,6.787056,17.637266,-29.835201,0.1481673,0.36897987
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.102861784,0.5212063,0.07885976,0.07426836,0.07384007,0.07503647,0.07392722,-28.40747,-8.954391,-3.908254,-1.4879203,0.17078838,2.2343304,4.146429,7.2383227,17.965944,-28.40747,0.08203016,0.45101005
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.09039284,0.5378578,0.07530434,0.07424758,0.07325461,0.07558026,0.07336258,-28.451387,-9.326258,-4.0819263,-1.5879685,0.15588033,2.3099732,4.331517,7.5538945,18.257812,-28.451387,-0.2165375,0.23447254
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.088686,0.5386418,0.075699896,0.074257135,0.07358178,0.07540938,0.073723935,-29.51227,-9.904429,-4.209511,-1.6537926,0.23077083,2.5208492,4.6185455,7.9124246,19.237295,-29.51227,-0.34108153,-0.10660899
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.095472105,0.41761187,0.08878809,0.07648964,0.17325902,0.06653211,0.08184709,-30.611809,-9.944053,-3.534159,-0.9724891,0.7564327,3.160848,5.5663295,9.820492,23.608633,-30.611809,0.15265858,0.046049595
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.095218584,0.20555115,0.15906414,0.08200397,0.29928124,0.051378656,0.10750221,-31.84132,-10.965704,-3.9693403,-1.3126259,0.61316395,3.0980563,5.699033,9.976011,24.41671,-31.84132,0.2909229,0.3369725
2016-12-05,35.75,99.24,44.33,74.99,68.17,71.0999,69.44,0.075245045,0.2714843,0.12422828,0.12056392,0.23754054,0.05334137,0.117596634,-31.39428,-10.460937,-4.052109,-1.725272,-0.04651527,2.1151533,4.3187904,7.9741426,21.827063,-31.39428,0.1709406,0.5079131
2016-12-06,36.11,98.96,44.46,75.18,68.29,71.4699,69.83,0.050262153,0.1693681,0.1844926,0.12575471,0.24612394,0.045519836,0.17847866,-28.92207,-10.677407,-4.3984027,-1.9363934,-0.18187173,2.182141,4.4528484,8.0331745,20.071278,-28.92207,1.0351794,1.5430925
2016-12-07,36.4786,99.6099,45.01,76.16,69.19,72.32,70.95,0.07103728,0.23957242,0.15132138,0.12010492,0.21954049,0.05785148,0.14057207,-33.828476,-12.517956,-5.890609,-3.2683694,-1.2957684,1.0862231,3.4485955,7.1773505,20.638142,-33.828476,0.018789986,1.5618825
2016-12-08,36.4786,99.06,45.03,76.13,69.33,72.75,71.32,0.069337524,0.51144165,0.092687875,0.09088362,0.070789404,0.06948479,0.09537512,-27.773787,-11.788944,-4.980904,-2.3607273,-0.5492001,1.5776752,3.6803932,6.642589,16.383377,-27.773787,0.19103824,1.7529207
2016-12-09,36.49,99.1418,45.32,76.35,69.7,72.7709,71.71,0.07465504,0.5516069,0.07466008,0.07499741,0.074652135,0.07476719,0.07466134,-29.607157,-10.438723,-2.946791,-1.3038744,0.26806298,1.0572422,1.9750435,4.379499,15.293994,-29.607157,-0.045355488,1.7075653
