date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.4280912,0.42409706,0.14781176,-0.9924208,-0.86067796,-1.5510802,-0.32647917,0.21067722,0.6418548,0.3520177,0.8641417,0.24770331,0.24770331,-0.004439988364372094,0.9955600116356279
2016-03-22,-0.005,-0.0022,-0.008,0.4254448,0.42555097,0.14900416,-0.75588834,-0.9409184,-1.9237479,-0.45366737,0.010757113,0.7327357,1.0339344,0.5223105,0.64164543,0.64164543,-0.013766551684164761,0.9818545832807584
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.42955115,0.4303498,0.14009911,-0.9117726,-1.0601814,-1.8289872,-0.5470187,-0.07070322,1.0022424,1.0499512,0.3559391,0.6895813,0.6895813,-0.001626676808668727,0.9802574232006505
2016-03-24,-0.0018,-0.0016,-0.0011,0.4334691,0.4333573,0.1331737,-0.69945383,-1.0680156,-1.7313255,-0.37024692,-0.12119531,0.90050185,1.0943027,0.4815899,0.5514315,0.5514315,0.00318585695364009,0.9833803831287116
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.42559862,0.42576846,0.14863293,-0.82328033,-1.1046771,-1.7350969,-0.40820748,-0.11520884,0.9832256,1.0110533,0.42413154,0.6275901,0.6275901,0.009858811978100027,0.9930753454289295
2016-03-29,0.011699999999999999,0.0079,0.0103,0.4357455,0.4206064,0.14364818,-0.7443198,-0.9695751,-1.8891693,-0.34634313,-0.03188353,0.89297134,1.1351008,0.51868767,0.5251202,0.5251202,0.002376162385845819,0.9954350537110486
2016-03-30,0.0009,0.0031,0.0048,0.43635976,0.41930166,0.1443386,-0.79490554,-0.96312135,-1.9182225,-0.38308045,-0.008937864,0.8902585,1.1352082,0.5036754,0.52953863,0.52953863,0.001318117838598972,0.9967471544125119
2016-03-31,0.0089,-0.0046,-0.0044,0.42683992,0.42160168,0.15155841,-0.8501837,-1.010223,-1.8751379,-0.40919295,-0.026339842,0.9026466,1.0630797,0.4772455,0.56111586,0.56111586,0.000888873794549531,0.9976331368378611
2016-04-01,-0.0083,0.0063,0.0118,0.43946454,0.41982105,0.14071438,-0.8555757,-0.97526765,-2.0416067,-0.36470762,0.09374561,0.91449577,1.0895362,0.6636826,0.38344145,0.38344145,-0.009628693596863738,0.9880272330411713
2016-04-04,-0.0126,-0.0085,-0.0036,0.41581106,0.41581076,0.16837817,-0.9038819,-1.0434706,-1.8647847,-0.45194572,-0.025521519,0.91839397,0.9998136,0.4775134,0.54310244,0.54310244,-0.004740749842505737,0.98334324309174
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.40756008,0.4080526,0.18438734,-1.0227869,-1.1083864,-1.7911913,-0.47372004,-0.059742846,1.0916765,0.8714699,0.3871409,0.650624,0.650624,0.00951613342238452,0.9927008685930013
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.4169874,0.4150298,0.16798276,-0.85231876,-1.0454851,-1.8248256,-0.39043865,-0.04992833,0.92242694,0.98722667,0.5043609,0.51542836,0.51542836,-0.012526634028864508,0.9802656681120009
2016-04-07,-0.0199,-0.0076,-0.0063,0.42132553,0.42173547,0.15693896,-0.9937712,-1.0901543,-1.8163145,-0.5166483,-0.07567138,1.1227647,0.9680647,0.34416774,0.65367883,0.65367883,0.003249639570238361,0.9834511782164438
2016-04-08,0.0009,0.0049,0.0052,0.40777364,0.40798226,0.1842441,-0.8769406,-1.1270968,-1.7410293,-0.3723256,-0.09876523,1.000234,0.9217367,0.45365867,0.6074107,0.6074107,6.359076189878572e-06,0.9834574320574151
