date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.46957016,0.46260357,0.067826286,-8.590699,-5.1090574,-3.5961828,-1.9718946,-1.011904,-0.18385884,1.5210674,7.5460186,15.038546,-8.590699,-5.093952020022435,0.9958280491236507
2016-03-22,-0.005,-0.0022,-0.008,0.46847862,0.46811754,0.063403875,-11.065268,-6.0232615,-3.5318491,-2.7101655,-2.058462,0.48267895,1.899903,8.059087,15.689763,-11.065268,-18.383257433125454,0.9808349587172894
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.46844643,0.46814403,0.063409574,-11.895698,-6.1420016,-3.4472008,-3.3263702,-2.6304665,0.14937723,1.4609084,8.212953,16.79285,-11.895698,-2.033504625243737,0.979201435027566
2016-03-24,-0.0018,-0.0016,-0.0011,0.46869394,0.4678714,0.06343474,-11.603007,-5.984692,-3.5888534,-3.3280435,-2.5158203,0.43945202,1.8668873,8.285196,16.272058,-11.603007,3.5841022236570237,0.9820757659372222
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.4686445,0.4679171,0.06343837,-11.526994,-5.98079,-3.5883064,-3.4829044,-2.5896938,0.44441286,1.8546867,8.189835,16.365429,-11.526994,12.005334171628057,0.9917319066021967
2016-03-29,0.011699999999999999,0.0079,0.0103,0.46855858,0.4680241,0.0634173,-11.3345175,-5.7029524,-3.2551394,-2.60967,-2.4541388,0.015910648,1.4900267,8.267003,16.11146,-11.3345175,2.6568661988660147,0.9938898910256104
2016-03-30,0.0009,0.0031,0.0048,0.46852174,0.46806374,0.06341452,-11.3303585,-5.6623707,-3.1534472,-2.504328,-2.4960394,-0.12102453,1.3448783,8.239049,16.188948,-11.3303585,2.121078765902321,0.9956164420030874
2016-03-31,0.0089,-0.0046,-0.0044,0.46854728,0.4680287,0.06342406,-11.200383,-5.7204585,-3.2553148,-2.7295651,-2.4629347,0.03717675,1.5094829,8.158803,16.12208,-11.200383,-0.23843870549911808,0.9954220165357616
2016-04-01,-0.0083,0.0063,0.0118,0.46852466,0.46805087,0.06342452,-10.904847,-5.450429,-3.1423078,-2.273673,-2.4146206,-0.09456236,1.4232771,8.178148,15.91433,-10.904847,-12.349084519866501,0.9853544075143561
2016-04-04,-0.0126,-0.0085,-0.0036,0.46850362,0.46807227,0.06342413,-11.1736965,-5.6908317,-3.421954,-2.7512794,-2.36008,-0.10656694,1.3782039,8.354996,16.47494,-11.1736965,-5.327589060392191,0.9810550108214137
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.46837905,0.4681564,0.063464545,-11.171448,-5.836793,-3.646191,-3.3842514,-2.4777792,0.27427134,1.7348212,8.23204,16.524364,-11.171448,11.773953872295346,0.9905152044689122
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.46858093,0.46798325,0.06343581,-11.001427,-5.6401973,-3.4345403,-2.7686567,-2.3557184,0.08007821,1.6049165,8.281949,16.176216,-11.001427,-16.21743873423076,0.9773590868245234
2016-04-07,-0.0199,-0.0076,-0.0063,0.46832806,0.46823025,0.06344171,-11.864,-6.027096,-3.5852108,-3.6318755,-2.7860243,0.18406159,1.5147429,8.295295,17.057829,-11.864,3.71528467087521,0.9803330157624593
2016-04-08,0.0009,0.0049,0.0052,0.46867883,0.4678562,0.06346496,-11.051426,-5.808866,-3.6010747,-3.3748336,-2.4488356,0.44411007,1.9407864,8.122332,16.084295,-11.051426,1.295987533074379,0.9813735557843181
2016-04-11,0.0043,-0.0011,-0.0069,0.468168,0.46840045,0.06343151,-12.33498,-6.146445,-3.1386533,-3.5493429,-3.0631278,-0.34584242,0.8308455,8.082735,17.506165,-12.33498,9.566296558748059,0.9890624259477463
2016-04-12,0.0067,0.0091,0.0069,0.4683552,0.46825796,0.0633868,-13.389824,-6.3238697,-2.9204516,-3.0258782,-3.1490457,-1.0386072,0.05142865,8.606246,18.42766,-13.389824,22.433969031246228,1.007234904108009
