date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.09313472,0.10179644,0.63226485,0.086319886,0.08648404,-6.6362877,-3.8052933,-2.7960403,-0.811806,0.089547366,2.1355424,5.579532,6.387693,9.54137,9.54137,-0.9828721383469398,0.9991950269137208
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.08929724,0.09272912,0.6395894,0.08904555,0.08933868,-6.1641335,-3.3042605,-2.0905957,-1.3646002,0.68873805,2.4861546,7.496669,8.260408,10.268884,10.268884,-13.118331206959136,0.9884597514809602
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.08756164,0.0971796,0.63868093,0.08713529,0.08944249,-6.1395574,-3.8220315,-2.2995887,-1.3572493,1.0018729,2.2805128,8.088817,9.078377,11.373572,11.373572,1.0252202991417008,0.9892897179036488
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.089011535,0.09529916,0.6389617,0.08774208,0.0889855,-5.5264955,-3.1552894,-1.8281766,-1.2956475,1.0463974,1.9753058,7.1679273,8.264811,9.861562,9.861562,-1.0931653941701618,0.988404003501994
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.088864185,0.09473043,0.63950354,0.08804701,0.088854715,-5.7204304,-3.4239054,-2.1151972,-1.1924276,0.9042272,1.9836636,7.1038613,8.286002,10.169416,10.169416,16.897685788709815,1.0020827424729026
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.088373676,0.09692331,0.63872844,0.08738927,0.088585384,-5.9603434,-3.5196772,-2.2451591,-1.3313755,0.73486125,2.7835572,6.958432,7.3057833,10.050489,10.050489,5.786848811729129,1.0068320474094576
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.08985429,0.10594215,0.6311196,0.08578084,0.08730314,-6.089937,-4.219818,-3.0161982,-1.0461295,0.38260162,2.947541,7.1811886,7.1355615,10.607804,10.607804,-0.46454003964284885,1.0064489894248407
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.08880217,0.10216175,0.6351227,0.08650607,0.08740734,-6.14958,-4.133317,-2.9549003,-0.98619664,0.3734697,2.8124695,6.9962425,7.19416,10.485735,10.485735,5.0608649639407,1.0106205720854253
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.08933648,0.10154909,0.63514864,0.08662133,0.087344505,-6.1819196,-4.3108764,-2.849869,-1.0709697,0.25621104,2.9132779,6.633698,6.749956,10.318016,10.318016,-6.832373206661867,1.0049654230937646
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.089665584,0.09608388,0.638154,0.087732226,0.08836438,-6.1065125,-4.38841,-3.017106,-0.9627386,0.30600533,2.6459973,7.0379367,7.224608,10.680965,10.680965,-10.888955206659762,0.9960030779043216
