date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.72232586,0.10849529,0.16917875,-10.457061,-5.5587173,-4.7969937,-2.5209272,-1.158115,2.197652,4.9315953,8.873814,15.304758,-1.158115,-6.825996296637948,0.994409503442557
2016-03-22,-0.005,-0.0022,-0.008,0.74526304,0.1535664,0.10117054,-14.573586,-7.8397293,-5.2861595,-3.2615302,-1.665746,2.2027588,5.3747606,10.625454,19.585974,-1.665746,-22.38776642829399,0.976176409505499
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.71429926,0.18791349,0.09778723,-16.226725,-8.246138,-5.380969,-3.3674033,-2.3502815,2.1931374,5.101513,11.172719,21.039644,-2.3502815,-2.108546520008525,0.9744906491687445
2016-03-24,-0.0018,-0.0016,-0.0011,0.74993896,0.1479453,0.10211575,-15.605122,-8.071899,-5.4789715,-3.4668589,-2.088059,2.392231,5.4504256,11.044249,20.189604,-2.088059,4.591061189462501,0.9781548147698031
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.72192603,0.17719749,0.100876525,-15.571124,-8.026984,-5.5121317,-3.4818914,-2.1303058,2.4270751,5.382193,10.983386,20.208733,-2.1303058,13.254577256579603,0.9887731837798454
2016-03-29,0.011699999999999999,0.0079,0.0103,0.7612496,0.13522226,0.10352815,-14.777092,-7.661321,-5.1180806,-3.1159754,-1.8784506,1.8549684,5.078665,10.847082,19.671898,-1.8784506,1.904430901471334,0.9903154034405632
2016-03-30,0.0009,0.0031,0.0048,0.75521487,0.14177178,0.10301338,-14.697885,-7.5876846,-5.0682187,-3.0755196,-1.8821019,1.7451315,5.0121837,10.841218,19.670824,-1.8821019,6.849346581107366,0.9958706969891085
2016-03-31,0.0089,-0.0046,-0.0044,0.7455022,0.15152872,0.10296913,-14.548254,-7.6463795,-5.1133776,-3.1944659,-1.7920697,1.8203832,5.013864,10.689119,19.595081,-1.7920697,-4.920790436817524,0.9918572072249391
2016-04-01,-0.0083,0.0063,0.0118,0.7535559,0.14235254,0.10409164,-13.988393,-7.1829824,-4.9175706,-2.808725,-1.8170177,1.6615906,4.838691,10.579754,19.098785,-1.8170177,-13.541701691217439,0.980856851434174
2016-04-04,-0.0126,-0.0085,-0.0036,0.72089463,0.17715316,0.1019523,-14.440856,-7.4922624,-5.235636,-3.2108543,-1.7417276,1.6706,4.854028,10.812973,19.843098,-1.7417276,-5.028106278987038,0.9768176602028197
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.6818878,0.20847672,0.10963541,-14.87052,-7.602254,-5.518685,-3.3673265,-1.977906,2.1841197,5.0851145,10.863125,19.96513,-1.977906,13.177357801523012,0.9873597370376592
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.74029213,0.15535665,0.1043512,-14.152987,-7.385277,-5.2492,-3.1987035,-1.6820772,1.8232485,4.99625,10.691842,19.382036,-1.6820772,-20.300833538342,0.9709434998025547
2016-04-07,-0.0199,-0.0076,-0.0063,0.6733151,0.22887456,0.097810335,-16.328983,-8.134806,-5.560744,-3.3859727,-2.4603267,2.3173883,5.058187,11.297511,21.138353,-2.4603267,2.6420249381149326,0.973044447337345
2016-04-08,0.0009,0.0049,0.0052,0.71629846,0.17389832,0.10980321,-14.491212,-7.538748,-5.437791,-3.446151,-1.8556199,2.2695801,5.2583246,10.603669,19.301376,-1.8556199,2.534124519427094,0.9750639524908995
2016-04-11,0.0043,-0.0011,-0.0069,0.63617307,0.2692986,0.09452835,-16.855904,-8.175661,-5.3213787,-3.4510655,-2.7837303,1.9003576,4.6977363,11.296763,21.68764,-2.7837303,8.874905398572954,0.98215125825332
2016-04-12,0.0067,0.0091,0.0069,0.7311627,0.16959798,0.09923939,-18.219276,-8.447264,-5.4531097,-3.5910213,-3.151296,1.539021,4.893554,12.264476,23.170225,-3.151296,26.533614586341933,1.0034944383941753
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.73827744,0.16173112,0.09999141,-17.118729,-8.299062,-5.3869634,-3.601774,-2.5997376,1.4432539,5.088664,11.981504,22.326384,-2.5997376,-1.4164071583148927,1.0023303460879749
2016-04-14,-0.0006,-0.0005,-0.0063,0.75040394,0.14790584,0.1016903,-16.162848,-8.049597,-5.391108,-3.326375,-2.2208192,1.6085186,5.1095195,11.754665,21.47099,-2.2208192,-1.0637332310483736,1.001457117506794
