date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.10667401,0.7851723,0.108153634,-11.83716,-2.9648173,-2.44837,1.3247015,1.6590466,3.4384735,7.729877,10.0793085,11.669597,11.669597,-13.396586515043488,9890.281846723641
2016-05-11,44.41,74.03,65.38,0.10858002,0.7815906,0.109829344,-13.510444,-4.314375,-3.668869,1.0113096,1.5233817,3.5121756,8.50911,10.974397,14.156561,14.156561,3.0009926604555495,9914.590334219016
2016-05-12,44.55,74.21,65.51,0.1080291,0.7822027,0.10976813,-13.528338,-4.6440616,-3.9263473,0.40439644,1.1740448,3.804283,8.179892,10.602162,14.37951,14.37951,-7.352235089425556,9854.889761776327
2016-05-13,44.25,73.8,64.93,0.11332241,0.7739408,0.11273679,-13.920678,-4.6531405,-3.9988358,1.1281068,1.6351681,3.2759457,8.762008,11.259289,14.735131,14.735131,8.638206141859785,9924.610129726798
2016-05-16,44.63,74.28,65.55,0.10923513,0.7807322,0.11003265,-13.616338,-4.5142503,-3.8965518,0.805195,1.3787785,3.3340774,8.452303,10.857649,14.311874,14.311874,-16.300412148985362,9792.116079331596
2016-05-17,44.02,73.25,64.94,0.112405166,0.7802437,0.10735116,-13.331466,-3.137383,-2.9385002,1.9194605,2.4551263,2.459724,9.450929,11.948961,13.399918,13.399918,-1.2764812842809998,9781.879017162248
2016-05-18,43.76,73.23,64.84,0.115700535,0.77003604,0.11426336,-13.607975,-3.853143,-3.6529777,1.5042796,2.0431623,2.6344643,9.149963,11.660243,14.078698,14.078698,-3.868456100914094,9750.887395899066
2016-05-19,43.74,72.98,64.57,0.11020549,0.783174,0.10662057,-13.181962,-3.0497274,-2.7055671,2.1245308,2.4861677,2.9844096,9.279306,11.947522,13.174893,13.174893,5.214317748437573,9792.528857988707
2016-05-20,43.84,73.31,64.8671,0.10833477,0.7847888,0.10687646,-12.3196335,-2.4564283,-2.4320982,1.8082954,2.0672643,2.7432218,8.808611,11.179324,12.110825,12.110825,-4.470634067645781,9756.673974187785
2016-05-23,43.73,73.01,64.76,0.10934579,0.7842075,0.106446676,-12.692951,-2.5231912,-2.3542387,2.0993435,2.3792431,2.8158667,9.135139,11.6858015,12.435411,12.435411,18.67357341899755,9905.889345016793
2016-05-24,44.17,74.18,65.75,0.10743946,0.78579825,0.106762305,-11.812399,-2.198135,-2.385482,1.323635,1.9494109,3.044496,8.6433735,10.630588,11.78943,11.78943,1.308457255740825,9916.504769085632
2016-05-25,44.25,74.22,66.03,0.10717228,0.7859487,0.106879026,-11.726829,-2.3488224,-2.4121556,1.0829314,1.828722,3.3084955,8.365103,10.416197,11.753794,11.753794,2.2836732759050533,9935.051908259707
2016-05-26,44.38,74.37,66.01,0.10689985,0.7862453,0.10685488,-11.54209,-2.2968776,-2.5366046,0.84008205,1.7169149,3.3027651,8.200609,10.209429,11.592744,11.592744,4.004831679698443,9967.638485345413
2016-05-27,44.49,74.62,66.24,0.106828764,0.7861528,0.107018396,-11.780046,-2.5602307,-2.714679,0.7783462,1.6353943,3.316322,8.169638,10.256223,11.851993,11.851993,-3.015944063864865,9943.017813665947
2016-05-31,44.46,74.42,66.06,0.10784447,0.7854569,0.10669868,-12.295494,-2.3908453,-2.6711595,1.4413973,2.0432196,2.677448,9.076205,10.996922,12.375476,12.375476,3.139392622911535,9968.582954348749
2016-06-01,44.54,74.63,66.16,0.107783474,0.7854061,0.106810406,-12.279998,-2.4520807,-2.620228,1.4091156,1.9858007,2.8005366,8.933086,10.949122,12.322824,12.322824,3.2001055947510646,9994.709504786055
2016-06-02,44.72,74.83,66.21,0.10716399,0.78592485,0.10691115,-12.054777,-2.5007217,-2.6879396,1.0955675,1.8065007,3.0289361,8.602335,10.606402,12.12198,12.12198,3.7835948376991246,10025.680783481068
2016-06-03,44.83,75.12,66.08,0.10704649,0.7860619,0.10689159,-11.928724,-2.4347205,-2.636173,1.046275,1.7770135,3.123271,8.498934,10.514416,11.966907,11.966907,0.23040402644912683,10027.572640336437
2016-06-06,44.8,75.08,66.5,0.107210584,0.78614146,0.10664795,-11.679855,-2.0003767,-2.3489344,1.2970743,1.9871571,3.0766392,8.693748,10.614662,11.64169,11.64169,0.33201254313250805,10030.299323296114
2016-06-07,44.86,75.1,66.45,0.107463814,0.7857882,0.106747955,-11.928165,-2.165812,-2.3286915,1.4997696,2.0192595,3.057814,8.702504,10.850877,11.791756,11.791756,6.9706492268857705,10087.561975403705
2016-06-08,45.1,75.56,66.65,0.107500754,0.7856413,0.10685788,-12.126888,-2.3501658,-2.3831246,1.5071788,1.9874661,3.120365,8.7068,10.922119,11.997114,11.997114,3.8088254774427277,10119.029430815008
2016-06-09,45.24,75.8403,66.57,0.10798265,0.7850109,0.10700647,-12.648431,-2.6978457,-2.5053923,1.7808692,2.0474703,3.137211,8.86051,11.323121,12.497014,12.497014,-7.150433342138319,10059.770261746886
