date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.113122694,0.10430402,0.11884919,0.13949174,0.123827614,0.10799144,0.2924133,-31.266657,-14.854527,-8.116023,-4.1273108,-1.6488866,1.1625237,3.636167,6.9615912,14.605157,3.636167,-0.248057,-0.248057
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.09902458,0.09883276,0.12525804,0.12592384,0.10935895,0.10121253,0.34038928,-26.137928,-9.011621,-3.2221045,0.051868834,2.4335082,4.706646,6.942631,9.920679,16.52185,6.942631,0.09163639,-0.1564206
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.110324204,0.10915995,0.13974118,0.15839557,0.13364996,0.116145395,0.23258378,-23.607483,-8.91497,-3.3987987,-0.2500521,1.7517086,3.8855002,5.9829535,9.103793,15.352978,5.9829535,0.7145677,0.55814713
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.11621277,0.11405064,0.13599107,0.20459692,0.1323538,0.12182502,0.17496975,-23.84673,-9.423459,-4.1005206,-1.1008309,0.9764339,3.2064865,5.412724,8.755253,15.678389,5.412724,-0.0039631985,0.55418396
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.17830725,0.11007735,0.1439293,0.20160589,0.13075429,0.11889294,0.11643296,-23.303434,-9.852282,-4.2889533,-1.149157,0.7762395,3.1707938,5.3743644,8.938878,15.65979,5.3743644,0.33930612,0.8934901
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.1376502,0.11488627,0.14866377,0.20447125,0.13555385,0.12223765,0.13653699,-23.274363,-9.820339,-4.5332284,-1.610623,0.31687018,2.6517708,4.8382273,8.3690605,15.018423,4.8382273,-0.20091607,0.692574
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.12806147,0.11488021,0.14585252,0.20126987,0.14158106,0.12030517,0.1480497,-26.690521,-11.130308,-4.7059255,-1.5205423,0.84777737,3.260194,5.702328,9.346529,17.384375,5.702328,0.38675386,1.0793278
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.13431346,0.11606969,0.14556167,0.20172411,0.143683,0.121438704,0.1372094,-29.359179,-12.189234,-5.4525642,-2.1710076,0.14294393,2.6639965,5.2255993,9.22707,18.168509,5.2255993,0.23527719,1.314605
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.14217828,0.113776065,0.15009022,0.18599366,0.14443098,0.120758526,0.14277227,-30.891867,-13.125562,-5.919534,-2.437615,0.06365378,2.679685,5.3994756,9.457491,18.685532,5.3994756,-0.011044649,1.3035604
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.12004588,0.11282975,0.124612965,0.28730157,0.124276884,0.113979004,0.116953894,-33.61277,-14.814423,-7.222369,-3.5451593,-0.857937,2.0642369,4.8367624,8.830217,18.36191,4.8367624,0.21151812,1.5150785
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.11701058,0.11099298,0.1194992,0.29933977,0.12619045,0.11215924,0.11480782,-36.242577,-15.912808,-8.043847,-4.207458,-1.5822539,1.2635528,4.064106,8.12871,18.776031,4.064106,0.027521094,1.5425997
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.12478778,0.109356016,0.11853495,0.2940717,0.12939633,0.11129973,0.11255347,-36.208176,-15.905756,-7.6426945,-3.6343637,-0.85558736,2.0923514,5.0618243,9.28773,20.450966,5.0618243,0.17586945,1.7184691
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.121162415,0.10480863,0.11051882,0.3297125,0.11915362,0.10737571,0.10726835,-36.424946,-16.87493,-8.09052,-3.949951,-1.0486872,2.0020168,4.9736686,9.164497,20.517817,4.9736686,-0.59803057,1.1204386
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.12273065,0.10644444,0.11288917,0.31487313,0.124439724,0.109286,0.109336995,-36.830807,-17.460676,-8.385118,-4.0260425,-0.9741256,2.1466808,5.171704,9.374439,21.122738,5.171704,-0.85566866,0.2647699
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.12007536,0.09768691,0.11174952,0.16255705,0.17211185,0.09945385,0.23636541,-37.88563,-15.9783,-7.516913,-2.9465704,0.12598205,3.4236245,6.667835,11.715946,24.899902,6.667835,0.07571319,0.3404831
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.08155812,0.0652005,0.07436035,0.0771493,0.11899571,0.06520818,0.5175279,-34.577053,-14.2539425,-6.0929728,-2.251501,0.81463015,3.7850993,7.092725,12.171686,24.77682,7.092725,0.40383384,0.74431694
2016-12-05,35.75,99.24,44.33,74.99,68.17,71.0999,69.44,0.092838354,0.074988715,0.08683024,0.09393043,0.11172024,0.075056046,0.46463603,-34.84778,-14.477121,-6.388907,-2.7319682,0.25235742,3.298592,6.408414,11.330126,22.914875,6.408414,0.37563878,1.1199558
2016-12-06,36.11,98.96,44.46,75.18,68.29,71.4699,69.83,0.06570198,0.06189369,0.07238189,0.068754226,0.087648265,0.06179712,0.5818228,-37.221386,-16.147757,-7.1739945,-3.2610095,0.07510858,3.340197,6.7128673,11.98319,23.922367,6.7128673,1.2047621,2.324718
2016-12-07,36.4786,99.6099,45.01,76.16,69.19,72.32,70.95,0.0646571,0.061436124,0.06635125,0.06565227,0.07213697,0.061348964,0.60841733,-40.45993,-16.374212,-7.855951,-3.8901932,-0.5382048,2.5966356,6.1303883,11.433207,24.300072,6.1303883,0.2902892,2.6150072
2016-12-08,36.4786,99.06,45.03,76.13,69.33,72.75,71.32,0.11806818,0.10886199,0.20391254,0.14062165,0.14435628,0.12490522,0.15927412,-43.5833,-17.39028,-7.7458177,-3.752779,-0.20737207,2.3993826,5.911143,11.221773,26.051556,5.911143,0.3065343,2.9215415
2016-12-09,36.49,99.1418,45.32,76.35,69.7,72.7709,71.71,0.08823425,0.088644266,0.088560775,0.4230146,0.10402175,0.104533784,0.102990486,-35.623478,-13.976792,-5.203556,-1.9923794,-0.09949076,1.7338738,3.7718818,8.010327,19.60349,3.7718818,-0.0917571,2.8297844
2016-12-12,36.18,99.1425,45.54,76.26,69.82,72.7537,71.44,0.094524845,0.082229026,0.08268191,0.45165238,0.095449194,0.11151801,0.08194463,-37.17427,-14.155476,-4.8450294,-1.5911291,-0.071644306,1.6196895,3.6200109,8.635366,21.170908,3.6200109,0.6379744,3.4677587
2016-12-13,36.8,98.9394,45.77,76.89,70.32,73.12,71.85,0.076970935,0.07588767,0.076075286,0.52110946,0.084765226,0.08917569,0.07601582,-40.007893,-14.478403,-5.4058757,-2.2457492,-0.6699866,1.2683527,3.4197347,8.419461,21.02972,3.4197347,-0.6159756,2.851783
2016-12-14,36.36,99.1212,45.32,76.43,69.75,72.325,71.18,0.10226682,0.09532517,0.09541925,0.40088356,0.10568741,0.101629406,0.09878842,-38.787926,-13.518752,-4.732165,-1.8023028,-0.035386577,1.5514541,3.569287,7.9858174,19.682138,3.569287,0.123764455,2.9755476
2016-12-15,35.86,98.4996,45.43,76.82,69.94,72.57,71.55,0.10611709,0.093673214,0.09366302,0.1880532,0.107674375,0.094462246,0.31635684,-38.571896,-12.47019,-4.422182,-1.4742917,0.25352073,1.5580221,3.2937765,6.776543,17.77749,3.2937765,-0.15726052,2.8182871
2016-12-16,35.6,98.79,45.6,76.61,69.91,72.5423,71.31,0.104650535,0.09549039,0.09544642,0.19276474,0.10461677,0.096174754,0.31085637,-35.315323,-10.587226,-4.270607,-1.3461337,0.37810257,1.8821517,3.6191647,6.91695,17.544971,3.6191647,0.15091337,2.9692006
2016-12-19,35.59,98.5791,45.75,76.87,70.05,72.675,71.45,0.1165773,0.10290627,0.102880664,0.19272773,0.11525643,0.1039458,0.26570582,-37.088055,-11.389582,-4.6426377,-1.5735673,0.18365261,1.8024223,3.6590376,7.4058633,18.651516,3.6590376,0.24279118,3.2119918
2016-12-20,35.62,98.82,45.77,77.12,70.28,72.8856,71.74,0.13045205,0.103922434,0.10385744,0.16045415,0.11155559,0.10444747,0.28531083,-34.977016,-10.580845,-4.032532,-1.3441066,0.10825679,1.2867972,2.6174278,5.6721663,16.294046,2.6174278,-0.34554264,2.866449
2016-12-21,34.95,98.7081,45.62,77.03,70.1,72.8,71.63,0.13611624,0.11685134,0.1169303,0.17100152,0.13502002,0.118175,0.20590562,-32.623226,-11.112178,-3.994961,-1.5806684,0.06033606,1.3397787,2.9538865,6.3481536,15.142544,2.9538865,-0.61726314,2.249186
2016-12-22,34.62,98.7814,45.3,76.61,69.7,72.08,70.87,0.13704614,0.11759706,0.11764429,0.20384179,0.13448241,0.11935178,0.1700365,-34.594097,-11.883592,-4.612944,-1.8488064,-0.052896738,1.6073157,3.5076318,7.484856,17.1619,3.5076318,0.1635775,2.4127636
2016-12-23,34.73,98.8636,45.37,76.75,69.75,72.23,71.06,0.19596192,0.11241246,0.11375792,0.15366696,0.16139275,0.11729208,0.14551583,-39.670223,-12.498107,-3.3527272,0.21480107,2.0321925,4.2255516,6.761121,12.91569,25.911627,6.761121,0.22630467,2.6390684
2016-12-27,34.93,98.87,45.42,77.09,69.81,72.34,71.23,0.22974735,0.09589461,0.09638104,0.28904006,0.09651226,0.09646851,0.095956154,-35.48152,-7.571765,-1.747922,0.9956334,2.6602654,3.908683,5.671475,9.689159,20.795109,5.671475,-0.38721657,2.2518518
2016-12-28,35.17,98.905,45.15,76.3,69.31,71.65,70.55,0.32441625,0.09888545,0.10132824,0.17327988,0.102496035,0.100648984,0.09894516,-26.578283,-7.097103,-1.5396934,1.2137301,3.0838284,4.185741,5.8081527,8.4613,16.213757,5.8081527,0.53797907,2.789831
2016-12-29,35.7,99.11,45.37,76.46,69.39,71.86,70.44,0.28475836,0.09249098,0.09696582,0.24265096,0.09478145,0.09585928,0.09249328,-23.621336,-5.764702,-1.0868987,1.3138669,2.8079395,3.7309928,5.128465,7.6077247,14.945757,5.128465,-0.4155122,2.3743186
2016-12-30,35.48,99.1,45.22,75.86,69.1,71.82,70.19,0.15969968,0.0849769,0.08591092,0.41276184,0.085506365,0.08615831,0.08498602,-24.746479,-5.7179456,-1.0038555,1.6897321,3.4982696,4.8782597,6.368534,9.215613,16.03978,6.368534,0.4300171,2.8043356
2017-01-03,35.86,99.3037,45.34,76.08,69.6,71.94,70.92,0.19532694,0.08406254,0.0857858,0.38040224,0.08463202,0.08572585,0.084064655,-22.21338,-5.319926,-0.8690428,1.8816931,3.2094686,4.239864,5.5818095,8.32749,14.4559,5.5818095,0.6888522,3.493188
2017-01-04,36.38,99.3434,45.55,76.53,69.99,72.7997,71.67,0.19525515,0.084356904,0.08573801,0.37904978,0.0850076,0.086232685,0.084359914,-21.154085,-5.4444017,-1.1285114,1.3866795,2.656196,3.756804,5.1225424,7.871622,13.950695,5.1225424,0.25626,3.7494478
2017-01-05,36.76,99.68,45.6,76.78,69.92,72.6331,71.28,0.25512543,0.081203714,0.082763985,0.3344192,0.081903644,0.083385885,0.08119808,-23.254576,-7.340812,-2.7148566,-0.3343709,0.98409295,2.4221227,3.974697,6.845061,13.363068,3.974697,0.03051864,3.7799664
2017-01-06,36.47,99.5,45.66,77.22,70.16,72.876,71.21,0.23469523,0.08570741,0.08790819,0.3309487,0.086593725,0.08844469,0.085702084,-21.101612,-6.3305235,-2.0519583,0.14793843,1.41931,2.7587159,4.2522645,6.9581003,13.326542,4.2522645,-0.024976198,3.75499
2017-01-09,36.68,99.6,45.44,77.19,69.81,72.5268,70.95,0.23245311,0.08550784,0.087646976,0.33430585,0.08639006,0.08818922,0.08550699,-22.08811,-6.572063,-2.0996296,0.051363073,1.3228139,2.7132046,4.2596326,7.022069,13.878695,4.2596326,0.13596587,3.890956
2017-01-10,36.94,99.6,45.38,77.15,69.7,72.5125,71.23,0.16081859,0.08616542,0.0874417,0.4048265,0.08668302,0.08786156,0.086203165,-24.02531,-7.4771204,-3.0022192,-0.5699349,0.99445724,2.7995358,4.6330113,7.698158,14.8545065,4.6330113,0.23434171,4.1252975
2017-01-11,37.21,99.4498,45.52,77.4,69.74,72.4743,71.25,0.15599285,0.086697534,0.08790756,0.40687454,0.08730386,0.08848345,0.086740285,-22.678587,-6.911084,-2.6771157,-0.40687394,1.0761265,2.8390186,4.628302,7.613745,14.558913,4.628302,0.05522325,4.180521
2017-01-12,37.47,99.7399,45.51,77.31,69.66,72.63,70.99,0.13926856,0.08325468,0.083916605,0.44139796,0.08391756,0.08497442,0.08327028,-22.403131,-6.991342,-2.4239757,-0.317944,1.1214879,2.8183577,4.5392456,7.3827744,14.338566,4.5392456,0.075894244,4.2564154
2017-01-13,37.4,99.46,45.54,77.5,69.66,72.77,71.03,0.13534029,0.08462879,0.08536071,0.4379877,0.08541126,0.086624295,0.08464691,-21.921667,-7.058478,-2.3732343,-0.29570043,1.257739,2.978259,4.74327,7.5678225,14.50077,4.74327,-0.045446016,4.2109694
2017-01-17,37.54,99.78,45.68,77.32,69.7,72.5882,70.72,0.14932851,0.083006844,0.08370325,0.43205327,0.083729975,0.085157804,0.08302029,-22.966803,-7.3500266,-2.5638454,-0.4671279,1.2393106,3.0645657,4.9294734,7.945863,15.3138895,4.9294734,0.13467833,4.345648
2017-01-18,37.46,99.49,45.72,77.55,69.82,72.94,70.86,0.14342867,0.08507474,0.08607662,0.4263632,0.08604918,0.08790708,0.085100554,-19.69383,-5.3823056,-1.1405488,0.6862615,2.084621,3.6142423,5.147737,7.890296,14.246306,5.147737,-0.2546003,4.0910473
2017-01-19,37.3626,99.33,45.47,77.46,69.47,72.44,70.56,0.13487282,0.08547126,0.08647369,0.4326531,0.08654416,0.08847133,0.08551363,-18.95194,-4.7647715,-0.7731849,0.9651999,2.3742816,3.9303758,5.435738,8.180095,14.398702,5.435738,0.1788167,4.269864
2017-01-20,37.42,99.41,45.63,77.62,69.66,72.585,70.67,0.13182876,0.087132625,0.08804128,0.42717507,0.088489875,0.090151876,0.08718056,-20.073893,-5.9820733,-1.5845568,0.42927787,2.0160117,3.6258006,5.363492,8.263416,14.836569,5.363492,0.07105593,4.34092
