date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.1492426,0.033970267,0.15726286,0.15424255,0.07879125,0.02481235,0.15965168,0.18153168,0.026707685,0.03378705,-5.2233663,-4.1305904,-2.4646297,-1.6729397,-0.47876528,0.015941264,-0.060194187,1.1764392,3.2922091,-5.2233663,0.11214785169437863,1.000091849182387
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.13922454,0.059433043,0.13819714,0.15610169,0.04520127,0.024361322,0.15998659,0.17364912,0.027335506,0.07650982,-4.6698565,-3.8257625,-2.3977458,-1.4778919,-0.53296083,-0.32633668,0.62304544,1.4945117,2.8289483,-4.6698565,-12.28631539599451,0.9900284225779494
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.12669116,0.050690107,0.14724271,0.15755464,0.038158868,0.023810506,0.16784328,0.17063244,0.029653328,0.087722935,-4.307137,-3.4128659,-2.270093,-1.4522485,-0.4576662,-0.106330186,0.4243678,1.244713,2.8918662,-4.307137,0.5599920435426022,0.9904824832163809
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.13121793,0.06312626,0.142668,0.1549377,0.043010052,0.023283852,0.16436173,0.16651241,0.02656843,0.084313616,-4.464984,-3.7690372,-2.2318077,-1.3597283,-0.39126226,-0.33219415,0.7103355,1.6183283,2.5905745,-4.464984,0.21943089095547177,0.9906604868640205
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.13168988,0.052809857,0.15353195,0.15782002,0.040733878,0.023619613,0.1683343,0.17072633,0.027937103,0.07279712,-4.529756,-3.7353375,-2.2226655,-1.3780032,-0.5008079,-0.23126101,0.6616417,1.3405371,2.899361,-4.529756,13.684683655853958,1.001763578897672
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.14650913,0.05375612,0.13887854,0.16251625,0.043791983,0.024313152,0.15754843,0.17200884,0.026500614,0.07417689,-4.770585,-3.7936633,-2.2988265,-1.2552159,-0.20803182,-0.087016195,0.57680464,1.7225759,2.4135177,-4.770585,3.917819697777341,1.0049779352301218
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.15053715,0.044927664,0.14953133,0.16455694,0.045375373,0.025076685,0.16787313,0.1782254,0.028976167,0.044920247,-3.6638396,-2.846948,-2.2097957,-1.160928,0.0036165994,0.18334456,0.17702532,1.6881652,2.112649,-3.6638396,0.8918339499966118,1.00571198391287
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.14688733,0.044457518,0.15600494,0.1604499,0.04457395,0.02497413,0.16988419,0.17985842,0.029102849,0.043806784,-3.8894475,-2.9639642,-2.1575902,-1.2521131,-0.17932616,0.1368072,0.15025246,1.4368297,2.5179284,-3.8894475,6.0760059922320755,1.0107166620788932
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.15510261,0.041042745,0.15421817,0.1647074,0.046886142,0.025319766,0.16246395,0.18166006,0.028153768,0.04044536,-4.0122027,-3.1174552,-2.308472,-1.2322747,-0.06754163,0.11792344,0.16062242,1.7451727,2.2579386,-4.0122027,-5.145901226539511,1.0064569994162595
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.14366843,0.045186814,0.16044658,0.15951975,0.040580757,0.02476353,0.17225528,0.17919555,0.029094037,0.04528937,-4.016528,-3.1681514,-2.3396769,-1.3733141,-0.23600987,-0.02813398,0.2531991,1.5428705,2.5983415,-4.016528,-9.949230122325085,0.9982559574052708
