date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.08695714,0.085854515,0.11313683,0.085702345,0.6283491,-14.381335,-3.9952674,-4.032,-1.7471433,1.4083009,1.3294773,5.475463,7.756058,8.797718,-14.381335,-6.963568207287663,0.9942968319350634
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.08818618,0.08842189,0.10595115,0.08713187,0.630309,-18.13516,-4.19634,-3.5776474,-2.065295,0.72175527,2.8912456,7.7607884,8.817577,9.126041,-18.13516,-7.868593365642185,0.987889200931588
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.09185508,0.09163851,0.09951158,0.09114788,0.625847,-19.708517,-4.954841,-4.2250547,-1.2891065,-0.10910487,3.0127156,7.624935,9.063115,11.279202,-19.708517,-0.3520332030078065,0.9876043771808748
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.089407384,0.09055849,0.09264822,0.08864318,0.6387427,-18.802141,-4.4012766,-4.0412207,-1.4517726,0.5171552,3.0981128,7.668488,9.209434,10.561288,-18.802141,4.830897522392241,0.9915118428146397
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.08967812,0.0909891,0.09527681,0.08925787,0.6347981,-18.257877,-4.3565984,-3.974158,-1.4353423,0.6071322,2.9392605,7.3805757,9.051219,10.3827505,-18.257877,12.601380697158282,1.0017447815509608
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.090065636,0.091356345,0.09004242,0.088020846,0.6405148,-18.652159,-4.513525,-3.7723827,-1.6406031,0.17962718,2.8292222,7.686499,8.976537,10.396626,-18.652159,4.933958486731013,1.0057927481082678
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.099023685,0.09195509,0.08696557,0.08661144,0.63544416,-18.720327,-4.870125,-3.9455955,-1.3372914,-0.20901394,2.6133165,7.2335553,8.595046,11.001704,-18.720327,-2.968394205129904,1.0033475479730947
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.09263584,0.09048525,0.08807216,0.08745445,0.64135224,-18.081797,-4.696462,-3.9361835,-1.3795447,0.099838495,2.5127304,7.0542493,8.580983,10.69382,-18.081797,8.377563196243806,1.0102317473923748
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.09604578,0.09214187,0.08740747,0.08678145,0.6376234,-17.868458,-4.5972924,-3.7578795,-1.5159084,0.07679582,2.400133,7.0489492,8.541563,10.399586,-17.868458,-6.462806608558343,1.0048845463987444
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.09086618,0.09047619,0.09019382,0.08825031,0.64021343,-18.215141,-4.679253,-3.961047,-1.2624398,0.08552337,2.5022745,6.9533935,8.830996,10.903318,-18.215141,-8.742444463589164,0.9976895035328884
