date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.77593493,0.10572433,0.11834074,-8.671007,-4.5994334,-3.6661594,-1.9305053,-2.0593073,0.14048693,1.672953,7.4300437,15.159347,-2.0593073,-6.714444756552361,0.9945008642452479
2016-03-22,-0.005,-0.0022,-0.008,0.76293695,0.13152221,0.10554078,-11.653981,-7.0975504,-4.054542,-2.7934635,-2.0369246,0.85039675,2.8147497,8.506375,17.103186,-2.0369246,-22.567700479653215,0.9761195394040988
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.7616661,0.13285318,0.10548076,-12.475416,-7.104351,-3.901914,-3.4097004,-2.8028462,0.56004,2.3723989,8.566631,18.103043,-2.8028462,-2.0775642897350615,0.9744586457942883
2016-03-24,-0.0018,-0.0016,-0.0011,0.7703872,0.123148575,0.10646427,-12.157234,-7.01926,-4.015589,-3.3567476,-2.6219327,0.75380564,2.694612,8.607714,17.487997,-2.6219327,4.7140962354294045,0.9782208831683429
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.76189023,0.12997304,0.10813669,-12.1262245,-6.9673615,-4.0514708,-3.5755246,-2.7335885,0.83693296,2.7720156,8.55982,17.716267,-2.7335885,13.487284447819434,0.9890264059399141
2016-03-29,0.011699999999999999,0.0079,0.0103,0.750198,0.1373738,0.11242828,-11.829821,-6.8379087,-3.8044274,-2.6861672,-2.300587,0.35531408,2.3752253,8.678393,17.256414,-2.300587,1.9883913793245718,0.9906370296741445
2016-03-30,0.0009,0.0031,0.0048,0.74464154,0.14040603,0.1149524,-11.800413,-6.708594,-3.741766,-2.6215954,-2.3337162,0.257275,2.250583,8.672948,17.360693,-2.3337162,6.679629991719817,0.9960564308324734
2016-03-31,0.0089,-0.0046,-0.0044,0.74372435,0.13684876,0.119426966,-11.708906,-6.716114,-3.8143227,-2.8404927,-2.3996181,0.3875676,2.371202,8.5944195,17.39216,-2.3996181,-4.770579370102666,0.9921647303735156
2016-04-01,-0.0083,0.0063,0.0118,0.7256039,0.14028645,0.13410966,-11.314488,-6.5876164,-3.7919075,-2.3881102,-2.0549023,0.23444703,2.3013117,8.652882,17.019215,-2.0549023,-13.226499931206233,0.98141709176743
2016-04-04,-0.0126,-0.0085,-0.0036,0.7493851,0.1329588,0.11765615,-11.653495,-6.606906,-3.928736,-2.8192797,-2.357003,0.14666432,2.1092052,8.755613,17.845552,-2.357003,-5.014420743235292,0.9773865936325207
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.7477829,0.13481805,0.117399134,-11.736716,-6.7563753,-4.104027,-3.4722779,-2.6285112,0.6135628,2.567806,8.606251,17.917397,-2.6285112,13.657997412133154,0.9883195531464326
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.74078506,0.13357481,0.1256401,-11.509803,-6.655371,-3.965574,-2.8614523,-2.2995,0.40301877,2.4443705,8.699353,17.451702,-2.2995,-20.21573214098887,0.9719562416344669
2016-04-07,-0.0199,-0.0076,-0.0063,0.75820327,0.13148424,0.110312454,-12.405727,-6.9410596,-4.047914,-3.6988792,-2.9336684,0.49434444,2.3116028,8.654386,18.461313,-2.9336684,2.295845961328307,0.9737838106860185
2016-04-08,0.0009,0.0049,0.0052,0.74789655,0.13281287,0.1192906,-11.60322,-6.7761602,-4.036015,-3.44283,-2.5691054,0.78282386,2.785371,8.460041,17.365734,-2.5691054,2.7316024581215386,0.9759623448800798
2016-04-11,0.0043,-0.0011,-0.0069,0.7252265,0.16749096,0.10728254,-12.8826475,-7.105471,-3.5949152,-3.6220727,-3.2274377,0.010024726,1.6716048,8.429168,18.857512,-3.2274377,8.654525157567495,0.9828800276537105
2016-04-12,0.0067,0.0091,0.0069,0.757456,0.13945627,0.10308776,-13.873713,-7.159981,-3.345127,-3.074359,-3.4150214,-0.6404945,0.8652646,8.875924,19.566967,-3.4150214,27.034614672890022,1.004642339543389
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.7482609,0.14939001,0.10234909,-13.446716,-7.1445694,-3.46605,-2.7549918,-3.0140345,-0.47835296,1.2346199,9.018459,19.127651,-3.0140345,-1.4430667100349315,1.0034549800710821
