date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.062368628,0.036814462,0.036708392,0.1394468,0.0367294,0.040533822,0.036692202,0.2697259,0.27080956,0.070170775,-17.343243,-6.9424734,-4.252842,-1.0957729,2.083954,6.090869,9.540497,10.495464,15.678756,-17.343243,-0.40952139007562105,0.9996646016461297
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.060933765,0.04015874,0.040069576,0.08365182,0.04028697,0.04360459,0.04002563,0.29244098,0.29562512,0.063202895,-18.094809,-6.7951083,-4.8387713,-0.14203152,1.7988944,6.599432,10.017919,10.941889,17.287716,-18.094809,-9.708228702614779,0.991716221155803
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.06124578,0.03915313,0.038982704,0.10557779,0.03914422,0.041525643,0.03894078,0.2818726,0.28732422,0.066233106,-19.009617,-7.0600133,-4.8455143,0.07463912,1.7794385,6.4026675,10.52365,12.28175,18.260382,-19.009617,3.2674079380190935,0.9943700634598708
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.059915353,0.039478116,0.039353732,0.10381281,0.039434515,0.042169653,0.039317053,0.28757107,0.29025385,0.058693856,-18.560726,-6.8901834,-4.9081044,-0.12257405,1.5793365,6.351315,10.174824,11.733666,17.63639,-18.560726,2.468244246101887,0.9963801766356536
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.057476126,0.03832054,0.038151618,0.1294619,0.038196243,0.04064946,0.038125604,0.27936402,0.28141752,0.058836874,-18.58961,-6.9434,-4.740796,-0.11507472,1.7993958,6.2479014,10.119609,11.967733,17.62364,-18.58961,13.110700383560202,1.0070789825029662
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.06681702,0.039937973,0.039883945,0.0785121,0.040032282,0.043721646,0.039851964,0.29077342,0.2943313,0.06613831,-17.48099,-6.7560325,-4.776425,-0.17615208,1.4599843,6.193798,9.799833,10.404792,16.78658,-17.48099,3.8810148687572052,1.010280037789704
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.06689225,0.04013443,0.040070724,0.07786157,0.04034562,0.044151243,0.040033553,0.2893772,0.2955742,0.06555924,-18.266321,-7.276156,-4.9067416,-0.17888865,1.5642028,6.194313,10.190478,10.925912,17.533146,-18.266321,0.022673053152580554,1.0102987979313878
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.06600561,0.03963005,0.03955352,0.08732859,0.03971005,0.043173894,0.03952303,0.28725138,0.2917591,0.06606481,-18.348768,-7.2925673,-4.9426613,-0.16517362,1.6796439,6.1696377,10.147903,11.024845,17.495531,-18.348768,6.3555955390919605,1.015557643576992
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.068027645,0.03955108,0.03948807,0.08619706,0.0396338,0.044293217,0.03946233,0.28756228,0.29138756,0.06439698,-17.8697,-7.1785913,-4.7831683,-0.29906616,1.5971236,6.104755,9.985828,10.608764,17.034712,-17.8697,-3.6908587950296123,1.0124877993012706
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.07207257,0.03831179,0.03818338,0.109970346,0.038269434,0.04197706,0.038157806,0.277065,0.28136238,0.06463019,-18.697813,-7.318846,-4.920819,-0.18631884,1.6434724,6.1887774,10.391646,11.632719,17.803846,-18.697813,-10.069874748921537,1.0041375738108733
