date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.17645517,0.026809236,0.18270268,0.02528273,0.035770338,0.18089055,0.025325285,0.1817363,0.025046336,0.13998137,-15.281416,-7.328349,-3.9363284,-0.7427623,1.3775285,5.8575172,10.236582,13.469382,20.882862,20.882862,-3.1749682132677397,0.9973996984330321
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.18164353,0.025214061,0.11333903,0.026743561,0.122301005,0.14806299,0.024659887,0.18194987,0.02475177,0.15133427,-15.946324,-7.138023,-3.512755,-0.40400362,0.7886665,6.318817,9.985722,13.4493885,20.697052,20.697052,-9.861857577112968,0.9893438312967487
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.18112276,0.02555589,0.116085,0.026771586,0.08672257,0.1700036,0.02455544,0.18119174,0.02476092,0.16323046,-16.07748,-7.57984,-3.5993342,-0.45478445,0.94977325,6.216632,10.159848,13.648278,21.088547,21.088547,1.0063062521932022,0.9901592144933111
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.18567479,0.02650179,0.07605513,0.030342055,0.11414329,0.1605822,0.025197925,0.18592343,0.026973136,0.1686062,-15.465352,-7.2643867,-3.5926917,-0.45662278,1.1903833,6.1709695,9.863947,13.337771,20.448185,20.448185,1.9833622455701239,0.9917676046678643
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.18328895,0.026098642,0.09796638,0.028105203,0.0985884,0.16669983,0.024860168,0.18333127,0.02554567,0.1655155,-15.76051,-7.5114193,-3.6223097,-0.4276166,1.1270669,6.2139254,10.024522,13.580029,20.8446,20.8446,13.989441972173822,1.003130647546966
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.18472439,0.027031323,0.113606,0.028433574,0.09037311,0.16281095,0.025369233,0.18702796,0.026114844,0.15450865,-15.369093,-6.89114,-3.5135221,-0.62903875,1.0909054,6.1362476,9.889772,13.176928,20.244232,20.244232,3.917100927172097,1.006348799872585
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.17822124,0.028275438,0.16313468,0.026055368,0.038995553,0.17883444,0.024908442,0.18345502,0.025016073,0.15310372,-15.802445,-6.9338846,-3.5234306,-0.58512527,0.7730613,6.1958823,10.135886,13.513399,20.80849,20.80849,0.9533567514521427,1.0071345569755124
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.17886345,0.028105065,0.16322513,0.025646875,0.038659737,0.17835686,0.024802396,0.18249276,0.024894863,0.1549529,-15.986212,-7.10766,-3.5628486,-0.56298274,0.89949554,6.358473,10.222608,13.715,21.031696,21.031696,4.842149650603159,1.0111285751926864
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.17392881,0.02915201,0.16827653,0.025842685,0.036416937,0.17991644,0.025079278,0.18437974,0.025178855,0.15182878,-15.780963,-6.84789,-3.5551786,-0.6733395,0.95442146,6.318301,10.166583,13.539123,20.750797,20.750797,-6.940640003808059,1.0053809261853353
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.17900571,0.028020805,0.15549532,0.025366629,0.03831106,0.17831577,0.024617074,0.18112585,0.02481112,0.16493066,-16.139128,-7.123656,-3.5824423,-0.57675433,1.0457181,6.562972,10.225503,13.8890295,21.158478,21.158478,-11.333707783038056,0.9960486627717196
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0016,-0.0049,-0.0075,-0.013300000000000001,-0.0088,-0.0088,-0.018799999999999997,0.1789293,0.02683538,0.15178144,0.024736423,0.040167965,0.17748116,0.024337975,0.17888425,0.02445295,0.17239307,-16.429262,-7.545346,-3.709076,-0.48402426,1.2384498,6.7193823,10.351709,14.253408,21.624065,21.624065,11.994494948802572,1.0058333479923394
2016-04-06,0.0123,0.0227,0.0111,0.030600000000000002,0.0070999999999999995,0.0088,0.005699999999999999,0.011000000000000001,0.006999999999999999,0.0026,0.1780643,0.02783183,0.1489116,0.025650533,0.042561155,0.17830154,0.02472085,0.1817531,0.025184855,0.16702023,-15.952094,-7.3712277,-3.801372,-0.7828848,1.4484284,6.3680396,10.388725,13.837404,21.20057,21.20057,-13.371313273076128,0.9948183497969975
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.009899999999999999,-0.0076,-0.0063,-0.0174,-0.0147,-0.0148,0.0002,0.18965031,0.0287817,0.07148203,0.026998084,0.06424719,0.18561848,0.025780492,0.18985628,0.030373648,0.18721175,-16.41956,-7.410276,-3.752706,-0.5767147,1.6289697,7.043176,10.295259,14.408067,21.673557,21.673557,4.032624765967147,0.9981039592278164
2016-04-08,0.0009,0.021099999999999997,0.0005,-0.0042,0.0049,0.0052,0.0040999999999999995,-0.0012,0.0022,0.0074,0.18343002,0.030786902,0.107323594,0.025998507,0.044103473,0.18438491,0.025391947,0.18599641,0.029075876,0.18350843,-16.490984,-7.158642,-3.6982322,-0.5599075,1.5362614,7.243803,10.335055,14.580547,21.722912,21.722912,-3.4238431964789764,0.9953051455913046
2016-04-11,0.0043,-0.004,-0.0033,-0.0074,-0.0011,-0.0069,0.0019,-0.0049,-0.0051,-0.0032,0.18733613,0.029313441,0.0988904,0.026342195,0.048923388,0.18543014,0.02554326,0.18819197,0.027281914,0.18274719,-16.90983,-7.413261,-3.533208,-0.57148635,1.1493675,7.1074414,10.492365,14.508282,21.926678,21.926678,10.851452256601064,1.0041507690705294
