date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.46214283,0.46910098,0.06875624,-13.026996,-1.8187593,-1.0392896,-0.1467925,1.0988588,4.6168756,9.512059,10.83163,13.067507,1.0988588,-5.074019191272575,0.9958443741267219
2016-03-22,-0.005,-0.0022,-0.008,0.37658867,0.54792345,0.07548788,-15.511284,-1.311731,-1.5214158,-0.35338962,1.6329441,5.0779653,12.811457,13.592135,16.678484,1.6329441,-16.916965451794344,0.9820469417987403
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.58780473,0.3144978,0.09769749,-15.605822,-1.702082,-2.094045,-0.26972693,1.7927117,3.527938,13.466251,13.845953,17.371822,1.7927117,-2.32485955901946,0.980177063649644
2016-03-24,-0.0018,-0.0016,-0.0011,0.37686595,0.546358,0.07677605,-15.305574,-0.9130945,-1.0856773,0.77056485,1.963827,3.8822334,12.75967,13.954,15.796996,1.963827,3.111349387854864,0.982674748585742
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.6085458,0.29410607,0.09734816,-15.400203,-1.7392577,-2.365098,-0.46945322,1.7738961,3.1543367,13.334442,13.5782175,17.195786,1.7738961,12.444343707508896,0.9926900985645224
2016-03-29,0.011699999999999999,0.0079,0.0103,0.42812577,0.5016705,0.07020372,-15.3249,-0.6091349,-0.79695904,0.19777033,1.9245096,5.318235,12.463704,13.632319,15.427995,1.9245096,2.525870023169793,0.9947436662649822
2016-03-30,0.0009,0.0031,0.0048,0.41577393,0.51408505,0.070140965,-15.373796,-1.4192268,-1.600647,-1.0601692,1.8740693,4.9793553,13.086474,13.326578,16.780952,1.8740693,1.239267688233134,0.9957532925415398
2016-03-31,0.0089,-0.0046,-0.0044,0.43084636,0.50046355,0.06869009,-15.505926,-1.6907091,-1.7868471,-0.8706096,1.7567719,4.6663847,13.042167,13.318237,16.998474,1.7567719,0.45864624701943807,0.9961273289957424
2016-04-01,-0.0083,0.0063,0.0118,0.42431903,0.5065189,0.06916205,-15.288378,-1.5752342,-1.5603467,-1.2689008,1.7527872,5.322648,12.732763,13.066609,16.68431,1.7527872,-12.092638230209744,0.9862618028526051
2016-04-04,-0.0126,-0.0085,-0.0036,0.44470027,0.48649547,0.06880434,-15.58968,-2.0000086,-1.7770703,-0.8401898,1.7181796,4.528683,13.030854,13.316384,17.345364,1.7181796,-5.4130399902692705,0.9818894239994387
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.671227,0.2284532,0.10031988,-15.464571,-2.1417286,-2.0980506,-0.48810187,1.6842016,3.544886,13.054881,13.303843,17.468401,1.6842016,12.820923194653284,0.9921996032711333
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.4431105,0.48711237,0.06977715,-15.493441,-0.96853524,-0.6469711,0.6191924,1.7743165,5.290865,12.123469,13.549776,15.529971,1.7743165,-16.136336436002857,0.9790870180049158
2016-04-07,-0.0199,-0.0076,-0.0063,0.7121186,0.17807329,0.10980805,-15.665845,-1.8546714,-2.0738027,-0.040936086,1.8611877,3.0619357,13.51995,13.881708,17.548134,1.8611877,2.1637755967055106,0.9808220913846131
2016-04-08,0.0009,0.0049,0.0052,0.4184343,0.5073063,0.07425932,-15.271862,-0.89819133,-0.825971,1.1063223,1.7931969,4.3697143,12.079835,13.5053425,15.310828,1.7931969,0.4882399840145307,0.9812142916812705
2016-04-11,0.0043,-0.0011,-0.0069,0.7124801,0.17760578,0.1099141,-16.049517,-1.9555942,-1.9682791,0.09223321,1.8792019,3.3901546,13.785224,13.999495,17.869703,1.8792019,8.323695139336067,0.9879033405185469
2016-04-12,0.0067,0.0091,0.0069,0.27795255,0.6348395,0.087208055,-16.348902,0.1170483,0.031700157,2.032145,2.3752294,4.9398394,13.451913,15.376172,15.660363,2.3752294,17.67772351213525,1.0022062742698996
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.28957617,0.62558603,0.08483776,-15.872813,-1.3593192,-1.9476926,-0.94915587,2.0925689,4.286826,14.133934,14.178449,17.580482,2.0925689,-1.2565106548839309,1.0011749205745584
2016-04-14,-0.0006,-0.0005,-0.0063,0.32776254,0.59188265,0.08035479,-15.540239,-1.4859959,-2.040755,-1.2190065,1.9801224,4.233577,13.684488,13.823255,17.29736,1.9801224,1.6178187331596303,1.002501472205742
2016-04-15,-0.0025,0.0029,0.0058,0.3601041,0.56335956,0.07653632,-15.53134,-1.5227827,-1.89847,-1.1570985,1.92991,4.482004,13.485875,13.692512,17.187658,1.92991,8.022993582908393,1.0090887472903962
2016-04-18,0.010700000000000001,0.0043,0.0043,0.27449864,0.6385941,0.086907275,-15.747484,-0.89383256,-1.3873105,-0.656401,2.204711,4.7542686,13.972121,14.461733,17.018528,2.204711,7.753777095052516,1.0154968138060518
2016-04-19,0.005699999999999999,0.0074,0.0017000000000000001,0.27827668,0.6354699,0.08625334,-15.6276455,-1.2452217,-1.9539118,-1.1817992,2.0198536,4.5447564,13.844854,13.992268,17.21895,2.0198536,-2.488203291028152,1.01342739323755
2016-04-20,0.005699999999999999,-0.004,-0.0125,0.22546385,0.6819574,0.092578776,-15.638705,-0.96034837,-1.9241325,-1.0010949,2.1406364,4.3400693,14.095288,14.282075,17.138824,2.1406364,-5.896941081867638,1.0085329447292186
2016-04-21,-0.0009,-0.0046,-0.0155,0.28065485,0.633462,0.08588318,-15.724797,-1.5125833,-2.31021,-1.055632,1.93037,3.9498346,13.947744,14.023815,17.52782,1.93037,4.941043646670184,1.0126141939503586
2016-04-22,0.0021,0.0045000000000000005,0.0077,0.30428252,0.61259806,0.08311944,-15.606599,-1.4337951,-1.9742393,-1.2389914,1.9439796,4.5899696,13.6715145,13.804016,17.26365,1.9439796,-5.816737588473353,1.0077901881808478
2016-04-25,-0.0063,-0.0053,0.0051,0.35324112,0.5694123,0.07734662,-15.784489,-1.645936,-2.0210335,-0.80750173,1.8794657,4.174937,13.656758,13.937489,17.447956,1.8794657,10.47382904064028,1.0164350875582768
2016-04-26,0.0146,0.006,0.0007000000000000001,0.3689549,0.55553985,0.07550522,-15.775311,-1.3575352,-1.8585482,-0.63763887,1.950353,4.2903423,13.680835,14.079904,17.206356,1.950353,5.692832241467016,1.021174149341905
2016-04-27,0.0002,0.0077,0.0043,0.37497768,0.55020833,0.07481393,-15.863526,-1.2468258,-1.7762017,-0.62070674,2.0625758,4.28411,13.867763,14.242396,17.257645,2.0625758,-9.36775185058034,1.0133395006709285
2016-04-28,-0.0073,-0.0092,0.0018,0.43434045,0.4881686,0.07749101,-16.220222,-1.4677864,-1.953563,0.096253544,2.0571308,3.353985,14.16365,14.707121,17.693323,2.0571308,-8.507642871131264,1.006278787666081
2016-04-29,-0.0127,-0.0034999999999999996,0.0040999999999999995,0.5006755,0.41279987,0.08652463,-16.107462,-1.4460292,-1.7006049,0.4455388,2.057908,3.3102267,13.951897,14.656048,17.458633,2.057908,5.659315012636179,1.0109428733744643
2016-05-02,0.0036,0.0051,0.009300000000000001,0.38962707,0.5362388,0.074134134,-15.879508,-1.1049701,-1.2660052,0.46883652,2.0439227,4.087938,13.478026,14.388263,16.686111,2.0439227,-15.098427223574355,0.9984419336522403
2016-05-03,-0.0154,-0.0108,-0.0060999999999999995,0.4237452,0.48552158,0.09073325,-16.006756,-1.2230572,-1.9983063,0.2558696,2.0858867,3.068584,14.136018,14.714525,17.385288,2.0858867,-12.811307751692974,0.9879658100779453
2016-05-04,-0.0169,-0.0067,-0.0003,0.52807105,0.3688359,0.103093006,-15.653408,-1.3574724,-1.8791959,0.4479898,1.9887149,2.9251702,13.646484,14.291341,16.96763,1.9887149,-6.338806983580622,0.982836797320811
2016-05-05,-0.0072,-0.003,-0.0016,0.34096676,0.57077545,0.08825774,-15.6393,-0.90043354,-1.1487166,1.1474392,2.0787737,3.4069405,13.361937,14.5283985,16.27243,2.0787737,8.806405061058106,0.9899254614863475
2016-05-06,0.008,0.0073,0.0059,0.37750947,0.5474827,0.07500781,-15.525929,-1.3048706,-1.9753191,-0.27808058,1.9184699,3.6716223,13.539987,13.986784,16.830395,1.9184699,-7.431953649485184,0.9839000068211454
