date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.061369948,0.06122357,0.08557731,0.06107933,0.43029737,0.10895159,0.19150078,-31.457245,-11.444687,-5.754122,-2.1723177,0.6740733,3.4666526,6.384909,11.509388,29.92606,-31.457245,-0.17136307,-0.17136307
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.06942721,0.073975675,0.09941576,0.069656916,0.49562877,0.072068505,0.11982727,-33.61854,-11.565469,-5.599181,-2.0056305,0.9746482,4.0451603,7.277618,12.606501,30.805964,-33.61854,-0.12173256,-0.29309565
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.06618938,0.06738,0.09789305,0.06645646,0.48276713,0.07570247,0.14361154,-33.54489,-11.64664,-5.7701697,-2.089098,1.0912625,4.381591,7.552575,12.884883,32.501625,-33.54489,0.56572145,0.2726258
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.062460482,0.0632992,0.13336521,0.06258047,0.45880067,0.0730418,0.14645216,-36.772873,-12.087113,-6.3869934,-2.8029177,0.22811268,3.1156116,5.9938235,11.315939,31.556925,-36.772873,0.0233366,0.2959624
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.062140387,0.06379502,0.14152864,0.06233735,0.4563989,0.076025985,0.1377738,-35.782078,-12.031561,-6.347155,-2.7396371,0.2750518,3.1147063,6.1279774,11.310785,31.518404,-35.782078,0.33689198,0.63285434
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.057949174,0.06490521,0.2083139,0.0581764,0.42478123,0.07283142,0.11304264,-38.802647,-13.251414,-7.1276755,-3.2066922,0.024764203,3.0587475,6.3594007,11.906447,33.326538,-38.802647,-0.18637092,0.44648343
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.059535123,0.0720901,0.20654169,0.05989229,0.43654606,0.071070164,0.09432458,-40.716843,-14.287134,-7.72019,-3.5851943,-0.2463225,3.0056446,6.4412045,12.322112,33.77128,-40.716843,0.4325117,0.8789951
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.05891097,0.08196416,0.20788606,0.059305854,0.43160707,0.07186376,0.0884621,-40.597294,-14.632848,-8.148714,-4.024324,-0.5649667,2.941174,6.4412704,12.515699,34.209106,-40.597294,0.25004363,1.1290388
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.057591733,0.06465733,0.23289447,0.05765742,0.41998807,0.081492625,0.08571834,-42.092052,-15.372808,-8.552376,-4.1498513,-0.60362107,2.9184382,6.5898643,12.944273,35.24048,-42.092052,-0.12767735,1.0013615
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.051266216,0.05430629,0.32902256,0.051389165,0.3787333,0.06371353,0.07156886,-44.11372,-16.178358,-9.231745,-4.9979253,-1.6764596,1.7362788,4.950458,11.39772,35.065228,-44.11372,0.3315306,1.3328921
