date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.060510803,0.07219059,0.4112995,0.05586533,0.4001338,-6.6412044,-3.8774295,-2.845708,-0.88951737,0.07222737,2.0936258,5.54635,6.3375926,9.577562,-6.6412044,-4.025414271106281,0.9967031824151463
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.056895185,0.058979858,0.41365305,0.056629084,0.41384286,-6.203491,-3.3370953,-2.1712472,-1.3437434,0.6573448,2.4132736,7.450877,8.228965,10.26042,-6.203491,-8.85700335580029,0.9894732041748615
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.055499822,0.07162603,0.4085001,0.055380944,0.4089931,-6.0989785,-3.9016562,-2.3262937,-1.3509527,0.96557105,2.2423894,7.9952126,9.019275,11.359169,-6.0989785,0.26244778454782874,0.9896858864437437
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.056144275,0.06620317,0.41062626,0.05576954,0.41125685,-5.485672,-3.2159472,-1.8644291,-1.2948455,1.0275673,1.8952308,7.077583,8.221073,9.843229,-5.485672,2.031615458960716,0.9913326195693901
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.056219615,0.06477682,0.4114534,0.055925556,0.41162464,-5.712208,-3.4978967,-2.1712027,-1.2000933,0.8865782,1.9131541,7.047552,8.273114,10.1977215,-5.712208,15.330775201780042,1.0037797101024042
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.05637668,0.06416157,0.41154638,0.05586056,0.41205487,-5.9268036,-3.5797296,-2.2951503,-1.3298187,0.6991123,2.7278042,6.900251,7.2441874,10.019475,-5.9268036,5.8082258203003185,1.0085546316667862
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.055055812,0.09216596,0.3992344,0.05409396,0.39944988,-6.04564,-4.2706103,-3.0434966,-1.033192,0.33866957,2.9186718,7.112524,7.06682,10.552093,-6.04564,-2.188753987274884,1.0067467054002464
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.05564439,0.079364315,0.40496024,0.054918133,0.4051129,-6.118754,-4.200361,-3.0132563,-0.9897886,0.33888373,2.7537344,6.942269,7.131495,10.465328,-6.118754,8.05222002371096,1.013385973197158
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.05630977,0.07433138,0.4070449,0.055225093,0.40708888,-6.158337,-4.3800135,-2.9218314,-1.0806447,0.22119117,2.8685691,6.587381,6.6864824,10.314288,-6.158337,-5.988324240923187,1.0084158800041128
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.056172714,0.06949103,0.40898767,0.05561362,0.40973496,-6.1066394,-4.445796,-3.0796037,-0.9711596,0.26907742,2.6360064,7.017145,7.200382,10.694167,-6.1066394,-10.272853058523994,0.9999315981391133
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.056003835,0.07075623,0.4090142,0.055575497,0.40865025,-6.09086,-4.4163113,-3.082739,-0.911804,0.38097575,2.2053802,7.16357,7.861822,10.962638,-6.09086,13.21801402412208,1.0107564219616894
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.056480885,0.06550096,0.41091585,0.05587893,0.41122338,-6.1622577,-4.1954703,-2.8685484,-1.1170287,0.40807,2.6622434,6.951364,7.213991,10.576074,-6.1622577,-12.611313022525492,1.0003166466734938
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.0076,-0.0063,0.0560392,0.06498341,0.41142735,0.05589581,0.4116542,-6.1596622,-4.0473723,-2.638534,-1.1714765,0.828393,1.9152374,7.5910954,8.921701,11.25793,-6.1596622,4.934754420143989,1.0043594943341947
2016-04-08,0.0009,0.021099999999999997,0.0005,0.0049,0.0052,0.056647483,0.0657879,0.41228306,0.056072164,0.4092095,-6.2240043,-3.936101,-2.904947,-0.99766713,0.4685347,2.3719904,6.7812204,7.571313,10.404521,-6.2240043,-5.208356568787348,1.0000752499691337
2016-04-11,0.0043,-0.004,-0.0033,-0.0011,-0.0069,0.05521375,0.07494182,0.40723595,0.055170275,0.4074381,-6.5056143,-4.7140346,-3.410795,-1.2898877,0.57279754,2.379152,8.319215,9.18256,12.413039,-6.5056143,9.902908018281693,1.0081863500607016
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0091,0.0069,0.05552168,0.06888111,0.4099238,0.05551047,0.41016293,-6.6493516,-4.51532,-2.5882037,-2.0912979,1.1826053,3.1345396,9.615079,10.320107,13.477885,-6.6493516,7.496864857143073,1.014376552204208
2016-04-13,0.0279,0.0021,0.015600000000000001,0.012199999999999999,-0.0064,0.055792563,0.06480495,0.41164485,0.05576047,0.41199723,-6.480647,-4.168877,-2.4350822,-1.9495237,1.0294667,3.2086356,8.990885,9.278508,12.371772,-6.480647,-3.486914144622763,1.0114797103140734
2016-04-14,-0.0006,0.0052,-0.0013,-0.0005,-0.0063,0.05574422,0.06725786,0.41044253,0.055624068,0.41093126,-6.381461,-4.1151223,-2.56045,-1.5863359,0.8352601,3.0570138,8.382672,8.605732,11.705676,-6.381461,0.23906834407967062,1.0116777551784593
2016-04-15,-0.0025,-0.0121,-0.0034000000000000002,0.0029,0.0058,0.05585155,0.06617975,0.41086167,0.055695888,0.41141114,-6.231606,-4.066126,-2.538898,-1.5148627,0.75632125,2.9632554,8.036196,8.218492,11.337387,-6.231606,6.730557104274914,1.01725445862019
2016-04-18,0.010700000000000001,0.0166,0.0044,0.0043,0.0043,0.055795874,0.06519941,0.41143155,0.055737857,0.41183528,-6.314735,-3.8025203,-1.8264623,-1.9014893,1.2646837,3.1737874,8.854594,9.334771,11.898309,-6.314735,-0.10725356424327007,1.017165102218528
2016-04-19,0.005699999999999999,0.0171,-0.0064,0.0074,0.0017000000000000001,0.055620484,0.06894306,0.40969855,0.055520695,0.41021726,-6.209299,-3.8026357,-2.2354608,-1.8519158,1.1059775,3.008483,8.708166,9.067256,11.698772,-6.209299,-4.2377396107791565,1.0136348148766985
