date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.10112509,0.20736626,0.11678479,0.10909554,0.104963,0.16198875,0.19867656,-19.872847,-7.9922056,-4.0076766,-1.0504861,0.9818716,2.6248236,4.603865,7.31095,14.690053,-19.872847,-0.27334502,-0.27334502
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.103650466,0.1882169,0.120678775,0.106073774,0.112161085,0.17649736,0.19272174,-22.229134,-7.2756376,-3.2975316,-0.63866854,1.3214693,2.8447886,4.99402,8.013106,16.212416,-22.229134,-0.010189645,-0.28353468
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.10307936,0.19560935,0.1168674,0.11191471,0.11215887,0.1608992,0.19947119,-21.967852,-7.5408072,-3.4938612,-0.8702767,1.1187555,2.6643832,4.652122,7.714778,15.819557,-21.967852,0.6707512,0.38721654
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.105374865,0.21911235,0.12265345,0.110245444,0.115967296,0.16054094,0.16610555,-22.036415,-7.8937597,-4.5181465,-1.9702747,0.05182331,1.662432,3.649021,6.8205843,14.290765,-22.036415,-0.03224877,0.35496777
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.10961231,0.2201412,0.12715323,0.11651232,0.11866079,0.15920608,0.1487141,-17.310137,-7.1667514,-4.3079534,-1.8677335,-0.0067611523,1.6997266,3.698709,6.7240763,12.565599,-17.310137,0.27633753,0.63130534
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.108735576,0.22713992,0.12814873,0.110415936,0.11520795,0.16521709,0.1451348,-18.9086,-7.3870697,-4.382003,-1.9385216,-0.096718505,1.6116827,3.6047983,6.670296,12.915092,-18.9086,-0.2161955,0.41510984
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.10811189,0.24364117,0.12309614,0.11041787,0.1242932,0.13659127,0.15384842,-20.040934,-7.4779897,-4.2042136,-1.5392783,0.3958146,2.110002,3.9649827,7.094007,14.338505,-20.040934,0.3266219,0.74173176
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.11012581,0.18023992,0.11869048,0.12171089,0.12204594,0.15317239,0.19401455,-19.420626,-8.2069845,-4.7113795,-1.9436505,0.05044441,1.7862103,3.7507238,6.937939,13.916047,-19.420626,0.2383552,0.980087
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.11182536,0.16659303,0.11989854,0.12380516,0.1213807,0.15883216,0.19766499,-20.661617,-8.96583,-5.1241984,-2.244911,-0.18222553,1.5894964,3.5785806,6.9144726,14.741999,-20.661617,-0.004325318,0.97576165
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.11218778,0.18534692,0.10989405,0.1281894,0.13219245,0.12348897,0.20870046,-22.23,-9.189585,-5.418226,-1.8995216,0.418154,2.458989,4.5460587,8.300491,16.331867,-22.23,0.20945604,1.1852177
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.111945234,0.15423703,0.10802101,0.13798527,0.13321991,0.123023756,0.2315678,-23.518677,-9.96827,-5.769657,-2.025918,0.3446688,2.398406,4.6757927,8.8538685,17.635586,-23.518677,-0.024825314,1.1603924
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.11194309,0.15188164,0.108626276,0.13963999,0.13290602,0.12418788,0.23081505,-23.998186,-9.716836,-5.339021,-1.7385759,0.685869,2.6809938,5.013585,9.362907,18.960838,-23.998186,0.12950808,1.2899005
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.10652751,0.19079553,0.107820354,0.12974608,0.117131226,0.12908104,0.2188982,-23.383516,-8.444892,-4.034671,-0.51973844,1.7550137,3.759087,5.973435,9.818927,19.971743,-23.383516,-0.3009818,0.9889188
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.11485459,0.18865034,0.11308531,0.1352129,0.12684463,0.13078073,0.19057155,-23.07969,-8.173288,-3.5648923,-0.025639892,2.3019698,4.3507123,6.6850133,10.744073,20.950047,-23.07969,-0.55909264,0.42982614
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.10970577,0.1081669,0.102662645,0.15533167,0.14524293,0.12839925,0.2504908,-28.050425,-10.476953,-5.0800595,-1.7211604,0.6652859,2.8869674,5.40498,9.977658,23.127003,-28.050425,0.07564277,0.5054689
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.113849856,0.10725614,0.109419376,0.14633077,0.15685843,0.14447308,0.2218124,-29.733723,-11.366972,-5.5360107,-1.952692,0.5259309,2.7390378,5.1521883,10.099123,23.793648,-29.733723,0.38306224,0.88853115
2016-12-05,35.75,99.24,44.33,74.99,68.17,71.0999,69.44,0.11165007,0.10870726,0.11852957,0.11801309,0.14983316,0.18507966,0.20818713,-32.584152,-12.484492,-6.366578,-2.6653862,-0.12492421,2.0564258,4.4049973,9.178831,23.136438,-32.584152,0.32916677,1.2176979
2016-12-06,36.11,98.96,44.46,75.18,68.29,71.4699,69.83,0.110550836,0.103588514,0.12040689,0.116403475,0.15352175,0.19079617,0.20473243,-27.735796,-10.545035,-5.19734,-1.828434,0.49145353,2.400449,4.4919157,9.011,21.652649,-27.735796,1.0607289,2.2784266
2016-12-07,36.4786,99.6099,45.01,76.16,69.19,72.32,70.95,0.10960147,0.10432913,0.11998705,0.11720428,0.15346067,0.19601753,0.19939986,-27.833086,-10.774509,-5.660619,-2.3470786,-0.08618532,1.8105946,3.7164211,8.146855,22.069855,-27.833086,0.16872765,2.4471543
2016-12-08,36.4786,99.06,45.03,76.13,69.33,72.75,71.32,0.10878313,0.27645168,0.12085102,0.12289549,0.13212383,0.103524335,0.13537042,-20.820875,-10.153454,-5.686146,-2.4167821,-0.24250132,1.8207695,3.375081,7.1616507,17.887358,-20.820875,0.24925904,2.6964133
2016-12-09,36.49,99.1418,45.32,76.35,69.7,72.7709,71.71,0.063733555,0.53876054,0.13921724,0.065793104,0.06387544,0.06500081,0.06361929,-17.453123,-4.708723,-2.1693254,-0.8372878,0.4319863,1.548037,2.4339,5.177434,19.030787,-17.453123,-0.007342982,2.6890702
2016-12-12,36.18,99.1425,45.54,76.26,69.82,72.7537,71.44,0.057493314,0.5792331,0.13164112,0.058927096,0.05756585,0.057752803,0.057386704,-15.591592,-5.016556,-2.5997915,-0.8579538,0.51922756,1.6424093,2.6608052,5.624474,17.310146,-15.591592,0.17263049,2.8617008
2016-12-13,36.8,98.9394,45.77,76.89,70.32,73.12,71.85,0.058482796,0.56343806,0.14066987,0.061037567,0.05853808,0.05939934,0.05843429,-16.287466,-5.0680966,-2.5721712,-0.9488797,0.3342249,1.4550261,2.3408413,5.28608,18.254261,-16.287466,-0.2684715,2.5932293
2016-12-14,36.36,99.1212,45.32,76.43,69.75,72.325,71.18,0.06268307,0.52037495,0.1596868,0.06725946,0.0628131,0.06452362,0.06265899,-15.3529625,-4.8898616,-2.4362514,-0.5680144,0.739607,1.8576689,2.7944539,5.977399,18.450424,-15.3529625,-0.23301394,2.3602154
2016-12-15,35.86,98.4996,45.43,76.82,69.94,72.57,71.55,0.06770097,0.48669344,0.16714676,0.0736889,0.06788646,0.06924212,0.06764134,-16.12501,-4.7198443,-2.429481,-0.6432071,0.6355079,1.5966928,2.6274674,6.112066,19.909355,-16.12501,0.09416117,2.4543767
2016-12-16,35.6,98.79,45.6,76.61,69.91,72.5423,71.31,0.07099934,0.47640648,0.15869723,0.07672989,0.071157545,0.074977815,0.071031734,-17.45369,-5.1357017,-2.4733396,-0.69822836,0.47372788,1.5372822,2.8491523,6.33436,21.308207,-17.45369,0.014293668,2.4686704
2016-12-19,35.59,98.5791,45.75,76.87,70.05,72.675,71.45,0.072477266,0.45235303,0.17086518,0.08110229,0.07270865,0.07793337,0.072560266,-14.187302,-3.7195191,-1.6921172,-0.30418074,0.71751875,1.6079485,2.470303,5.333194,18.68347,-14.187302,0.19663097,2.6653013
2016-12-20,35.62,98.82,45.77,77.12,70.28,72.8856,71.74,0.08136211,0.36903158,0.18924204,0.09937654,0.08180337,0.096761286,0.08242306,-12.963085,-3.1414742,-1.4007307,-0.10021855,0.8007997,1.5309,2.181212,4.5243816,15.965934,-12.963085,-0.2727968,2.3925045
2016-12-21,34.95,98.7081,45.62,77.03,70.1,72.8,71.63,0.082562156,0.31111795,0.22506426,0.11701287,0.08334149,0.09815157,0.08274975,-13.551748,-2.9506252,-1.2402753,-0.099649936,0.8158126,1.6177232,2.438509,5.022902,16.21126,-13.551748,-0.44162506,1.9508793
2016-12-22,34.62,98.7814,45.3,76.61,69.7,72.08,70.87,0.08282779,0.30186647,0.23520081,0.114298984,0.08349767,0.09934876,0.08295954,-14.233412,-2.5308654,-0.76882184,0.3786546,1.3558813,2.2379234,3.0069058,5.720999,17.94895,-14.233412,0.13603629,2.0869157
2016-12-23,34.73,98.8636,45.37,76.75,69.75,72.23,71.06,0.076611586,0.33119348,0.24023585,0.11368264,0.07761908,0.08420853,0.07644883,-15.3072195,-2.7136552,-0.92337346,0.3521477,1.3798742,2.415773,3.1606598,5.770391,18.826967,-15.3072195,0.1391143,2.22603
2016-12-27,34.93,98.87,45.42,77.09,69.81,72.34,71.23,0.07810467,0.33500615,0.106071614,0.17983985,0.07810795,0.14465135,0.07821838,-14.112447,-2.9694889,-1.0844566,0.0927732,0.8407258,1.885149,3.3866153,6.7716694,16.322819,-14.112447,-0.39008334,1.8359468
2016-12-28,35.17,98.905,45.15,76.3,69.31,71.65,70.55,0.10361531,0.13258982,0.11208768,0.3230512,0.10411677,0.12119912,0.103340134,-13.424914,-2.8371193,-1.2377117,0.42579192,1.3763455,2.6450865,3.7253828,6.5176606,12.516807,-13.424914,0.2909028,2.1268497
2016-12-29,35.7,99.11,45.37,76.46,69.39,71.86,70.44,0.1023861,0.2690967,0.107987255,0.20643464,0.1024432,0.109871596,0.10178053,-14.390281,-2.415276,-0.7725233,0.47839808,1.4115514,2.5192769,3.3443685,5.560784,12.285146,-14.390281,-0.30152497,1.8253247
