date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.3622168,0.3659202,0.271863,-3.9366493,-2.6169114,-2.2550423,-0.42967308,0.77309906,1.7352548,2.0596342,2.3167253,2.9003334,0.77309906,-12.154794005377008,9900.4521375481
2016-05-11,44.41,74.03,65.38,0.376712,0.45002905,0.17325893,-3.4121332,-2.2069116,-1.8869549,-0.81690717,0.6873963,1.4371475,1.6176838,2.1766734,2.6784937,0.6873963,2.9659668563668107,9924.501615765148
2016-05-12,44.55,74.21,65.51,0.35130104,0.38401514,0.26468384,-3.4501848,-2.205753,-1.9077258,-0.77377486,0.6262187,1.3104194,1.5468519,2.2011359,2.8259065,0.6262187,-8.561529975378741,9854.912002272873
2016-05-13,44.25,73.8,64.93,0.3503363,0.4784361,0.1712276,-3.4840143,-2.2674198,-1.8322062,-0.8227949,0.67938995,1.5173185,1.5493652,2.155062,2.7601304,0.67938995,9.238820137183865,9929.480191836159
2016-05-16,44.63,74.28,65.55,0.35324317,0.42419338,0.22256349,-3.4676888,-2.2628348,-1.9094692,-0.72703433,0.6884573,1.5247421,1.6127715,2.1934395,2.7806666,0.6884573,-15.735374536555756,9801.516154348974
2016-05-17,44.02,73.25,64.94,0.38587275,0.51919055,0.09493669,-3.6279876,-2.4108436,-2.0334814,-0.91911066,0.6902386,1.582408,2.0001595,2.269815,2.4783833,0.6902386,-3.446928580564705,9773.846108349553
2016-05-18,43.76,73.23,64.84,0.4000973,0.48684698,0.113055706,-3.2876937,-2.2988958,-1.8282156,-0.74904513,0.596563,1.4623164,1.7465458,2.186499,2.5361629,0.596563,-2.9089243720729656,9750.56078553754
2016-05-19,43.74,72.98,64.57,0.39837515,0.5161855,0.0854394,-3.3131077,-2.2679036,-1.8977592,-0.9041916,0.60305357,1.401682,1.921218,2.1954436,2.4013336,0.60305357,4.368849151861314,9785.449179655532
2016-05-20,43.84,73.31,64.8671,0.39258465,0.4751975,0.13221781,-3.6381598,-2.5031085,-2.204576,-0.5985833,0.69829965,1.6494191,2.2106729,2.2545125,2.645228,0.69829965,-3.9573682149749136,9753.733679612273
2016-05-23,43.73,73.01,64.76,0.38755527,0.51030713,0.10213761,-3.528128,-2.4303224,-2.0669904,-0.77738273,0.6518779,1.5608013,2.1280415,2.226355,2.5184617,0.6518779,16.564767361320545,9886.058273639343
2016-05-24,44.17,74.18,65.75,0.41199914,0.41149923,0.17650165,-4.001258,-2.705669,-2.3535094,-0.51010275,0.719147,1.7983823,2.3710988,2.381786,2.764112,0.719147,1.855023748182903,9901.077825542308
2016-05-25,44.25,74.22,66.03,0.38443342,0.37793612,0.23763044,-4.120591,-2.7337635,-2.3166416,-0.5215311,0.7286726,1.8000665,2.2939959,2.3667088,2.802322,0.7286726,2.07547669787653,9917.907847090855
2016-05-26,44.38,74.37,66.01,0.37242097,0.3274742,0.3001048,-4.199919,-2.8275392,-2.2768633,-0.39750832,0.70388526,1.8441708,2.2535748,2.395708,2.8466432,0.70388526,3.5935430623138145,9947.097387579455
2016-05-27,44.49,74.62,66.24,0.35902953,0.29154173,0.34942868,-4.2527604,-2.8389356,-2.2515934,-0.3696932,0.7312201,1.8677756,2.1633112,2.367102,2.9128494,0.7312201,-2.528989946496242,9926.494513468066
2016-05-31,44.46,74.42,66.06,0.3874387,0.4543108,0.15825053,-4.18368,-2.8937979,-2.1918638,-0.52786875,0.65984035,1.9222971,2.3125446,2.350286,2.7571518,0.65984035,2.2421716075944502,9944.722936204378
2016-06-01,44.54,74.63,66.16,0.36795628,0.46599203,0.16605167,-4.074862,-2.7590013,-2.3381667,-0.53835636,0.7367068,1.8619847,2.3518274,2.3709846,2.801731,0.7367068,3.4462291661364057,9972.791563748928
2016-06-02,44.72,74.83,66.21,0.36242414,0.40123472,0.23634116,-4.181202,-2.8068411,-2.3433802,-0.43495765,0.7464268,1.8947828,2.2942364,2.3896809,2.8925111,0.7464268,2.248493875098992,9991.156642167214
2016-06-03,44.83,75.12,66.08,0.39736378,0.36814615,0.23449005,-4.1500883,-2.8054206,-2.2922316,-0.41903493,0.72177327,1.8595494,2.2586966,2.3823512,2.8611317,0.72177327,1.1711125367401516,10000.7395813975
2016-06-06,44.8,75.08,66.5,0.46355262,0.3637998,0.17264763,-4.0566573,-2.8207693,-2.2328684,-0.47104186,0.6341088,1.8034171,2.365043,2.396293,2.6945472,0.6341088,0.5544251383384796,10005.280663646396
2016-06-07,44.86,75.1,66.45,0.4369543,0.41709664,0.14594917,-3.793152,-2.6091042,-2.2361321,-0.56683785,0.6835333,1.6457864,2.3107703,2.3210483,2.598404,0.6835333,6.379089850813718,10057.553050489976
2016-06-08,45.1,75.56,66.65,0.4238588,0.4236043,0.15253691,-3.8087847,-2.5719914,-2.3105793,-0.58560574,0.736639,1.6663605,2.3041556,2.3266823,2.6811423,0.736639,3.269559182818888,10084.484880901866
2016-06-09,45.24,75.8403,66.57,0.41154307,0.45476958,0.13368738,-3.6516528,-2.4457557,-2.1974435,-0.720691,0.7205758,1.5846179,2.1587965,2.272707,2.6381419,0.7205758,-6.621683166148334,10029.795066180208
2016-06-10,45.06,75.4,66.03,0.4068912,0.5141193,0.07898958,-3.7086778,-2.345812,-2.028729,-1.0756589,0.721944,1.5399774,1.8655072,2.2852538,2.606705,0.721944,-7.766851103253453,9965.994963907342
2016-06-13,44.8,74.92,65.51,0.4277283,0.50154066,0.070731044,-3.8621283,-2.3843994,-2.0886264,-1.1621282,0.7583998,1.5966876,1.8515002,2.3422718,2.671956,0.7583998,1.1843961785725239,9975.662192695978
2016-06-14,44.86,75.0,65.42,0.41532433,0.5084948,0.07618095,-3.7171776,-2.3475683,-2.0234275,-1.0720335,0.7225424,1.5480113,1.8339881,2.2893994,2.6354728,0.7225424,-2.371968535873474,9956.283030660288
2016-06-15,44.8,74.83,65.24,0.40652493,0.51207906,0.08139599,-3.6521695,-2.3346772,-1.9966395,-1.018123,0.7027639,1.5396132,1.8377856,2.2619238,2.6160202,0.7027639,5.535516563175933,10001.420761719983
2016-06-16,45.03,75.13,65.57,0.39474902,0.518336,0.086915016,-3.58744,-2.3342443,-1.9946086,-0.9878477,0.6795827,1.5231357,1.8989036,2.2578318,2.576884,0.6795827,-6.549949937543478,9947.76899653278
2016-06-17,44.83,74.66,65.31,0.39357892,0.51701975,0.08940128,-3.566146,-2.3254807,-1.9774255,-0.96367836,0.67485523,1.5247712,1.8708194,2.2452607,2.590292,0.67485523,6.453290111250423,10000.345441491281
2016-06-20,45.02,75.1,65.73,0.38963684,0.51073456,0.09962856,-3.4892294,-2.3200836,-1.9444644,-0.89931947,0.6492983,1.511213,1.8652041,2.2209158,2.5998816,0.6492983,-1.9365851659442066,9984.484245228947
2016-06-21,44.93,75.04,65.48,0.38935465,0.508725,0.1019204,-3.4932377,-2.312492,-1.9352059,-0.89828074,0.6538508,1.5122542,1.8331937,2.2163815,2.6148012,0.6538508,-1.7919702108998603,9969.830765836114
2016-06-22,44.92,74.86,65.38,0.40350896,0.5089686,0.08752243,-3.6426954,-2.3345761,-1.9744692,-0.97604805,0.7000198,1.5586572,1.7765855,2.2517092,2.686569,0.7000198,11.243808150836394,10061.639827611189
2016-06-23,45.31,75.54,66.21,0.38617846,0.486995,0.1268265,-3.5434766,-2.3584938,-2.0491836,-0.76244724,0.68497455,1.5479851,1.9269229,2.242984,2.6812334,0.68497455,-26.367444400418737,9844.359132499332
2016-06-24,44.51,73.94,63.9201,0.41913423,0.49792054,0.08294522,-3.799451,-2.339071,-1.9993035,-1.0650111,0.754984,1.5984819,1.6767284,2.2724776,2.7562096,0.754984,-7.062459308794128,9787.417784592344
2016-06-27,44.29,73.59,62.94,0.37291545,0.4968459,0.13023867,-3.9166946,-2.3188117,-2.010553,-1.0826701,0.8125588,1.6419513,1.5855664,2.2582054,2.8335788,0.8125588,15.37636926201861,9910.673271879436
2016-06-28,44.82,74.49,63.98,0.33190644,0.499786,0.16830759,-3.7778401,-2.31267,-1.988344,-0.97746485,0.76616657,1.6288924,1.6706018,2.2300825,2.7960894,0.76616657,15.660045531578616,10037.783505037693
2016-06-29,45.42,75.34,65.03,0.31876042,0.45420614,0.22703345,-3.8336604,-2.3683748,-2.0614178,-0.8760654,0.782678,1.6956998,1.7278169,2.2580948,2.886335,0.782678,18.563094888045743,10190.389834005484
2016-06-30,46.21,76.4,66.0,0.29193863,0.43369278,0.27436858,-3.917359,-2.4220364,-2.1250076,-0.8188166,0.81208175,1.7496442,1.7577567,2.2856944,2.9618082,0.81208175,1.5952578877471368,10203.703756824416
2016-07-01,46.29,76.47,66.12,0.25105882,0.4486391,0.30030212,-4.0027223,-2.5085807,-2.213031,-0.7383888,0.84280074,1.8011571,1.8243382,2.3659198,2.9926314,0.84280074,0.3892233266460842,10206.956434564254
2016-07-05,46.42,76.72,65.73,0.27330258,0.4414342,0.2852632,-3.951014,-2.471536,-2.132162,-0.77682024,0.79582244,1.7868574,1.7534242,2.3047116,3.0223403,0.79582244,5.470594238989151,10252.68789817485
2016-07-06,46.53,77.19,66.0,0.2558425,0.44280818,0.3013493,-3.9909475,-2.4902675,-2.1970723,-0.7554696,0.8352294,1.8132012,1.813178,2.3393273,3.0138795,0.8352294,-4.61284558417063,10213.95401930755
