date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.12749705,0.09259765,0.11110229,0.09789139,0.10175897,0.09202034,0.3771323,-26.979454,-11.754014,-4.932954,-1.3974532,1.3362378,4.076463,7.1239467,10.948183,18.907566,7.1239467,-0.25106964,-0.25106964
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.08919194,0.08488473,0.107595466,0.08703104,0.08726684,0.08487773,0.45915225,-28.618929,-10.333988,-4.5404224,-0.7870061,2.2446172,5.073344,8.112008,11.238495,18.430422,8.112008,0.23434675,-0.016722888
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.090880506,0.084514335,0.13012938,0.08862584,0.09144223,0.0846017,0.429806,-28.63986,-10.510799,-4.45197,-0.73235524,2.2424695,5.033712,8.0240555,11.418602,19.295929,8.0240555,0.7059875,0.68926466
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.09609488,0.09015302,0.11956197,0.10051637,0.09363189,0.09027027,0.4097716,-29.522598,-12.213589,-6.5026126,-2.8082032,0.07396506,2.709139,5.3432446,8.694806,16.775768,5.3432446,-0.126078,0.56318665
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.17838787,0.08932178,0.19285347,0.09920415,0.09282944,0.08958446,0.25781888,-24.257153,-9.450873,-4.954709,-1.5627836,0.8175451,3.3394022,5.8922014,9.568571,17.013138,5.8922014,0.30876738,0.871954
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.10916182,0.08742833,0.16499655,0.09613276,0.09133105,0.08737417,0.3635753,-25.00839,-10.320712,-5.1597767,-1.6945343,0.8284286,3.451968,6.146257,9.914596,17.541431,6.146257,-0.1932512,0.67870283
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.11295149,0.09048866,0.15468702,0.09642998,0.09503651,0.090504155,0.3599021,-25.363602,-10.948044,-5.724644,-2.3615322,0.059280705,2.56626,5.1639485,8.801945,16.57823,5.1639485,0.3926383,1.0713412
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.112782486,0.08915598,0.15506785,0.097485855,0.09592384,0.0892711,0.36031285,-26.986048,-11.524903,-6.6205983,-3.1730945,-0.8086921,1.831207,4.540917,8.341366,16.416763,4.540917,0.2502951,1.3216362
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.1288252,0.08833273,0.15451421,0.09799202,0.097913586,0.08839013,0.3440321,-29.08692,-13.249838,-7.511694,-3.8126218,-1.2573693,1.598823,4.626143,8.871451,17.801226,4.626143,0.04498331,1.3666195
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.1103167,0.1013583,0.1489842,0.10940778,0.107198626,0.101379395,0.32135504,-30.732613,-13.796296,-8.145398,-4.001848,-1.3247452,1.7751758,4.9729714,9.870118,19.822062,4.9729714,0.24548696,1.6121064
