date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.3802927,0.051724233,0.051467147,0.13724495,0.37927097,-19.786608,-4.8832474,-2.028181,0.7213594,2.9558043,6.1369147,7.2429852,9.697588,15.239741,-19.786608,-6.8635690254037565,0.9943787313469257
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.32820338,0.044876415,0.04442225,0.27423996,0.30825797,-20.08586,-4.7924185,-2.7724175,-0.69325536,2.5238018,6.1419435,8.641511,10.365899,16.409449,-20.08586,-14.491696122535304,0.982576737566916
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.32295254,0.045670483,0.043709237,0.27517828,0.31248942,-19.278309,-4.9561915,-0.68732953,0.674555,3.302155,6.4539976,9.425366,11.20335,18.467638,-19.278309,-1.2429675597334895,0.9815764828496806
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.31661686,0.04583242,0.042854305,0.28384647,0.31084996,-18.770653,-4.610972,-1.6243829,0.18151847,3.2157202,6.0692973,8.674549,10.035662,16.224932,-18.770653,4.079637833980596,0.9848561524290247
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.32405758,0.045653958,0.04386343,0.29139593,0.29502916,-18.931376,-4.7011847,-1.437376,0.4085841,3.2153773,6.1014605,8.602506,10.349354,16.352505,-18.931376,12.29161943601426,0.9947705480267928
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.3342312,0.046389863,0.045234244,0.24181944,0.33232525,-18.920887,-5.0227885,-1.6980951,0.3292398,3.195007,6.3412924,8.312147,9.584357,15.412573,-18.920887,3.546907651950464,0.9976602771576126
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.35248393,0.04854816,0.047703564,0.19904369,0.35222065,-19.096603,-5.013349,-1.2996354,0.85996276,3.4654992,6.6990294,8.701136,9.8232355,16.256474,-19.096603,0.691339687447299,0.9982251601585862
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.3516511,0.04819647,0.047591057,0.20222701,0.3503344,-18.959372,-4.980393,-1.2770095,0.906166,3.3675492,6.525155,8.449519,9.901704,16.017403,-18.959372,2.7229062832423474,1.0004512646308927
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.3611327,0.04937344,0.048874136,0.18017238,0.36044735,-18.869175,-5.03301,-1.6127957,0.57132274,3.311614,6.455252,8.228905,9.349493,15.26706,-18.869175,-9.734637191782367,0.9924749910115302
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.34200522,0.046963762,0.046285883,0.22564115,0.33910403,-18.397465,-4.908429,-0.88727945,1.1703159,3.2968323,6.2494993,8.376858,9.843568,16.125854,-18.397465,-6.948038247898566,0.9868273626760422
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.34593913,0.048383802,0.046820734,0.23772743,0.32112888,-18.529497,-4.93404,-0.45536217,1.5860174,3.477203,6.1628585,8.591595,10.519539,17.0495,-18.529497,12.660976255902852,0.9970601209131564
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.3396649,0.04657435,0.045969445,0.23170783,0.3360835,-18.796412,-5.050183,-1.2330496,0.91392666,3.2646918,6.2177486,8.397978,9.841331,15.934288,-18.796412,-14.111323280130451,0.9855369123169799
