date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.16632701,0.06819206,0.0399856,0.15132941,0.028116716,0.1262118,0.033448648,0.2028397,0.039277144,0.14427191,-9.699068,-5.84301,-3.447644,-1.6319358,-0.23767151,0.95414215,3.4235382,4.70074,15.423354,-0.23767151,-0.9559196111151235,0.9992171010555978
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.19367582,0.04690026,0.04349084,0.14970501,0.029385362,0.09600198,0.032980204,0.21323964,0.041750282,0.15287063,-9.033964,-6.129801,-2.503383,-0.9630223,-0.26250678,1.1811882,3.0791538,4.7035565,14.255296,-0.26250678,-11.165259392804893,0.9900799035756532
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.20307085,0.044854768,0.039468184,0.1610273,0.032381207,0.081124865,0.034538366,0.23405153,0.048582118,0.120900765,-8.454601,-5.792036,-2.1611712,-0.847343,-0.17199115,1.2514285,2.851286,4.8066807,13.483568,-0.17199115,1.3949244861963364,0.9912110147147102
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.1922663,0.04965492,0.03856617,0.17381154,0.029987853,0.09687085,0.03320752,0.21806133,0.04212315,0.12545039,-8.363714,-5.759677,-2.320006,-1.0384881,-0.24083512,1.1320972,2.8659036,4.5388126,13.377452,-0.24083512,1.2145075248615231,0.9921969551210137
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.192353,0.050105654,0.037059583,0.18376303,0.032069564,0.09332232,0.034647778,0.23313096,0.04869776,0.09485034,-8.540697,-5.7070127,-2.443296,-1.0699682,-0.1822081,1.0636048,3.0128841,4.732768,13.640081,-0.1822081,13.885232425846134,1.003480235492899
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.17321077,0.062385187,0.048278943,0.16133237,0.027174922,0.113998614,0.032813527,0.19709943,0.038849942,0.14485624,-8.682331,-5.846291,-2.8624215,-1.4768642,-0.3555646,1.1345025,3.0065362,4.429871,13.947197,-0.3555646,2.899858597770852,1.0058634875720043
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.16821289,0.0671894,0.052938845,0.16227517,0.028231964,0.112998165,0.0340477,0.2007119,0.041720066,0.1316738,-8.838578,-5.823908,-2.8371592,-1.5060825,-0.25793254,1.3618698,3.0946457,4.834055,14.2623625,-0.25793254,1.6333425656435208,1.0072090401104794
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.17408745,0.06317569,0.043809365,0.17376152,0.02999214,0.10638624,0.034341045,0.21459198,0.045654457,0.1142002,-8.851367,-5.77257,-2.796327,-1.4318736,-0.22634579,1.2631282,3.0982234,4.7945356,14.209861,-0.22634579,5.47871963837002,1.0117284634913126
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.16563338,0.06862171,0.054912698,0.15540473,0.027327413,0.11838738,0.033702932,0.19528413,0.039071374,0.14165424,-9.0029955,-5.8673205,-3.0714595,-1.6652564,-0.32752556,1.2795466,3.1191826,4.643593,14.515593,-0.32752556,-4.8599302524217745,1.0077014939852047
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.18690734,0.053658336,0.04292629,0.17172262,0.030925544,0.09746595,0.034364246,0.22233224,0.043928284,0.11576916,-8.626574,-5.7396216,-2.7490184,-1.4759973,-0.29235315,1.3392521,2.8931012,4.6811743,14.017782,-0.29235315,-9.306912241975537,1.000020421609588
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0016,-0.0049,-0.0075,-0.013300000000000001,-0.0088,-0.0088,-0.018799999999999997,0.19708744,0.04679611,0.040082604,0.16010903,0.034263615,0.09443288,0.03662397,0.24694802,0.04862296,0.09503334,-8.578,-5.6776304,-2.8365211,-1.4248419,-0.33586138,1.3112645,2.7858913,4.5880103,14.207068,-0.33586138,16.377445300797103,1.0134338366420133
2016-04-06,0.0123,0.0227,0.0111,0.030600000000000002,0.0070999999999999995,0.0088,0.005699999999999999,0.011000000000000001,0.006999999999999999,0.0026,0.18170504,0.057085607,0.041189663,0.16446538,0.029429218,0.10615464,0.03330402,0.2128384,0.0413643,0.1324637,-8.550205,-5.724786,-2.702839,-1.4322405,-0.32468653,1.2669184,2.8122208,4.492385,13.816015,-0.32468653,-13.833896493787709,1.0019516590831208
