date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.17970937,0.09291942,0.03798803,0.16790174,0.029131059,0.10402109,0.032826256,0.20828769,0.039612383,0.10760305,-11.092531,-5.641145,-3.9432046,-1.8580618,0.03658016,1.2607843,3.2787511,6.0627656,16.971766,16.971766,-0.5476542714003696,0.9995514707031938
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.20257597,0.07211044,0.039003123,0.18778048,0.03107636,0.08024212,0.033297893,0.2233899,0.041483533,0.08904011,-10.497969,-5.9140167,-3.0695937,-1.235068,0.036198203,1.4822768,3.0316267,6.223535,15.910185,15.910185,-12.769156504607684,0.9890982117647664
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.20315897,0.07003471,0.03689296,0.19918624,0.032607492,0.06853063,0.034465197,0.23474188,0.046562623,0.0738193,-9.867013,-5.588315,-2.8007343,-1.1670654,0.09496763,1.5254405,2.8322372,6.2340703,15.153744,15.153744,1.4011036965866432,0.9902332069824494
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.20286372,0.07267248,0.036454342,0.20446648,0.031812996,0.07581854,0.033560626,0.2285065,0.04383558,0.07000877,-9.739613,-5.542869,-2.8772361,-1.3140321,0.043336622,1.4125874,2.8319068,5.984937,14.94397,14.94397,1.166978355535911,0.9911796285381264
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.19663689,0.073366456,0.03578125,0.21070306,0.032881636,0.07159531,0.034463797,0.2366915,0.049356177,0.05852394,-9.939441,-5.503582,-3.050229,-1.3684705,0.08583428,1.339017,2.9745572,6.141242,15.273803,15.273803,13.663029996612572,1.0022709610497953
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.18374585,0.09387165,0.041521445,0.18658945,0.029063225,0.094171405,0.03218614,0.20743065,0.04068725,0.090732954,-10.106114,-5.617063,-3.4067683,-1.7350892,-0.054486156,1.4336371,2.9582176,5.933962,15.54582,15.54582,2.9160586147390224,1.0046646390762262
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.18040036,0.09595707,0.04580494,0.18541718,0.029814797,0.09434957,0.033250194,0.2068354,0.042360805,0.085809655,-10.296308,-5.5937543,-3.3943884,-1.7678256,0.056497745,1.6672515,3.0564864,6.3831687,15.896481,15.896481,1.6227955640431506,1.0059999096082852
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.18351835,0.09021507,0.04027615,0.19816221,0.031558216,0.087190285,0.034044694,0.22035305,0.04611871,0.06856333,-10.302602,-5.5662885,-3.4209015,-1.7303004,0.051077664,1.5571266,3.053011,6.250466,15.905704,15.905704,5.122524087747367,1.010220432760816
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.17810944,0.09669787,0.04766776,0.17571281,0.028705409,0.09881174,0.032718815,0.20149954,0.039744407,0.10033217,-10.4361515,-5.636888,-3.6073189,-1.9128681,-0.021488503,1.5832528,3.0535376,6.1430435,16.112637,16.112637,-4.779404698313128,1.0062660901869676
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.19453017,0.07732048,0.039857715,0.19640723,0.032177094,0.08025867,0.034355838,0.22784434,0.04528474,0.07196372,-10.012227,-5.544647,-3.337285,-1.7545497,-0.027859047,1.6230891,2.832863,6.05436,15.630052,15.630052,-8.472771940918731,0.9992834013302647
