date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.55448407,0.07516181,0.075041994,0.077936105,0.21737602,-20.135777,-5.137413,-2.0138924,0.6832261,2.9940407,6.3096223,7.3101993,9.923102,15.6629715,2.9940407,-6.215590892029253,0.994909425968854
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.6123118,0.08307884,0.082905255,0.13287097,0.08883317,-20.609444,-4.9197183,-2.7337286,-0.63832283,2.7019444,6.3978558,8.888674,10.738473,16.911676,2.7019444,-21.83068228135553,0.977121095438918
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.6179623,0.084617324,0.08365896,0.114741534,0.09901997,-19.758986,-5.007593,-0.6837551,0.7657821,3.521932,6.6840425,9.708497,11.541158,18.852537,3.521932,-0.9442843355647007,0.9763654196450009
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.5788228,0.07928911,0.0783489,0.1669637,0.09657544,-19.203468,-4.655695,-1.5961196,0.25756073,3.4474297,6.270589,8.954918,10.338372,16.570942,3.4474297,3.1068363786446396,0.9788497829575346
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.60265493,0.082443856,0.08159971,0.1462108,0.08709063,-19.378084,-4.7351832,-1.4134734,0.5047526,3.4248807,6.3168254,8.869122,10.689766,16.71529,3.4248807,13.224371444530613,0.9894514808430616
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.58516496,0.079454824,0.07919751,0.09372446,0.1624581,-19.390648,-5.0561,-1.6337961,0.4196884,3.423147,6.503883,8.602513,9.994315,15.779139,3.423147,2.5154302784427305,0.991489888880705
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.47772497,0.06482197,0.06465358,0.0680246,0.32477492,-19.483131,-5.0977526,-1.277828,0.87583214,3.651787,6.8472123,8.945323,10.124993,16.591309,3.651787,2.763571733603183,0.9937339948848524
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.57181203,0.07755932,0.07738914,0.083110355,0.19012904,-19.301039,-5.1422033,-1.2887367,0.91327703,3.467891,6.664982,8.584844,10.16629,16.336277,3.467891,-3.071516431726569,0.9912341830142102
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.5205613,0.070569046,0.070451096,0.07604686,0.26237172,-19.21474,-5.084547,-1.5811701,0.6110374,3.4714715,6.59346,8.440055,9.66997,15.577228,3.4714715,-11.034213683459194,0.9822763699218859
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.6160246,0.083656766,0.08337779,0.09191171,0.12502909,-18.669199,-5.0060573,-0.86798835,1.1844895,3.4120553,6.368652,8.522624,10.094167,16.391825,3.4120553,-6.24555358906982,0.9772519147968867
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.6373314,0.08709211,0.08630152,0.09634618,0.09292869,-18.906155,-4.9032693,-0.41071326,1.6238865,3.6655486,6.2869067,8.855814,10.865643,17.326004,3.6655486,14.949644520785752,0.9892171635548479
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.6126342,0.083179824,0.082918,0.09723928,0.12402879,-19.215572,-5.0302815,-1.1935622,0.9816198,3.4839258,6.3662953,8.688038,10.22492,16.270107,3.4839258,-18.76765951298457,0.9740121750945713
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.0076,-0.0063,0.61874616,0.08505389,0.08388339,0.12666357,0.085653014,-19.572039,-4.514954,-0.9372657,0.90188855,3.620007,6.44216,9.273215,11.39146,17.524035,3.620007,4.175632617886871,0.9773431472555408
2016-04-08,0.0009,0.021099999999999997,0.0005,0.0049,0.0052,0.6297684,0.085784554,0.08527613,0.1084224,0.090748504,-19.288107,-4.6351447,-1.3550857,0.919838,3.5717218,6.1068606,8.451972,10.457447,15.614291,3.5717218,1.610269491368065,0.9786320791577712
2016-04-11,0.0043,-0.004,-0.0033,-0.0011,-0.0069,0.6414047,0.08753966,0.08698503,0.0941741,0.08989649,-19.498606,-5.253045,-0.18904641,1.3375094,3.6285052,7.07377,9.505151,11.769462,19.227,3.6285052,10.738747935072372,0.9872391907214495
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0091,0.0069,0.46808133,0.063863,0.06358227,0.06371089,0.34076256,-20.213629,-5.0672636,-0.6165809,-0.05732087,3.234977,7.42374,10.604591,12.447416,20.944647,3.234977,15.296214658136835,0.9996069405823835
2016-04-13,0.0279,0.0021,0.015600000000000001,0.012199999999999999,-0.0064,0.55712265,0.07558266,0.075446054,0.0760532,0.2157954,-19.9258,-5.3738728,-1.1662189,-0.046746857,3.1315014,7.3994427,9.907435,11.293282,19.546736,3.1315014,-1.8989042225473098,0.9980523477565363
2016-04-14,-0.0006,0.0052,-0.0013,-0.0005,-0.0063,0.59520525,0.080713175,0.08055943,0.084910735,0.15861134,-19.94166,-4.946209,-1.3907565,0.20444527,3.5344768,7.08738,9.884559,10.975219,18.522314,3.5344768,-1.9882794885836688,0.9964271167888237
2016-04-15,-0.0025,-0.0121,-0.0034000000000000002,0.0029,0.0058,0.59620744,0.0808443,0.08069383,0.086605966,0.15564854,-19.861717,-5.1077356,-1.353543,0.30259687,3.489731,6.998139,9.626864,10.80235,18.130995,3.489731,11.128206844388217,1.0055085640132162
2016-04-18,0.010700000000000001,0.0166,0.0044,0.0043,0.0043,0.45808798,0.06224304,0.06200333,0.06291641,0.3547492,-20.421219,-4.9320254,-1.5904579,-0.3016024,3.3771732,7.439157,10.401652,11.395245,19.590551,3.3771732,5.062972530192578,1.0096779843559454
2016-04-19,0.005699999999999999,0.0171,-0.0064,0.0074,0.0017000000000000001,0.5235628,0.07099471,0.07085883,0.07249114,0.26209244,-20.133493,-5.366819,-1.6511297,-0.2668946,3.1419785,7.310987,10.047672,10.961137,19.411469,3.1419785,0.1133893549305131,1.0097717490859484
2016-04-20,0.005699999999999999,0.0084,0.0024,-0.004,-0.0125,0.42818192,0.058180183,0.057949767,0.05861384,0.39707425,-20.4369,-5.0874605,-1.6914608,-0.46994898,3.2704685,7.3332844,10.543109,11.341875,19.988977,3.2704685,-8.74520649211993,1.0025394293024383
2016-04-21,-0.0009,-0.0040999999999999995,0.0004,-0.0046,-0.0155,0.52675885,0.07157219,0.07129343,0.07334489,0.25703073,-20.153358,-5.2326202,-1.312087,0.0015617535,3.2724094,7.2333727,10.178152,11.341961,19.7389,3.2724094,4.2085238185908045,1.0059949666220909
2016-04-22,0.0021,0.016399999999999998,-0.0141,0.0045000000000000005,0.0077,0.51116216,0.069392234,0.06917928,0.071730465,0.27853584,-20.09888,-5.4039316,-1.4053588,0.24657214,3.3476663,7.3193617,9.858749,10.740506,18.917011,3.3476663,-3.652162194401607,1.0029859111062387
2016-04-25,-0.0063,-0.01,-0.0014000000000000002,-0.0053,0.0051,0.58071595,0.07893254,0.078594334,0.08361599,0.17814113,-20.03938,-5.2799935,-1.097045,0.5644823,3.4704115,7.1921287,9.839926,11.0547085,19.001879,3.4704115,12.215474033237252,1.0130202668415549
2016-04-26,0.0146,0.015300000000000001,-0.0026,0.006,0.0007000000000000001,0.5179719,0.070613876,0.07010063,0.08152172,0.2597919,-20.45525,-5.251041,-1.407551,0.35936174,3.5377772,7.2332325,10.070245,11.080633,19.183392,3.5377772,2.9781605784127265,1.0154911407349543
2016-04-27,0.0002,0.0161,-0.0066,0.0077,0.0043,0.46924713,0.06395596,0.06350618,0.06772857,0.3355622,-20.423637,-5.2145677,-1.4288036,0.3625995,3.580293,7.3264966,10.129644,11.005416,19.218136,3.580293,-6.499750651382071,1.0100853756215515
2016-04-28,-0.0073,-0.0146,-0.0137,-0.0092,0.0018,0.54978746,0.075730205,0.07440939,0.083286785,0.21678619,-20.563177,-4.925118,-0.93864334,0.67663676,3.7728853,7.2740564,10.400187,11.870436,19.975685,3.7728853,-8.92947020386261,1.0026983754045409
2016-04-29,-0.0127,-0.0033,-0.0075,-0.0034999999999999996,0.0040999999999999995,0.59994686,0.08310273,0.08120255,0.10249135,0.1332566,-20.495316,-4.882048,-0.76946163,0.6733404,3.7632792,7.113332,10.3872175,12.08262,19.983395,3.7632792,5.600296546676378,1.0072973993596073
2016-05-02,0.0036,0.0022,0.006999999999999999,0.0051,0.009300000000000001,0.5529236,0.07577765,0.074831605,0.10425103,0.19221608,-20.49914,-4.9666653,-1.398625,0.44120228,3.6707485,7.1800356,10.02697,11.291852,18.931753,3.6707485,-16.392975827953933,0.9937735648638965
