date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.62630004,0.2881919,0.085508026,-9.487444,-4.25383,-2.8881407,-1.7384981,-1.122368,-0.9167903,1.0177499,7.476144,12.869496,-1.122368,-11.941765461687815,9902.19684306562
2016-05-11,44.41,74.03,65.38,0.5729901,0.33983964,0.08717023,-10.074108,-5.0889654,-3.0697925,-2.0906699,-1.2224736,-0.20079793,1.7730081,7.6014123,13.49585,-1.2224736,3.2947821888136333,9928.917221270909
2016-05-12,44.55,74.21,65.51,0.6229337,0.2728567,0.104209565,-9.025312,-4.689293,-2.857154,-1.7076453,-1.0969896,0.08740705,1.8852237,7.1118436,12.384061,-1.0969896,-8.250831355498734,9861.823182339367
2016-05-13,44.25,73.8,64.93,0.5422348,0.3611547,0.0966106,-10.5076,-5.178591,-3.1567369,-2.22096,-1.5236086,-0.121818095,1.7816856,7.8613057,14.110749,-1.5236086,9.46406373413703,9938.262922824584
2016-05-16,44.63,74.28,65.55,0.60579365,0.29444155,0.09976481,-9.641852,-4.7314672,-2.9635565,-2.0087895,-1.3763388,-0.19916166,1.655492,7.4647474,13.213911,-1.3763388,-16.38762183934538,9804.876768427175
2016-05-17,44.02,73.25,64.94,0.50744134,0.41477308,0.07778559,-13.054099,-5.75638,-3.5395849,-2.6609414,-2.1215317,-0.7731636,1.2819251,9.189943,16.549595,-2.1215317,-4.237853964092472,9770.845944610208
2016-05-18,43.76,73.23,64.84,0.5642001,0.34564707,0.09015281,-11.841813,-5.3456626,-3.380684,-2.3371203,-2.0255375,-0.17044713,1.5484501,8.587752,15.26609,-2.0255375,-2.3851093024361436,9751.7595109041
2016-05-19,43.74,72.98,64.57,0.5565699,0.3642199,0.07921026,-12.923655,-5.8141737,-3.5131252,-2.449554,-1.897128,-0.47297776,1.4095682,8.939615,15.866317,-1.897128,3.9628124838227716,9783.40930150938
2016-05-20,43.84,73.31,64.8671,0.55522716,0.36889216,0.07588066,-11.608237,-5.227133,-3.1865351,-2.3752577,-1.5553304,-0.8616316,1.1999508,8.278663,14.599897,-1.5553304,-3.7075097835315383,9753.702433612869
2016-05-23,43.73,73.01,64.76,0.5436207,0.3814567,0.07492258,-12.594813,-5.5796022,-3.360964,-2.4954257,-1.8215353,-0.799876,1.213615,8.744423,15.527352,-1.8215353,15.50882080470165,9877.59139612334
2016-05-24,44.17,74.18,65.75,0.53932935,0.38739735,0.073273234,-11.111781,-4.949182,-2.939597,-2.2898247,-1.4393463,-1.0828758,1.095661,7.9697037,13.967176,-1.4393463,1.8172554101618552,9892.292547969344
2016-05-25,44.25,74.22,66.03,0.5361609,0.3910347,0.07280442,-10.568361,-4.7062225,-2.7716854,-2.0972526,-1.3636156,-1.0753895,1.077106,7.6909313,13.368756,-1.3636156,2.851489291815189,9915.394731648326
2016-05-26,44.38,74.37,66.01,0.54930246,0.37615344,0.074544095,-10.240217,-4.5952716,-2.701626,-1.9556077,-1.3012232,-0.9021428,1.1767192,7.538068,12.898702,-1.3012232,3.4873603138264597,9943.714595762229
2016-05-27,44.49,74.62,66.24,0.5610307,0.36277923,0.07619004,-9.98788,-4.485305,-2.6563332,-1.8698844,-1.2991539,-0.81577045,1.2047942,7.413018,12.640916,-1.2991539,-1.9349914016780632,9927.956199166372
2016-05-31,44.46,74.42,66.06,0.52763844,0.40063012,0.071731456,-11.543833,-5.042321,-3.0607853,-2.461567,-1.5433613,-1.2978629,0.9448681,8.241434,14.54828,-1.5433613,2.578595510723203,9948.922770244035
2016-06-01,44.54,74.63,66.16,0.5395019,0.38711345,0.073384725,-11.304483,-4.9674907,-3.0397341,-2.3745441,-1.5050368,-1.2191672,0.973982,8.143959,14.348385,-1.5050368,3.9629445629142954,9981.213539612743
2016-06-02,44.72,74.83,66.21,0.55044574,0.37476915,0.07478514,-10.697779,-4.7593994,-2.8777912,-2.1391616,-1.3909472,-1.0106087,1.0970738,7.8220773,13.54716,-1.3909472,3.217637988545053,10007.51651410647
2016-06-03,44.83,75.12,66.08,0.5519357,0.37311792,0.07494636,-10.617727,-4.7702065,-2.8555207,-2.0937011,-1.3554949,-0.9220273,1.1773088,7.7770534,13.410712,-1.3554949,-0.11707681912987514,10006.556933270384
2016-06-06,44.8,75.08,66.5,0.5509426,0.37421516,0.074842215,-11.291173,-5.012096,-2.94631,-2.3059142,-1.456567,-1.0717075,1.1330297,8.06264,14.057018,-1.456567,0.9508699379728847,10014.349672148728
2016-06-07,44.86,75.1,66.45,0.55242777,0.3724953,0.075076915,-11.337206,-5.1140723,-3.0366406,-2.3464346,-1.4434284,-0.9910949,1.1956815,8.114649,14.23857,-1.4434284,6.666628385080048,10069.027762060656
2016-06-08,45.1,75.56,66.65,0.5483744,0.37709817,0.07452752,-11.24077,-5.0961313,-3.044364,-2.3244302,-1.428463,-0.97693413,1.2017554,8.090977,14.217232,-1.428463,3.6666328326525632,10099.264803653827
2016-06-09,45.24,75.8403,66.57,0.5565589,0.36739948,0.07604161,-11.500026,-5.2661366,-3.1682513,-2.3679695,-1.4933896,-0.847104,1.270915,8.235376,14.573366,-1.4933896,-6.08550732907985,10048.929709484331
2016-06-10,45.06,75.4,66.03,0.48870957,0.42703685,0.08425351,-13.570753,-6.0669436,-3.681768,-2.534639,-2.160886,-0.43018317,1.4104432,9.338283,16.772987,-2.160886,-7.738336729011228,9985.24256627536
2016-06-13,44.8,74.92,65.51,0.33487603,0.5615192,0.1036048,-14.920815,-6.4493475,-3.9729462,-2.626721,-2.6689003,-0.228357,1.3774161,10.03565,18.132584,-2.6689003,0.7296705557046486,9991.209755048641
2016-06-14,44.86,75.0,65.42,0.48886546,0.42032135,0.09081316,-13.51632,-5.7385373,-3.6862106,-2.367046,-2.3874025,-0.4161083,1.1280521,9.342216,16.72402,-2.3874025,-2.641285238287162,9969.596622502662
2016-06-15,44.8,74.83,65.24,0.5083671,0.4054019,0.08623102,-13.085182,-5.79045,-3.5845447,-2.442828,-2.1476994,-0.41289842,1.3392102,9.097833,16.30843,-2.1476994,5.656184839287825,10015.779981446165
2016-06-16,45.03,75.13,65.57,0.5444353,0.37381923,0.0817454,-12.8027315,-5.722061,-3.5096204,-2.4320774,-1.9603137,-0.54723674,1.3166028,8.940461,15.958137,-1.9603137,-6.290717996855528,9964.177649438114
2016-06-17,44.83,74.66,65.31,0.5402353,0.37844852,0.08131617,-12.566668,-5.6947145,-3.46564,-2.4260798,-1.8933146,-0.50056225,1.3926393,8.815424,15.745649,-1.8933146,6.1450264173024856,10014.325180054406
2016-06-20,45.02,75.1,65.73,0.561266,0.35825846,0.08047555,-11.969275,-5.4935064,-3.3464208,-2.3485787,-1.7057532,-0.5254611,1.3993101,8.505449,15.112327,-1.7057532,-2.1454546544337214,9996.728717672293
2016-06-21,44.93,75.04,65.48,0.5579151,0.36120513,0.08087985,-11.847495,-5.486112,-3.3298433,-2.3485956,-1.6871711,-0.48160535,1.4535745,8.449722,15.037639,-1.6871711,-1.3680642641337886,9985.52792543897
2016-06-22,44.92,74.86,65.38,0.50356555,0.4086162,0.08781826,-12.652338,-5.7671685,-3.5164354,-2.431447,-2.0174234,-0.30040652,1.5119205,8.88645,15.9484005,-2.0174234,11.096371294177079,10076.275775913207
2016-06-23,45.31,75.54,66.21,0.5887474,0.32905385,0.082198754,-11.048333,-5.1382575,-3.1764772,-2.216926,-1.479001,-0.5738669,1.3696938,8.064078,14.241037,-1.479001,-24.87800300032801,9870.970600659071
2016-06-24,44.51,73.94,63.9201,0.32510328,0.56519973,0.10969702,-13.497185,-6.1103177,-3.7149825,-2.5323892,-2.3685617,-0.046207055,1.6380206,9.328834,16.91761,-2.3685617,-7.92535865418331,9806.899362104508
2016-06-27,44.29,73.59,62.94,0.36804867,0.5051111,0.12684025,-11.694839,-5.045804,-3.3540006,-2.1825497,-2.2241642,-0.3860215,1.1538423,8.529873,15.447959,-2.2241642,15.329528633984168,9930.023968641757
2016-06-28,44.82,74.49,63.98,0.57509875,0.32891366,0.095987596,-10.277374,-4.62302,-3.055979,-2.0840192,-1.6310754,-0.72544193,1.1142526,7.829503,14.051357,-1.6310754,15.393687623687368,10055.216177543478
2016-06-29,45.42,75.34,65.03,0.5576903,0.349058,0.09325173,-9.946715,-4.765682,-2.9827354,-2.0690258,-1.3852748,-0.6407982,1.4185853,7.703439,13.727519,-1.3852748,19.487742619137183,10215.702225739835
2016-06-30,46.21,76.4,66.0,0.5739936,0.31971854,0.10628787,-9.703583,-4.6293793,-2.9317224,-1.9647275,-1.392126,-0.6345498,1.4062154,7.6630106,13.554125,-1.392126,1.7369433707112572,10230.234655107697
2016-07-01,46.29,76.47,66.12,0.57416654,0.2979829,0.12785058,-9.462251,-4.5377135,-2.8920438,-1.8713837,-1.35877,-0.59026027,1.4448415,7.6021495,13.353963,-1.35877,2.185224349311802,10248.543711510247
2016-07-05,46.42,76.72,65.73,0.56443375,0.30746147,0.1281048,-9.644443,-4.6307554,-2.9624505,-1.9594755,-1.400476,-0.5944583,1.4609492,7.713467,13.652106,-1.400476,4.550138058693202,10286.73559421944
2016-07-06,46.53,77.19,66.0,0.5768094,0.30359602,0.11959461,-9.591512,-4.5909834,-2.9442031,-1.9026922,-1.3531176,-0.6485693,1.4191153,7.7030506,13.558674,-1.3531176,-5.419299401233644,10241.07883742468
2016-07-07,46.31,76.78,65.96,0.57970786,0.30746937,0.11282282,-9.59262,-4.6058273,-2.9300559,-1.893366,-1.3302444,-0.6396539,1.4340241,7.6816387,13.491045,-1.3302444,14.328991062033579,10361.26256152545
2016-07-08,46.83,77.7,66.87,0.6006319,0.29326186,0.10610632,-9.452742,-4.4984202,-2.839579,-1.7555896,-1.3107386,-0.64819837,1.4284782,7.6106415,13.221576,-1.3107386,1.660679816257142,10375.354895355806
