date,BIG HiBM,BIG LoBM,ME1 BM2,BIG HiBM_share,BIG LoBM_share,ME1 BM2_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2020-08-20,-0.0116,0.0105,-0.0032,0.14126606,0.7528369,0.10589705,-0.25661108,0.37833422,-0.34326065,-0.8120285,-0.16494188,0.39656708,1.8376402,1.3014913,1.3156259,1.3156259,0.003226958560198546,2.0813557905454534
2020-08-21,-0.0044,0.0073,-0.0155,0.1410502,0.7528477,0.106102206,-0.23942655,0.37079796,-0.34096345,-0.8375176,-0.15909937,0.39461878,1.8178641,1.2569857,1.2829148,1.2829148,0.006766075559705496,2.0954384010909144
2020-08-24,0.03,0.0062,-0.020099999999999996,0.14166519,0.75183094,0.10650384,-0.26984274,0.4015956,-0.36365822,-0.8231906,-0.16005439,0.42044875,1.7820262,1.2332762,1.2500007,1.2500007,0.0044569569647312166,2.104777679866822
2020-08-25,0.0005,0.0051,0.0052,0.14148858,0.75189465,0.10661678,-0.25057447,0.3962699,-0.3653634,-0.8678458,-0.16101204,0.4246288,1.7712688,1.1821359,1.2276033,1.2276033,0.01257941961437464,2.131254561496837
2020-08-26,-0.0073,0.0187,-0.0042,0.14846095,0.74494255,0.10659654,-0.2854945,0.31851062,-0.27722323,-0.63472027,-0.22505707,0.31815127,1.6194402,1.450163,1.3426051,1.3426051,0.0005748294390738013,2.1324796693609454
2020-08-27,0.0151,0.0006,-0.0197,0.15378337,0.73959446,0.10662217,-0.19610292,0.16835588,-0.2280224,-0.6125756,-0.23314266,0.11110942,1.5242867,1.4793031,1.398794,1.398794,0.006186347422748804,2.145671929467561
2020-08-28,0.0043,0.006,0.0103,0.14788102,0.74477607,0.107342884,-0.24640033,0.32874408,-0.2743054,-0.7108403,-0.19258477,0.33439153,1.5844676,1.3024786,1.2302166,1.2302166,0.0018116410017013545,2.149559116711184
2020-08-31,-0.016200000000000003,0.0064,-0.0051,0.16458884,0.72870934,0.10670189,-0.26847643,0.037620675,-0.23577242,-0.4337504,-0.28536385,-0.1008202,1.4077322,1.6660032,1.5782264,1.5782264,0.009270704569667576,2.1694870442372487
2020-09-01,0.003,0.011899999999999999,0.0013,0.16580068,0.72701895,0.10718042,-0.33568406,0.092847705,-0.24696487,-0.41019407,-0.29404128,-0.02920543,1.385235,1.6647652,1.5507338,1.5507338,0.010602348995208741,2.1924887030208358
2020-09-02,0.0155,0.0098,0.0085,0.16924569,0.72316796,0.10758637,-0.3624811,0.069715455,-0.25954542,-0.36643127,-0.3111205,-0.07113801,1.3464423,1.7037815,1.583842,1.583842,-0.04034468220174313,2.104033443066548
2020-09-03,-0.0139,-0.0483,-0.028399999999999998,0.17561172,0.72016656,0.1042217,0.012445997,-0.5015796,-0.20332092,-0.12791237,-0.30749124,-1.1312114,1.1557626,2.0228384,2.1400847,2.1400847,-0.007561576175689696,2.0881236339106017
2020-09-04,0.013600000000000001,-0.011699999999999999,-0.014499999999999999,0.1891318,0.7046026,0.10626561,-0.28119284,-0.23689038,-0.26732343,-0.14910369,-0.35673994,-0.6781902,1.1049712,1.9482564,1.9418588,1.9418588,-0.03400832191184163,2.0171100531768453
2020-09-08,-0.0333,-0.039599999999999996,0.0021,0.18598014,0.70951736,0.10450252,-0.043385696,-0.37015837,-0.1763784,-0.22398576,-0.29736727,-0.9228123,1.0813309,1.9013484,1.982415,1.982415,0.023740970582515,2.0649982036110117
2020-09-09,0.0074,0.029900000000000003,0.0111,0.19185403,0.69454557,0.11360036,-0.5163706,-0.036623735,-0.28832588,-0.14267468,-0.3875172,-0.3316075,1.1045139,1.8989447,1.7983416,1.7983416,-0.015975264355540274,2.03200931141461
2020-09-10,-0.011399999999999999,-0.0194,-0.0025,0.18279973,0.707199,0.11000133,-0.15499668,-0.22178005,-0.19845487,-0.30837563,-0.3158359,-0.646186,0.98259425,1.8213912,1.7865345,1.7865345,-0.0017150730162858968,2.028524267075761
2020-09-11,0.0074,-0.0034000000000000002,-0.0058,0.16495371,0.7197727,0.11527362,-0.24510768,0.022406857,-0.22633496,-0.51660496,-0.2716723,-0.20240426,1.0537828,1.5963831,1.4575796,1.4575796,0.01631000950187445,2.06160951714655
2020-09-14,0.0022,0.0166,0.035,0.15475468,0.7366329,0.108612455,-0.369637,0.14301884,-0.15862027,-0.39874837,-0.28066266,0.002454849,1.330922,1.8454881,1.6631706,1.6631706,0.004367925265431405,2.070614473443948
2020-09-15,-0.0262,0.0103,0.008,0.15079284,0.74071276,0.10849442,-0.28266215,0.14222883,-0.1287909,-0.5108899,-0.22510916,-0.019328464,1.3821064,1.7633086,1.6207216,1.6207216,-0.005815122966468335,2.0585735956647224
2020-09-16,0.015300000000000001,-0.0128,0.0126,0.15346316,0.7384762,0.10806065,-0.19532162,0.07879363,-0.1101886,-0.5297136,-0.21657372,-0.14644931,1.3967059,1.7951562,1.7014539,1.7014539,-0.01027134866192937,2.0374292685174087
2020-09-17,-0.0084,-0.011000000000000001,-0.0079,0.15575564,0.7373538,0.106890544,-0.14167264,0.02513728,-0.064273566,-0.50612587,-0.21798797,-0.25318784,1.4282818,1.879301,1.8229,1.8229,-0.00783102071583271,2.021474117708605
2020-09-18,-0.0075,-0.0109,0.0129,0.15062822,0.74257505,0.106796734,-0.16518332,0.109542176,-0.062726736,-0.557041,-0.18666984,-0.15008341,1.5270973,1.8689417,1.8045605,1.8045605,-0.008007980200648307,2.0052861929978714
2020-09-21,-0.029900000000000003,0.0003,-0.0348,0.16314249,0.7316261,0.105231516,-0.17607363,-0.07661134,-0.050522845,-0.32390356,-0.26880288,-0.50283873,1.4453547,2.2016296,2.190153,2.190153,0.009741654971241952,2.024820999208652
2020-09-22,-0.0108,0.015700000000000002,0.0004,0.16587807,0.728638,0.10548396,-0.32427642,0.049885634,-0.058443304,-0.3097186,-0.28376263,-0.29010004,1.4993604,2.1972835,2.1340513,2.1340513,-0.029276712728291746,1.9655408964886074
2020-09-23,-0.0277,-0.0278,-0.04190000000000001,0.16392939,0.73228997,0.103780605,0.03543559,-0.23964266,0.009170547,-0.36637816,-0.23684414,-0.8300646,1.4477575,2.241368,2.3302727,2.3302727,0.004900715781003237,1.9751734537782364
2020-09-24,0.0095,0.0051,-0.0037,0.16946346,0.7243329,0.10620364,-0.34079635,-0.10429375,-0.10910554,-0.18669382,-0.35065144,-0.62115026,1.2888134,2.3492305,2.372963,2.372963,0.01847399558350444,2.011662799439991
2020-09-25,0.006,0.021,0.0213,0.16319145,0.7297632,0.10704531,-0.41864306,0.137552,-0.06936371,-0.33912793,-0.30537844,-0.16134498,1.4696103,2.1532986,2.1320925,2.1320925,0.018454107154905797,2.0487862403003945
2020-09-28,0.0278,0.0168,0.015600000000000001,0.15932116,0.7329621,0.1077167,-0.42803964,0.16683012,-0.043878336,-0.3864768,-0.30251467,-0.11063206,1.4637,2.1127775,2.1383004,2.1383004,-0.004036609471589327,2.040516090357536
2020-09-29,-0.0155,-0.0037,0.010700000000000001,0.15225925,0.742009,0.10573184,-0.22632639,0.117844746,0.033164505,-0.5138334,-0.21388699,-0.23066226,1.6341789,2.0511565,2.1949227,2.1949227,0.009444632090628149,2.0597880141059695
2020-09-30,0.0169,0.009000000000000001,0.002,0.15631579,0.73808557,0.10559868,-0.34601557,0.13716735,0.020789314,-0.42389664,-0.2781282,-0.19549267,1.6245087,2.1704953,2.3164308,2.3164308,0.008069914895296095,2.0764103280821558
