date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.10797981,0.0923741,0.0997246,0.101430416,0.15679196,0.15801619,0.28368288,-23.185062,-10.5923395,-5.300891,-2.3423398,0.21233328,2.40579,5.912923,11.577037,25.835682,0.21233328,-0.23688158,-0.23688158
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.11495896,0.09757894,0.10231958,0.1482749,0.17161122,0.11844234,0.24681404,-25.76358,-10.766257,-4.815456,-1.3682102,1.5761542,4.3174148,8.587957,14.235086,28.206863,1.5761542,-0.026238587,-0.26312017
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.09535954,0.09184151,0.11146467,0.11081532,0.22570074,0.1459731,0.21884508,-24.10041,-10.2305355,-4.5362167,-1.4570885,1.1897618,3.4428115,7.1865473,12.685704,27.902882,1.1897618,0.68111694,0.41799676
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.105767265,0.103151105,0.14727315,0.11785647,0.21346068,0.14064643,0.17184485,-26.928928,-12.072281,-6.2633777,-2.9596882,-0.2679309,2.036593,5.6727114,10.797289,26.290947,-0.2679309,-0.014877083,0.40311968
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.10817969,0.10548081,0.18138118,0.11380586,0.1891483,0.14530796,0.1566962,-27.507328,-12.690284,-7.0272503,-3.6547148,-0.8711002,1.4649873,5.3284364,10.716121,26.024605,-0.8711002,0.31864518,0.72176486
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.10417169,0.10065107,0.19836257,0.10598178,0.189568,0.14249454,0.15877046,-28.86634,-13.258743,-7.3813705,-3.88232,-1.0477974,1.3249092,5.2810082,10.827364,26.812151,-1.0477974,-0.19907528,0.5226896
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.10890601,0.10599644,0.17057945,0.12708552,0.19373795,0.1397303,0.15396436,-30.642174,-14.289577,-7.7742634,-4.0082345,-0.8210391,2.015773,6.4846005,12.347503,29.415136,-0.8210391,0.39482108,0.9175106
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.105428234,0.10170238,0.2084161,0.10687552,0.18583322,0.14153875,0.15020575,-32.841084,-15.307744,-8.696307,-4.9923015,-1.7381792,1.259889,5.824472,12.325601,30.48193,-1.7381792,0.24054804,1.1580586
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.10087138,0.0970886,0.19216977,0.10219505,0.1912239,0.15661642,0.15983494,-34.596115,-16.3933,-9.687033,-5.873646,-2.467111,0.6740147,5.4083986,12.245313,31.560984,-2.467111,-0.034059364,1.1239992
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.10213457,0.10188447,0.26010016,0.1061598,0.15816233,0.13091484,0.14064382,-37.113277,-17.336056,-9.798914,-5.6821694,-2.148486,1.083106,5.881867,11.939524,28.746107,-2.148486,0.27227375,1.396273
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.1067997,0.10665421,0.24665718,0.11519265,0.1502295,0.13242283,0.14204401,-39.957222,-18.79859,-10.845444,-6.6181645,-2.931948,0.38201386,5.155784,11.444858,28.77973,-2.931948,0.0125736,1.4088466
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.11434137,0.114091575,0.20044592,0.14142224,0.15597022,0.13162272,0.142106,-42.80263,-19.710154,-11.614039,-7.2773547,-3.4672043,0.095939964,5.2652416,12.338241,31.581594,-3.4672043,0.16101249,1.5698591
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.113893926,0.11370907,0.19650687,0.1364054,0.1644306,0.13218953,0.14286464,-34.811794,-15.842624,-8.833426,-4.9558806,-1.6095347,1.5011706,6.1267815,12.835538,31.423536,-1.6095347,-0.45293123,1.1169279
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.11061613,0.11035798,0.20666984,0.13407546,0.16465543,0.13206924,0.14155594,-35.756702,-16.089146,-8.301291,-4.235743,-0.6588453,2.936103,7.970695,14.673485,33.084938,-0.6588453,-0.6396039,0.47732395
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.111859955,0.111195065,0.15751266,0.14453983,0.19951832,0.14840204,0.12697218,-39.51378,-16.036404,-7.6407957,-3.1511505,0.92012584,5.191993,10.920962,19.83794,41.50535,0.92012584,0.104541935,0.5818659
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.11431482,0.11384877,0.11880974,0.21765369,0.16595992,0.1465538,0.1228593,-42.99605,-16.693727,-8.116544,-2.9564595,1.4962342,6.042634,12.563574,22.494928,45.847763,1.4962342,0.3877195,0.9695854
2016-12-05,35.75,99.24,44.33,74.99,68.17,71.0999,69.44,0.123511195,0.121584564,0.1370914,0.15491098,0.15885225,0.16393788,0.14011176,-46.076385,-18.607716,-9.055753,-3.8277507,1.0304759,6.3685074,13.48875,24.183357,50.00389,1.0304759,0.30852595,1.2781113
2016-12-06,36.11,98.96,44.46,75.18,68.29,71.4699,69.83,0.100772254,0.0994542,0.19959712,0.10173231,0.17711116,0.17514172,0.14619131,-43.406593,-17.609346,-8.724366,-3.504799,1.0125506,5.992759,12.857438,22.428694,45.239708,1.0125506,1.0483867,2.326498
2016-12-07,36.4786,99.6099,45.01,76.16,69.19,72.32,70.95,0.111274034,0.108115435,0.18572512,0.114211336,0.15389642,0.16462849,0.16214924,-46.706615,-19.0991,-9.991322,-4.3833437,0.3905449,5.6376348,12.970261,23.555103,47.673492,0.3905449,0.13670017,2.4631982
2016-12-08,36.4786,99.06,45.03,76.13,69.33,72.75,71.32,0.08652355,0.2661142,0.17657639,0.07781997,0.10861568,0.19190402,0.0924462,-30.223537,-12.296067,-5.9866815,-1.7776843,0.5885371,2.8558748,7.1285877,13.995222,31.012808,0.5885371,0.2387475,2.7019458
