date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.045166675,0.043313876,0.31493855,0.04476963,0.04605661,0.04334757,0.043304745,0.046149246,0.31970605,0.053247012,-9.904591,-5.828451,-3.7812653,-1.0550996,1.0419099,2.4321048,3.1151772,5.217361,5.670223,-9.904591,-1.200367298044194,0.9990168981998
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.041133475,0.040915854,0.3015762,0.04182847,0.0970312,0.040919952,0.04091618,0.041546863,0.30228817,0.051843666,-12.364109,-5.97114,-5.380973,-1.119543,1.4737033,3.3471642,3.5319905,5.794758,5.90475,-12.364109,-11.347397352958959,0.9897325069580362
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.039691024,0.039603576,0.29219878,0.040464424,0.12785198,0.03960727,0.039603703,0.040086117,0.29260188,0.048291296,-11.953366,-5.8373556,-5.111961,-1.1735066,1.0692099,3.169312,3.6321864,5.792229,5.636363,-11.953366,2.4544404336005283,0.9917220560845935
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.040773842,0.04066414,0.2996525,0.04146764,0.10561569,0.040669587,0.040664207,0.041324936,0.30043694,0.04873051,-12.273795,-5.6462636,-4.9363756,-0.9762136,1.2835156,2.9510188,3.605952,5.659892,5.7956877,-12.273795,1.1849076233815017,0.9926844631480909
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.040815167,0.040688656,0.29965967,0.04152872,0.10510451,0.040694397,0.04068874,0.04138316,0.30061835,0.04881866,-11.912426,-5.6622586,-4.9888196,-1.1341152,1.1950606,3.03757,3.539311,5.554619,5.636321,-11.912426,14.555279067752975,1.0045180416799033
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.04313793,0.042658597,0.31304437,0.0437989,0.0594571,0.042680703,0.04265928,0.043413147,0.31509084,0.05405914,-11.918751,-5.9179454,-4.5552287,-0.8211946,1.4961057,2.7497723,3.5066109,5.591256,6.2442913,-11.918751,3.9729561156335396,1.007786597041866
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.03969105,0.039511822,0.29031485,0.040576197,0.13035159,0.03954958,0.03951289,0.0400043,0.29183513,0.04865264,-11.02769,-6.4912024,-4.3080626,-0.92985797,1.4840571,2.9900677,3.441052,5.3841114,6.3347454,-11.02769,-0.2582302539436619,1.0075734594588397
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.040670004,0.040412687,0.2970328,0.04159244,0.11053369,0.040439785,0.040413804,0.04107975,0.29849622,0.049328886,-10.952218,-6.2050304,-4.2894554,-0.9246851,1.3343865,2.8833575,3.4309835,5.3446736,6.089243,-10.952218,6.208312723799116,1.0126965807762194
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.042759676,0.042206917,0.3100097,0.04368275,0.07023528,0.04224171,0.042208225,0.0433815,0.31165698,0.051617224,-10.9291725,-6.2315974,-4.053238,-0.78474706,1.4267262,2.6913183,3.401993,5.370475,6.278844,-10.9291725,-3.807273960791007,1.0095388303076105
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.041692566,0.04136807,0.30447364,0.042740226,0.08917841,0.04138778,0.04136846,0.04266997,0.30553526,0.049585655,-10.865222,-6.0137696,-4.160974,-0.9369892,1.102137,2.73566,3.518033,5.284365,5.898557,-10.865222,-11.064444113347445,1.000390602651433
