date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.11028942,0.78205556,0.10765502,-19.550705,-9.372595,-7.535165,-1.9159546,-1.8334701,2.7607656,9.932793,13.412826,18.223183,18.223183,-18.232124065009234,9850.67875458633
2016-05-11,44.41,74.03,65.38,0.11146964,0.778994,0.109536365,-20.136122,-10.103808,-8.837296,-2.7243714,-2.238614,3.2325358,9.903861,12.773815,20.188456,20.188456,2.985396008857674,9874.764075666168
2016-05-12,44.55,74.21,65.51,0.109587155,0.78278697,0.10762585,-17.491991,-9.196212,-7.774472,-2.188331,-1.5482125,3.0447903,8.611471,10.982735,18.30707,18.30707,-7.391032884165662,9814.989541672205
2016-05-13,44.25,73.8,64.93,0.10921537,0.78278804,0.1079966,-18.895159,-9.854617,-8.674885,-1.8724365,-1.3790101,3.1737194,9.398166,11.932436,20.112986,20.112986,8.612520976295992,9884.22115781453
2016-05-16,44.63,74.28,65.55,0.10933676,0.7832745,0.10738881,-18.23959,-9.681825,-8.199389,-1.8572026,-1.5354786,2.692595,9.039786,11.394873,18.986958,18.986958,-16.317389516714503,9752.128867313784
2016-05-17,44.02,73.25,64.94,0.10667752,0.7868028,0.10651968,-20.577066,-9.948119,-8.789223,-1.0756873,-0.6409511,3.2120953,11.319641,14.538316,21.578125,21.578125,-1.2797197833101508,9741.90774344737
2016-05-18,43.76,73.23,64.84,0.10711407,0.7860227,0.10686319,-19.686861,-9.776675,-8.976313,-1.6107146,-1.0718352,3.1011143,10.357922,13.186056,20.936666,20.936666,-3.8959333420349194,9710.823531168315
2016-05-19,43.74,72.98,64.57,0.10661232,0.78687143,0.10651628,-20.202549,-9.5373535,-8.499309,-0.9537348,-0.44106337,3.9913206,11.086747,14.593069,21.245388,21.245388,5.22791627587308,9752.40205073484
2016-05-20,43.84,73.31,64.8671,0.10659859,0.78682774,0.10657364,-19.44551,-9.301545,-7.6705074,-0.84751433,-0.74175054,2.9475741,10.6694565,13.81948,19.597195,19.597195,-4.475532566781639,9716.654963935158
2016-05-23,43.73,73.01,64.76,0.10657071,0.7869061,0.10652326,-20.127436,-9.425584,-8.051075,-0.7952593,-0.5013762,3.5110188,11.145449,14.580711,20.673319,20.673319,18.689676317006747,9865.386443181666
2016-05-24,44.17,74.18,65.75,0.106542945,0.78688174,0.106575385,-18.86985,-8.977373,-7.019401,-0.8619162,-0.7428249,2.8846297,10.459755,13.456986,18.676435,18.676435,1.300837649839492,9875.896898640722
2016-05-25,44.25,74.22,66.03,0.106544405,0.78681695,0.10663863,-18.324621,-8.8787155,-6.708878,-0.88493,-0.82139087,2.8195157,9.974994,12.946069,17.950699,17.950699,2.28010257417149,9894.339206536579
2016-05-26,44.38,74.37,66.01,0.106533855,0.7868253,0.10664089,-17.966642,-8.770821,-6.7042522,-1.0333515,-0.9441445,2.6652098,9.753019,12.59939,17.533169,17.533169,4.002768650076838,9926.775529869215
2016-05-27,44.49,74.62,66.24,0.10654465,0.78675056,0.10670481,-17.971449,-8.859427,-6.776753,-1.116662,-1.0156502,2.5505204,9.675746,12.533698,17.51661,17.51661,-3.0181661312013586,9902.237726678151
2016-05-31,44.46,74.42,66.06,0.10655663,0.786882,0.106561415,-19.611387,-9.391572,-7.3737383,-0.74113715,-0.7198326,2.5970802,10.961393,13.996256,19.414122,19.414122,3.138623222820487,9927.691775234121
2016-06-01,44.54,74.63,66.16,0.106569596,0.78683996,0.10659038,-19.397438,-9.34605,-7.3479323,-0.82650673,-0.77462465,2.6557121,10.754168,13.760637,19.242952,19.242952,3.195996487556224,9953.677744147464
2016-06-02,44.72,74.83,66.21,0.1065577,0.7867946,0.10664767,-18.680882,-9.130383,-7.0539923,-0.91789293,-0.91015476,2.5367827,10.214602,13.0939455,18.326815,18.326815,3.7842978537723453,9984.527606001942
2016-06-03,44.83,75.12,66.08,0.10654736,0.7868112,0.10664137,-18.469141,-8.995592,-6.9394255,-0.93735456,-0.9186465,2.5879397,10.079536,12.955473,18.07352,18.07352,0.2217540685565329,9986.340963593462
2016-06-06,44.8,75.08,66.5,0.10652578,0.7869285,0.10654576,-18.907063,-8.848068,-6.910746,-0.81315935,-0.69388455,2.943678,10.562329,13.625284,18.607307,18.607307,0.32323592117124544,9988.984652471838
2016-06-07,44.86,75.1,66.45,0.10654016,0.78689533,0.10656449,-19.109186,-9.012625,-7.195473,-0.85524124,-0.71742755,3.0465264,10.566478,13.690385,18.99726,18.99726,6.9710859610699645,10046.015013385999
2016-06-08,45.1,75.56,66.65,0.10655397,0.7868514,0.10659456,-19.182985,-9.172273,-7.299348,-0.896034,-0.7757247,3.0352979,10.516099,13.608115,19.111782,19.111782,3.8071756008232422,10077.339291227496
2016-06-09,45.24,75.8403,66.57,0.10658868,0.7868103,0.10660103,-19.590446,-9.413972,-7.699066,-0.9034525,-0.764242,3.2726688,10.605242,13.834705,19.774803,19.774803,-7.157165033025675,10018.268709408407
