date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.119625635,0.590187,0.29018736,-1.7815082,-1.1837885,-1.1188647,-0.31590602,0.4538464,0.6541232,0.9432658,1.0219709,1.3709078,1.3709078,-13.379375170777648,9890.422807774139
2016-05-11,44.41,74.03,65.38,0.14810619,0.6238531,0.22804074,-1.6815594,-1.1247364,-1.0194731,-0.35648695,0.4138959,0.72719264,0.6958494,1.0104605,1.6045933,1.6045933,2.8235209937817323,9913.294074305773
2016-05-12,44.55,74.21,65.51,0.1400084,0.5804019,0.27958965,-1.623312,-0.98834574,-0.95015514,-0.3104287,0.3968255,0.6149823,0.53316844,0.937333,1.7608318,1.7608318,-8.213745367948748,9846.60670879886
2016-05-13,44.25,73.8,64.93,0.15739137,0.6373988,0.20520985,-1.7097713,-1.1650792,-0.93836176,-0.3628761,0.40020084,0.77816695,0.62373626,0.9707581,1.6224978,1.6224978,8.923738487057738,9918.571117688482
2016-05-16,44.63,74.28,65.55,0.12457169,0.5963591,0.27906922,-1.7012413,-1.1434479,-0.99319685,-0.315202,0.41124332,0.7565872,0.6638981,1.0084296,1.6111484,1.6111484,-15.524157027477695,9792.463455510593
2016-05-17,44.02,73.25,64.94,0.13248484,0.7009392,0.16657598,-1.7049954,-1.1955023,-1.0745646,-0.5186945,0.40565974,0.8031254,0.9627347,1.0197191,1.281784,1.281784,-1.7785569857783032,9778.199365185634
2016-05-18,43.76,73.23,64.84,0.15998691,0.67263055,0.16738261,-1.5396909,-1.1992552,-0.9474953,-0.30590934,0.32910955,0.77120847,0.7941822,1.0284463,1.4336812,1.4336812,-3.814622561684795,9747.650520049607
2016-05-19,43.74,72.98,64.57,0.17066677,0.71275496,0.11657826,-1.4953145,-1.152346,-0.991446,-0.4593071,0.32368773,0.70822114,0.94827795,0.98572385,1.3387794,1.3387794,4.942540503222962,9787.108470505467
2016-05-20,43.84,73.31,64.8671,0.13196155,0.67757714,0.19046131,-1.6388117,-1.1887184,-1.1042713,-0.3855046,0.3683619,0.79231775,1.0501364,1.0087711,1.358793,1.358793,-4.353606444400799,9752.211485649414
2016-05-23,43.73,73.01,64.76,0.14735577,0.7155256,0.13711861,-1.5444719,-1.1632849,-1.0364289,-0.48666817,0.3346305,0.7477128,1.0347908,0.9931596,1.2979186,1.2979186,18.237723952124725,9897.87744879275
2016-05-24,44.17,74.18,65.75,0.12574276,0.6392845,0.23497276,-1.874201,-1.2691004,-1.2773769,-0.3250006,0.41425025,0.8799119,1.1981179,1.0472207,1.438123,1.438123,1.6811431054109447,9911.505416385904
2016-05-25,44.25,74.22,66.03,0.10879412,0.57994646,0.31125945,-2.0374594,-1.3234664,-1.2546412,-0.3254105,0.42354846,0.9157362,1.1351684,1.0268247,1.5170133,1.5170133,1.5213780463794246,9923.855249921578
2016-05-26,44.38,74.37,66.01,0.10114374,0.5506821,0.3481741,-2.1070848,-1.4239589,-1.1968567,-0.20455086,0.38164067,0.94235915,1.103883,1.0360436,1.5521989,1.5521989,3.9556978940599037,9956.005760415495
2016-05-27,44.49,74.62,66.24,0.09263922,0.52253824,0.38482255,-2.1900587,-1.4468812,-1.1950095,-0.16630933,0.42283136,0.9709308,1.0323538,1.0348644,1.6075768,1.6075768,-3.1522764480873824,9930.302171164405
2016-05-31,44.46,74.42,66.06,0.13004366,0.6439865,0.22596976,-2.049038,-1.4577316,-1.1087049,-0.328856,0.3468325,1.033355,1.1311698,0.9957033,1.4462137,1.4462137,2.53396954483085,9950.910756973333
2016-06-01,44.54,74.63,66.16,0.119847946,0.6335461,0.24660592,-1.9458522,-1.3227599,-1.2358713,-0.3395841,0.4225328,0.95518756,1.1547415,1.0260279,1.4575264,1.4575264,2.841304490831286,9974.066831847738
2016-06-02,44.72,74.83,66.21,0.106199995,0.57276165,0.32103828,-2.0491045,-1.3753575,-1.2270426,-0.23740324,0.41855884,0.96537036,1.1088506,1.024789,1.53794,1.53794,2.0773058377527445,9991.03586317938
2016-06-03,44.83,75.12,66.08,0.111628406,0.5797156,0.30865598,-2.037339,-1.3906033,-1.1876482,-0.22328714,0.39417303,0.94035184,1.0907769,1.0284623,1.5261586,1.5261586,1.9002734435986581,10006.58516713093
2016-06-06,44.8,75.08,66.5,0.1463991,0.657955,0.19564591,-1.9406519,-1.4102631,-1.1466043,-0.29089224,0.3136965,0.9164791,1.1971126,1.0453193,1.4098437,1.4098437,-0.005677434592940354,10006.538638275251
2016-06-07,44.86,75.1,66.45,0.14552064,0.6721696,0.18230966,-1.7570412,-1.2249969,-1.2430367,-0.34820223,0.3997048,0.81577873,1.1889136,1.0549734,1.3799655,1.3799655,6.61276473246099,10060.73264794044
2016-06-08,45.1,75.56,66.65,0.13517943,0.6625668,0.20225379,-1.7608578,-1.1922871,-1.2668887,-0.36870533,0.42971778,0.81449485,1.1607803,1.0549666,1.4088273,1.4088273,3.167359364189251,10086.83089180863
2016-06-09,45.24,75.8403,66.57,0.14095537,0.6882534,0.1707912,-1.6501807,-1.1555026,-1.1224802,-0.45791283,0.38455874,0.7586152,1.0297943,1.0228286,1.3999414,1.3999414,-7.329544333498555,10026.280626283638
2016-06-10,45.06,75.4,66.03,0.16972008,0.7176507,0.112629116,-1.7883314,-1.172627,-1.0724435,-0.57196707,0.42831618,0.81686026,0.84260225,1.0047356,1.476001,1.476001,-7.9971323717139216,9960.611917549535
