date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.5780572,0.3133034,0.10863939,-15.272365,-7.5961704,-5.8376107,-1.7933162,-1.202087,2.420115,9.364147,10.415454,15.151738,-15.272365,-14.325694448217583,9882.672445141543
2016-05-11,44.41,74.03,65.38,0.3854518,0.49164757,0.12290067,-14.967089,-7.5034585,-6.272779,-1.8036574,-1.1728119,3.0931153,8.501843,9.252029,16.164186,-14.967089,0.9011557589318093,9889.966324902047
2016-05-12,44.55,74.21,65.51,0.37136185,0.51671505,0.11192313,-13.730295,-6.983343,-5.822292,-2.0237057,-1.2287066,2.809138,7.7900248,8.454199,14.774782,-13.730295,-8.063313507976869,9824.654368259115
2016-05-13,44.25,73.8,64.93,0.44790396,0.37750995,0.17458607,-14.175621,-7.5972514,-6.4076495,-1.6183218,-0.8861749,2.8414278,8.10682,8.558784,16.291475,-14.175621,8.019724129028978,9889.184276282454
2016-05-16,44.63,74.28,65.55,0.38723764,0.49754867,0.115213715,-14.099144,-7.4711857,-6.030036,-1.5796844,-1.1154858,2.4490712,8.013676,8.5078535,15.321419,-14.099144,-17.633778937277228,9746.363891845138
2016-05-17,44.02,73.25,64.94,0.16351981,0.7142616,0.12221863,-16.639032,-8.3150835,-7.1751537,-1.536442,-0.5939498,2.8485725,10.394856,11.1425705,18.87992,-16.639032,-4.367994319702452,9711.49733810449
2016-05-18,43.76,73.23,64.84,0.42871314,0.32834437,0.24294248,-15.339867,-7.979565,-7.126654,-2.1251528,-1.1106281,2.5577378,9.265359,9.645241,17.379488,-15.339867,-7.526302034705306,9651.635206920368
2016-05-19,43.74,72.98,64.57,0.18372062,0.69994086,0.1163385,-16.442806,-8.019817,-6.8553843,-1.6746353,-0.7557998,3.5626514,10.037885,11.185715,18.218452,-16.442806,0.5070861732401495,9655.643569543288
2016-05-20,43.84,73.31,64.8671,0.15240948,0.73961437,0.10797614,-16.233398,-8.208525,-6.563618,-1.9119745,-0.9716057,2.6562676,10.3806095,11.071969,17.378332,-16.233398,-4.870319091355929,9617.129183616937
2016-05-23,43.73,73.01,64.76,0.12460393,0.76889795,0.10649813,-16.281366,-8.117281,-6.9107723,-1.3039266,-0.41894808,3.024316,10.414479,11.278527,18.240915,-16.281366,18.196088672925935,9760.449523833217
