date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.4125769,0.40870917,0.05617302,0.06583153,0.056709394,-10.919112,-4.5066905,-3.0810606,-0.4514092,0.71653426,1.7205955,2.862864,5.055849,5.707486,5.707486,-4.529154446122034,0.9962906187992449
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.3895658,0.38927293,0.05284275,0.065602355,0.10271614,-13.4056225,-5.652484,-3.654891,-0.6598088,0.20842351,2.2089617,3.6292365,6.438324,6.630172,6.630172,-23.294444793255412,0.9772832176381824
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.38091314,0.3832283,0.051864546,0.083179995,0.10081398,-16.188622,-5.312462,-4.2172995,-2.1535378,-1.1242467,2.4203203,4.068949,5.6563716,6.3523006,6.3523006,2.0830595834181027,0.9789504896874983
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.39152348,0.39501902,0.05346795,0.09337232,0.066617146,-16.247807,-5.0662413,-4.1073194,-1.8374614,-0.36890495,2.2992833,3.6821342,5.3717666,6.369101,6.369101,0.2839107603549708,0.9791781183344082
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.39175063,0.39411357,0.053367417,0.08904376,0.07172461,-14.728105,-4.800013,-3.8418028,-1.6214122,-0.46081913,2.1168454,3.4874651,5.220707,6.0097466,6.0097466,10.706838690742147,0.9877644427918291
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.40961897,0.41113025,0.05568367,0.065471366,0.05809574,-17.262962,-5.2635098,-4.157836,-1.9055485,-0.20775853,2.086271,3.6628823,5.5777593,6.8283863,6.8283863,1.7590359208136797,0.9891874674733797
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.4129393,0.41397873,0.056029707,0.05964754,0.057404757,-18.974823,-5.6260905,-4.8057423,-2.7982397,-0.8485359,2.3008928,3.8354907,5.5902686,7.3424683,7.3424683,3.3970293706079913,0.9919395550082237
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.41186547,0.41319653,0.05593725,0.061463714,0.057537075,-17.25615,-5.3179436,-4.3862133,-2.2960782,-0.6740843,2.1560059,3.722907,5.508989,6.875864,6.875864,-8.640746260910785,0.9849198187256792
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.41315603,0.4141782,0.056096483,0.05988363,0.05668568,-17.374947,-5.341611,-4.373812,-2.217712,-0.41171825,2.0660558,3.5813022,5.5245256,7.01073,7.01073,-11.26289581930717,0.9758346022566553
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.41035166,0.41253686,0.05584602,0.064010344,0.05725514,-16.402748,-5.1334486,-4.2016706,-2.1164541,-0.6693994,2.2110186,3.7631242,5.3540363,6.4956703,6.4956703,-6.972379099764698,0.9702622117688572
