date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.106882416,0.7850416,0.10807601,-12.919609,-1.8117537,-0.7660488,0.8056254,0.7277327,4.3722215,8.667659,10.845751,12.528823,-12.919609,-4.366199577308233,0.9964240789702635
2016-03-22,-0.005,-0.0022,-0.008,0.106547475,0.78688085,0.10657165,-14.838643,-2.0470762,-2.9280872,-0.7686475,0.79762566,3.8232074,11.922399,12.625454,16.729074,-14.838643,-12.2690842948019,0.9864116211338536
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.10673077,0.7866277,0.10664154,-15.07239,-2.0330527,-3.2052786,-0.30929038,1.0350868,2.5877297,12.574106,13.131313,17.180536,-15.07239,-1.9164032502401074,0.9848634127498933
2016-03-24,-0.0018,-0.0016,-0.0011,0.10661115,0.78683996,0.10654891,-14.874091,-1.8259827,-3.3507245,-0.51178515,1.105289,2.409976,12.540239,13.066495,16.815432,-14.874091,2.781094266093936,0.9871066543470141
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.107042186,0.78606254,0.106895246,-14.923985,-2.0731452,-3.492804,-0.4967415,1.0310162,2.234855,12.505179,12.920545,17.052513,-14.923985,10.455481532148989,0.9955592959479859
2016-03-29,0.011699999999999999,0.0079,0.0103,0.10653422,0.7868878,0.10657792,-14.77197,-1.9694476,-2.998217,-1.1810993,1.1029756,3.3640501,12.449552,12.554906,16.610378,-14.77197,3.718507519188396,0.9985912326619749
2016-03-30,0.0009,0.0031,0.0048,0.106522284,0.7869004,0.1065773,-14.831444,-2.061495,-2.9317782,-1.2455153,1.0867548,3.5343566,12.44602,12.492023,16.674286,-14.831444,-3.8349766636705174,0.9954548083591046
2016-03-31,0.0089,-0.0046,-0.0044,0.106561475,0.7868983,0.10654026,-14.890838,-2.1826806,-3.0844252,-1.0920686,0.9768797,3.467595,12.2248,12.489192,16.843521,-14.890838,6.506611494321194,1.000759507538586
2016-04-01,-0.0083,0.0063,0.0118,0.10651496,0.7868952,0.10658984,-14.806507,-2.3734655,-2.9053967,-1.4915141,0.95656043,3.7978299,12.227755,12.142562,16.698576,-14.806507,-10.275701237835362,0.9923373079395772
2016-04-04,-0.0126,-0.0085,-0.0036,0.10663174,0.78682214,0.10654617,-15.104464,-2.504677,-3.0957425,-1.010055,0.9097287,3.424048,12.193693,12.591964,17.300295,-15.104464,-6.126533841203438,0.9873581203073245
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.11012188,0.7801273,0.109750845,-14.95095,-2.6153784,-3.5554297,-0.78187513,0.8723455,2.4059885,12.264634,12.526873,17.46449,-14.95095,9.587743267295865,0.9951112211839718
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.10662292,0.78683674,0.10654032,-14.963879,-2.4509208,-3.1315691,-1.048907,0.90080404,3.3407397,12.106859,12.448326,17.035955,-14.963879,-10.720615043935405,0.9863739531018966
2016-04-07,-0.0199,-0.0076,-0.0063,0.112363815,0.7755977,0.112038456,-15.12652,-2.2925844,-3.5354626,-0.33207494,1.0455775,1.9491583,12.721862,13.07711,17.527758,-15.12652,5.460228226535064,0.9907849497445224
2016-04-08,0.0009,0.0049,0.0052,0.10752955,0.7851998,0.1072706,-14.865241,-2.4078236,-3.5718286,-0.815749,0.9122132,2.4623816,12.2378,12.460445,17.14799,-14.865241,-1.405102753207398,0.9896447739372148
2016-04-11,0.0043,-0.0011,-0.0069,0.10954274,0.78116107,0.10929625,-15.524313,-2.3645844,-3.3031864,-0.09017463,1.0742097,2.3284647,12.942578,13.2284,17.804247,-15.524313,10.491491051574839,0.998148336009287
2016-04-12,0.0067,0.0091,0.0069,0.106525786,0.7869278,0.10654645,-15.626199,-1.589481,-2.6007953,-0.003068041,1.47396,2.9881067,13.465269,14.02355,17.470428,-15.626199,14.511891142570713,1.010011579249504
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.10651277,0.7869253,0.10656193,-15.40102,-1.5509156,-2.5640118,-0.5798385,1.424217,3.6214144,13.189701,13.653612,17.207417,-15.40102,-1.380523253469621,1.0088696099854355
2016-04-14,-0.0006,-0.0005,-0.0063,0.10652653,0.786879,0.106594406,-15.129708,-1.7853278,-2.6783397,-0.8309504,1.3140965,3.378918,12.879172,13.308583,16.930458,-15.129708,3.2152527394531987,1.0115262609086597
2016-04-15,-0.0025,0.0029,0.0058,0.10653102,0.7868892,0.10657975,-15.107627,-1.9158789,-2.7252557,-0.92122984,1.2301508,3.4861934,12.723492,13.110047,16.913277,-15.107627,6.082100957197561,1.0165649217110373
2016-04-18,0.010700000000000001,0.0043,0.0043,0.10650309,0.78691417,0.10658275,-15.167052,-1.2517551,-2.400056,-0.6527213,1.4605384,3.8269033,13.079627,13.735449,16.769001,-15.167052,8.071768352541431,1.02328521373673
2016-04-19,0.005699999999999999,0.0074,0.0017000000000000001,0.10650651,0.78689563,0.10659791,-15.20724,-1.495327,-2.5257206,-0.7669929,1.3648009,3.7963245,12.978722,13.499767,16.839724,-15.20724,-4.729667842461781,1.0193214142534563
2016-04-20,0.005699999999999999,-0.004,-0.0125,0.10650347,0.78691214,0.106584355,-15.152746,-1.1614705,-2.5287757,-0.6482527,1.4790037,3.665622,13.169468,13.745108,16.73749,-15.152746,-6.555216348260442,1.0138489552863423
2016-04-21,-0.0009,-0.0046,-0.0155,0.106521554,0.786908,0.10657042,-15.303459,-1.5852306,-2.658108,-0.4865056,1.3202734,3.4648728,12.966459,13.619574,17.041937,-15.303459,5.597426186209831,1.0184967396362041
2016-04-22,0.0021,0.0045000000000000005,0.0077,0.10651195,0.7868978,0.10659028,-15.171697,-1.7006576,-2.5743778,-0.8469784,1.2834874,3.7982438,12.8042555,13.2918,16.880165,-15.171697,-5.248202715045582,1.0141189531053083
2016-04-25,-0.0063,-0.0053,0.0051,0.10653883,0.7869011,0.10656007,-15.29825,-1.8725685,-2.7639327,-0.565778,1.1956344,3.4407852,12.725852,13.373668,17.119762,-15.29825,7.753866291689,1.020559037270948
2016-04-26,0.0146,0.006,0.0007000000000000001,0.10653029,0.7869143,0.10655536,-15.206971,-1.6688147,-2.8506303,-0.6158508,1.2215697,3.4070082,12.768702,13.385917,16.94673,-15.206971,7.982710667444876,1.0272312956768286
2016-04-27,0.0002,0.0077,0.0043,0.1065275,0.7869083,0.10656414,-15.298848,-1.5993834,-2.8423371,-0.64013076,1.3155826,3.3519027,12.9834585,13.52764,17.03113,-15.298848,-9.555910632870487,1.0191918767900345
2016-04-28,-0.0073,-0.0092,0.0018,0.10657234,0.7868932,0.10653451,-15.610391,-1.7597929,-3.0617385,0.045934785,1.2965404,2.4457157,13.235354,13.94438,17.436546,-15.610391,-4.48335868597699,1.0154495321925867
2016-04-29,-0.0127,-0.0034999999999999996,0.0040999999999999995,0.10665473,0.78676,0.10658531,-15.607919,-1.8613577,-3.1378658,0.1448275,1.2421254,2.2719955,13.177117,13.898997,17.496428,-15.607919,6.577065974426099,1.0209193754087462
2016-05-02,0.0036,0.0051,0.009300000000000001,0.106554486,0.7869086,0.10653683,-15.365574,-1.7218059,-3.0875416,-0.33823362,1.2228373,2.8555565,12.96071,13.546222,17.150444,-15.365574,-13.174449751408522,1.0099037726146742
2016-05-03,-0.0154,-0.0108,-0.0060999999999999995,0.10657022,0.78688943,0.10654038,-15.449945,-1.5439943,-3.192599,0.1392534,1.3208464,2.1502438,13.277604,13.964039,17.231623,-15.449945,-8.676019144527855,1.0027277329215245
2016-05-04,-0.0169,-0.0067,-0.0003,0.10680028,0.7864737,0.10672599,-15.33359,-1.741448,-3.3348153,0.084561884,1.2164607,1.9993656,13.065779,13.698124,17.231668,-15.33359,-4.029815050787201,0.9994183084252355
2016-05-05,-0.0072,-0.003,-0.0016,0.10659663,0.7868436,0.106559806,-15.3583975,-1.6403568,-3.1277041,0.19914685,1.2284174,2.2463076,13.043557,13.810008,17.113333,-15.3583975,8.8218269257058,1.0066391891322863
2016-05-06,0.008,0.0073,0.0059,0.10654033,0.7869152,0.10654448,-15.181877,-1.592286,-2.966193,-0.26052913,1.2289957,2.9128113,12.820437,13.478898,16.81149,-15.181877,-7.165236192283894,1.0007318938410972
2016-05-09,-0.006500000000000001,-0.0072,0.0046,0.1065437,0.7869134,0.10654286,-15.132357,-1.672675,-3.0083644,-0.37126604,1.173051,3.0277328,12.722368,13.272872,16.800953,-15.132357,17.856245736455843,1.0153668771439108
2016-05-10,0.015300000000000001,0.0147,0.0134,0.10651999,0.786912,0.106567994,-15.057485,-1.5763658,-2.8190992,-0.73176134,1.2013447,3.6365774,12.649959,13.146062,16.643797,-15.057485,-8.551111253864864,1.0082558901414973
2016-05-11,-0.0091,-0.0063,-0.0101,0.106549814,0.78690773,0.1065425,-15.241486,-1.7970126,-2.9748104,-0.32078296,1.1284325,3.0983708,12.681317,13.304806,16.92892,-15.241486,2.657411454716305,1.0104502806015687
2016-05-12,-0.0016,0.0019,0.008,0.10654614,0.78691566,0.106538236,-15.183771,-1.8983672,-2.9793468,-0.52521324,1.0784984,3.3110774,12.528686,13.085726,16.899235,-15.183771,-14.969084180249782,0.9980624711746384
2016-05-13,-0.0124,-0.0126,-0.0096,0.10658637,0.78686905,0.10654453,-15.190114,-1.996375,-3.0761676,-0.30478847,1.0420712,2.9234445,12.512975,13.128945,16.974403,-15.190114,12.07754487482047,1.0079348252151676
2016-05-16,0.0078000000000000005,0.011000000000000001,0.0038,0.1065674,0.78689754,0.1065351,-15.255257,-2.020373,-3.0475347,-0.46589443,1.0754013,3.1031618,12.568876,13.114053,17.051287,-15.255257,-11.188929749327123,0.9986983698906526
2016-05-17,-0.0077,-0.0083,-0.017,0.106651336,0.7867701,0.10657858,-15.340075,-1.9917877,-3.1089697,-0.055481564,1.0936899,2.607722,12.73457,13.381804,17.181566,-15.340075,-9.184625448666473,0.9911859452685073
2016-05-18,0.0005,-0.0083,-0.0098,0.10678706,0.7865268,0.10668607,-15.297002,-2.082138,-3.0942261,-0.02142657,1.088651,2.4927678,12.703817,13.348052,17.256014,-15.297002,-4.542000720845798,0.9874988303807909
2016-05-19,-0.009300000000000001,-0.0039000000000000003,0.0032,0.10694304,0.7862284,0.10682856,-15.357256,-2.0996523,-3.031536,0.12424536,1.1045989,2.4251454,12.778371,13.461571,17.361443,-15.357256,6.293236705175152,0.9925885632928874
