date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.109097004,0.7794856,0.11141738,-11.226033,-2.5924125,-1.9330446,1.8130801,2.1403372,3.7983778,7.6205053,9.639466,10.981835,2.1403372,-12.950406874737132,9893.936061631965
2016-05-11,44.41,74.03,65.38,0.14216572,0.7330093,0.12482501,-12.38438,-3.7946665,-2.9956076,1.5066742,1.9919269,3.7693038,8.152669,10.103458,12.992422,1.9919269,3.015114868653102,9918.367964767862
2016-05-12,44.55,74.21,65.51,0.12606132,0.75681823,0.11712053,-12.247762,-4.0041556,-3.0851717,0.88734096,1.6691167,4.0756197,7.754391,9.679339,13.001974,1.6691167,-7.4137817325774025,9858.144692667798
2016-05-13,44.25,73.8,64.93,0.25621545,0.5419176,0.20186701,-12.641127,-4.0522485,-3.2453976,1.6533144,2.1090755,3.5181406,8.325969,10.282072,13.392594,2.1090755,9.29068018310308,9933.15605183105
2016-05-16,44.63,74.28,65.55,0.13477285,0.73939604,0.12583105,-12.301274,-3.9162087,-2.9028964,1.5301936,1.9514369,3.662978,7.920688,9.905674,12.816053,1.9514369,-16.245271364751925,9800.99649771932
2016-05-17,44.02,73.25,64.94,0.20922822,0.68271524,0.10805652,-12.517643,-2.780971,-2.5350811,2.6278539,2.875503,2.7033,9.241303,11.263302,12.643207,2.875503,-1.9577462912813248,9785.281620942684
2016-05-18,43.76,73.23,64.84,0.29246217,0.5218832,0.18565466,-12.5486965,-3.3118029,-2.989817,2.2035413,2.5046253,2.912314,8.843367,10.867473,13.013653,2.5046253,-3.3219306601618723,9758.659158178614
2016-05-19,43.74,72.98,64.57,0.19516163,0.70222646,0.10261187,-12.382613,-2.624807,-2.0974028,3.1526327,2.9960718,3.3662937,9.076722,11.313432,12.447855,2.9960718,4.954045519084517,9798.25362310478
2016-05-20,43.84,73.31,64.8671,0.13452883,0.7607678,0.10470341,-11.933662,-2.2205505,-2.0035331,2.3987467,2.5675294,3.1846738,8.809903,10.839305,11.707504,2.5675294,-4.439131530930614,9762.63057920111
2016-05-23,43.73,73.01,64.76,0.1668806,0.7327043,0.100415096,-12.18915,-2.279168,-2.0783594,2.7682447,2.799459,3.1309054,9.099864,11.222374,12.027501,2.799459,18.253225863650478,9908.576116453803
