date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.39780512,0.05838783,0.053841993,0.10448298,0.38548213,-11.406478,-2.2077007,-0.6399705,0.98078114,1.5812995,3.3250465,4.106709,5.5002155,8.644565,-11.406478,-6.9822792198490875,0.9942815076004512
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.38708568,0.060683705,0.05261067,0.28147256,0.21814737,-11.737902,-2.0218978,-0.82399696,-0.45182452,1.2651831,3.1932712,5.7218003,6.660423,9.92852,-11.737902,-16.667028183761214,0.9807092570600996
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.36381808,0.08140305,0.04940123,0.16239487,0.3429828,-11.245246,-1.7291632,1.3225895,1.6425878,2.285826,3.8111272,6.387681,7.7629404,12.035122,-11.245246,-1.0223323863221587,0.9798881179650476
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.33570608,0.08029727,0.045560323,0.2751836,0.2632527,-10.791301,-1.3772408,0.41287148,0.9143769,2.120835,3.3652184,5.7634325,6.582057,9.875359,-10.791301,3.466362854140769,0.9826699752732605
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.37656093,0.077718414,0.05124714,0.32205844,0.17241505,-10.839911,-1.5529569,0.46973866,0.9477684,2.0337536,3.247424,5.654483,6.7099357,9.961892,-10.839911,12.035951574956893,0.9923565995456218
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.37117052,0.06664206,0.050263308,0.16889936,0.34302473,-10.96723,-1.7505759,0.33542603,0.9853783,2.049591,3.9099865,5.463932,6.1987667,9.271618,-10.96723,3.2800677510619156,0.9950224446559601
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.40180656,0.06635847,0.05438261,0.07638982,0.40106258,-11.009865,-1.6324489,0.5372227,1.7137928,2.3800468,4.3237257,5.707938,6.4512434,10.001917,-11.009865,1.5713211385372219,0.9963029522731649
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.3881244,0.06248264,0.052536372,0.1177858,0.37907076,-10.771681,-1.7516592,0.41813225,1.6991085,2.273155,3.999425,5.4518394,6.255481,9.773196,-10.771681,1.8989126956339402,0.9978524136366123
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.3845634,0.059393734,0.05204882,0.12608837,0.37790573,-10.776461,-1.8493894,0.3032167,1.0953516,2.1634083,4.005915,5.258521,5.797012,9.026827,-10.776461,-9.699366444375492,0.9899256845479423
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.38168305,0.06319691,0.05167588,0.15524398,0.34820014,-10.278577,-1.7669994,0.6713136,1.8591819,2.1765954,3.7788963,5.3129897,6.14345,9.807501,-10.278577,-6.972739880962281,0.9842725360632278
