date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.10708145,0.77861875,0.11429981,-13.069557,-4.6342897,-3.489204,0.9972031,1.4279267,4.588824,9.163221,11.00467,13.789655,1.4279267,-14.99502201113202,9877.190646919476
2016-05-11,44.41,74.03,65.38,0.116617575,0.7698113,0.11357117,-13.976943,-5.7730584,-4.533302,0.7418464,1.1358848,4.4444036,9.590654,11.171182,15.534336,1.1358848,2.9655292383134317,9901.180079889038
2016-05-12,44.55,74.21,65.51,0.11435335,0.7726272,0.11301952,-13.443604,-5.760942,-4.574941,0.37757647,0.9240004,4.433212,9.064987,10.459879,15.0785475,0.9240004,-7.387679341464654,9841.272837028828
2016-05-13,44.25,73.8,64.93,0.124417365,0.75576055,0.119822055,-14.128436,-6.1128306,-4.82327,0.9827857,1.277784,4.0913134,9.683761,11.235401,15.91379,1.277784,8.618515382765514,9910.738161624999
2016-05-16,44.63,74.28,65.55,0.11501949,0.77187914,0.11310131,-13.787518,-5.8626547,-4.6614842,0.74267644,1.0718293,4.0978527,9.383165,10.823553,15.325911,1.0718293,-16.352731629693412,9778.004630577321
2016-05-17,44.02,73.25,64.94,0.113870524,0.779571,0.106558494,-14.85194,-5.430351,-4.28677,1.6073315,1.9955478,3.7109938,11.109625,13.003004,16.472399,1.9955478,-1.3210542053305994,9767.425372479887
2016-05-18,43.76,73.23,64.84,0.11819698,0.76867163,0.11313145,-14.399754,-5.712774,-4.741351,1.2504649,1.6074537,3.641268,10.358991,12.095824,16.135605,1.6074537,-3.901169591212962,9736.217851720216
2016-05-19,43.74,72.98,64.57,0.11389917,0.78006804,0.10603285,-14.618502,-5.3435287,-4.0851383,1.692428,2.0180786,4.144516,10.921351,12.907863,16.262728,2.0180786,5.163857965368143,9777.394302257617
2016-05-20,43.84,73.31,64.8671,0.10969688,0.78322136,0.10708169,-14.072678,-4.8332763,-3.7661645,1.2768861,1.8188901,4.081706,10.647432,12.385386,15.355641,1.8188901,-4.484721053178539,9741.482028651913
2016-05-23,43.73,73.01,64.76,0.11172639,0.7819921,0.10628159,-14.454059,-4.9527216,-3.7865763,1.5896002,2.0147777,4.1058016,10.997462,12.912673,15.850761,2.0147777,18.64812893205947,9890.262055563986
2016-05-24,44.17,74.18,65.75,0.10766463,0.78520256,0.10713278,-13.66641,-4.493617,-3.5294077,0.900849,1.8419104,4.446952,10.60596,12.133541,14.989031,1.8419104,1.295164498304587,9900.753059899198
