date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.13612342,0.09627569,0.31464434,0.09291026,0.36004627,-14.361298,-3.9474618,-4.019878,-1.6639289,1.2853553,1.3164052,5.480472,7.7877564,8.847075,1.2853553,-4.369880776327931,0.9964210640652514
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.16291891,0.14959975,0.26235685,0.119287096,0.3058374,-17.946394,-4.228637,-3.5713437,-2.074657,0.6636764,2.8413725,7.786837,8.690944,8.998402,0.6636764,-13.33379662215746,0.9855397570887733
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.18052831,0.16027083,0.21740185,0.15030839,0.29149067,-19.47235,-5.01517,-4.2014966,-1.3083513,-0.1833216,2.9054055,7.611751,8.874812,11.097777,-0.1833216,0.48000757268372984,0.9859271989778672
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.1307676,0.13925958,0.13082774,0.11586382,0.48328128,-18.563643,-4.450906,-4.027251,-1.4687237,0.45377243,3.0021133,7.6464543,9.033035,10.393235,0.45377243,3.473456946174319,0.9887319292626434
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.16330273,0.18380839,0.19820824,0.14401111,0.31066948,-18.072428,-4.357767,-3.943188,-1.4047791,0.48929775,2.8714702,7.3473954,8.925651,10.26469,0.48929775,12.728426514146431,0.9990390559651904
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.17055604,0.15321155,0.112812355,0.104026675,0.4593934,-18.432438,-4.5503063,-3.7525415,-1.624583,0.09162295,2.696028,7.6231,8.8304,10.280336,0.09162295,4.225750597218554,1.00249662344053
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.29178265,0.14760557,0.07603628,0.07478843,0.40978706,-18.562258,-4.888442,-3.930899,-1.3133264,-0.3179704,2.5230272,7.203231,8.473963,10.892626,-0.3179704,0.3437196579552019,1.0027788329380813
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.256262,0.1463685,0.09090668,0.08775316,0.41870955,-17.939516,-4.7145996,-3.9489691,-1.3619767,0.017774226,2.4260945,7.035015,8.488653,10.610285,0.017774226,2.6889971974477986,1.0049872436435936
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.31233546,0.1630448,0.0768814,0.07397269,0.3737656,-17.665464,-4.587192,-3.7612062,-1.4815836,-0.0018657427,2.3106468,7.0123057,8.439659,10.30002,-0.0018657427,-9.092715052292347,0.9975031628592858
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.24160965,0.17398117,0.12862527,0.11413135,0.3416525,-17.965693,-4.6728,-3.9602597,-1.2319609,0.011049392,2.3982046,6.903479,8.70486,10.775965,0.011049392,-8.037026389008691,0.9909372666733564
