date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.2659587,0.12523425,0.12743454,0.11349629,0.10648726,0.12257835,0.13881065,-34.403854,-14.423679,-6.988952,-1.9524161,1.5087857,4.2774487,7.7240496,15.520131,25.410057,7.7240496,-0.5080036,-0.5080036
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.20659728,0.16876468,0.13525237,0.118309736,0.1013923,0.12176269,0.14792095,-31.422806,-13.0224495,-4.9399605,-0.44547462,2.745076,5.47449,8.672888,16.223114,24.390116,8.672888,-0.18529965,-0.6933032
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.18924923,0.16615942,0.13852638,0.11364355,0.11155049,0.14283553,0.13803536,-33.363144,-12.916367,-5.2874317,-0.46356988,2.8358457,5.693856,9.295826,16.991386,26.773407,9.295826,0.78002083,0.086717606
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.19173576,0.15130544,0.13554843,0.12074983,0.12618655,0.145762,0.12871192,-33.474304,-13.450792,-6.336183,-1.618847,1.5312073,4.0921783,7.3746743,15.334545,25.239054,7.3746743,-0.01050147,0.07621613
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.22307932,0.11399895,0.118565306,0.12117895,0.12949748,0.17482652,0.11885343,-35.26309,-14.254284,-6.9023094,-1.8444183,1.5205475,4.12778,7.529352,16.395842,27.508568,7.529352,0.3398493,0.41606542
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.1804316,0.12245525,0.12922148,0.11467351,0.15216191,0.1766678,0.12438844,-37.43487,-15.230633,-7.563909,-2.4254997,0.967003,3.6066992,7.0555534,15.820823,27.057808,7.0555534,-0.19238614,0.22367929
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.20353524,0.1296621,0.12577023,0.12423935,0.13207512,0.14211829,0.14259964,-40.31646,-16.27572,-7.93243,-2.3538642,1.3060275,4.275429,8.097318,17.273743,29.413406,8.097318,0.33805883,0.56173813
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.16530512,0.13021436,0.13315223,0.12315303,0.14309944,0.15698677,0.1480891,-44.16741,-18.947487,-10.185964,-4.2513433,-0.39644244,2.8046083,6.8757124,16.388018,29.210957,6.8757124,0.22270359,0.7844417
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.17622587,0.117142305,0.12765016,0.1230012,0.14531267,0.16634023,0.14432752,-43.43582,-18.693989,-10.145996,-4.239953,-0.3979793,2.8802485,7.0699015,16.714426,29.587038,7.0699015,-0.013871195,0.7705705
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.15608223,0.12862132,0.1352493,0.12533092,0.1412088,0.15978399,0.15372333,-56.997105,-25.864126,-14.671664,-6.9778447,-1.7704915,2.2864764,7.332217,19.257645,36.478462,7.332217,0.22331719,0.9938877
