date,Durbl,Enrgy,HiTec,Hlth,Manuf,NoDur,Other,Shops,Telcm,Utils,Durbl_share,Enrgy_share,HiTec_share,Hlth_share,Manuf_share,NoDur_share,Other_share,Shops_share,Telcm_share,Utils_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0072,0.0027,-0.0009,-0.0006,0.0008,-0.0001,-0.0037,0.16998424,0.02349455,0.17341352,0.023525186,0.050621632,0.17153332,0.0466254,0.17307228,0.023483716,0.14424619,-16.953323,-10.897446,-2.7000406,0.8094563,5.6179166,9.674486,11.61164,17.803469,24.533112,24.533112,-3.1820708818327863,0.9973938813416603
2016-03-22,-0.005,-0.0017000000000000001,0.0012,0.0131,-0.0022,-0.008,-0.0031,-0.0016,-0.0027,-0.0016,0.16815542,0.022826144,0.16812474,0.022824762,0.05606642,0.16708209,0.04199341,0.16753852,0.022814922,0.16257358,-16.964739,-10.524256,-2.4995897,0.90180117,5.3808665,9.702151,11.266952,16.946688,23.31866,23.31866,-9.280580333550255,0.98981288704192
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0126,-0.0096,-0.001,-0.008,-0.0025,-0.0095,0.0009,0.17014994,0.023080247,0.16976786,0.02307215,0.053495746,0.1686814,0.029987872,0.16968144,0.023067705,0.16901566,-17.026712,-10.783582,-2.3288858,1.2431052,5.1014547,9.6858635,10.992714,16.856567,23.202938,23.202938,1.0794817506115104,0.9906879770894892
2016-03-24,-0.0018,0.0068000000000000005,0.0009,0.0001,-0.0016,-0.0011,-0.0044,0.0031,0.005699999999999999,0.0037,0.16998152,0.023128388,0.17034677,0.023122847,0.04887039,0.16879106,0.036345657,0.16967823,0.023114188,0.16662093,-16.35028,-10.338773,-2.4989822,1.1810031,5.153185,9.571413,10.995123,16.823309,22.859774,22.859774,1.5764678441388105,0.9919670825272096
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,-0.0031,0.0015,0.0064,0.0015,0.0029,0.004699999999999999,-0.0036,0.1698904,0.023077056,0.16973166,0.02306931,0.049668804,0.16892861,0.03484831,0.169769,0.02306285,0.16795403,-16.665972,-10.3283825,-2.4424808,1.2496119,4.9832163,9.722613,10.96767,17.1019,23.322973,23.322973,14.641938228575855,1.003862513114551
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0146,0.0079,0.0103,0.005600000000000001,0.0098,0.01,0.0148,0.16699886,0.022762671,0.16749743,0.022772957,0.060563266,0.16613154,0.044979054,0.16699229,0.02275011,0.15855178,-15.918617,-10.436194,-2.5553472,0.9015825,5.238831,9.323283,11.021865,16.656187,22.825134,22.825134,4.1779194188727775,1.0072974489764837
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,-0.0012,0.0031,0.0048,0.0063,0.006999999999999999,0.0014000000000000002,-0.0013,0.17049645,0.023280147,0.1718031,0.023300642,0.059701234,0.17001978,0.05003857,0.1698535,0.023269676,0.13823697,-15.889944,-10.614821,-2.5201793,0.71165437,5.4555707,9.06733,10.882692,16.200535,22.64608,22.64608,0.670322395601848,1.0078504498274923
2016-03-31,0.0089,-0.0008,-0.0005,0.0033,-0.0046,-0.0044,-0.0026,-0.003,0.0008,0.0051,0.16869615,0.022978272,0.16952527,0.022991516,0.06305924,0.168267,0.046051234,0.16841444,0.02296906,0.14704782,-16.157673,-10.534768,-2.570946,0.8227554,5.330064,9.218474,10.97255,16.55718,23.104946,23.104946,5.054746407919681,1.0120227908930006
2016-04-01,-0.0083,-0.0124,0.0072,0.0159,0.0063,0.0118,0.0055000000000000005,0.0076,0.0045000000000000005,0.0015,0.16949177,0.023189917,0.17112508,0.023217436,0.06363126,0.16946064,0.0514329,0.16972113,0.023180915,0.13554896,-15.849849,-10.526174,-2.6650558,0.6643178,5.4922056,9.080889,11.053529,16.456171,22.975176,22.975176,-7.1464924771356815,1.0060994385082285
2016-04-04,-0.0126,-0.0074,-0.0042,0.0092,-0.0085,-0.0036,-0.0072,-0.0055000000000000005,0.0005,-0.0044,0.16675411,0.022669002,0.16706562,0.022675572,0.074384026,0.16551487,0.034728643,0.16614746,0.022660641,0.15740013,-16.424986,-10.613548,-2.579491,0.8976966,5.2776537,9.344712,11.122739,16.679132,23.271048,23.271048,-11.28898666216042,0.996797355672744
