date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.107955374,0.7804461,0.11159846,-11.698119,-3.0873306,-2.261265,1.6699051,1.9965945,4.0125766,7.9817743,9.9558935,11.701487,1.9965945,-13.38590740400505,9890.369308730507
2016-05-11,44.41,74.03,65.38,0.13332085,0.743879,0.12280009,-12.909484,-4.323312,-3.3489227,1.3943119,1.8472309,4.0052013,8.529222,10.443446,13.737681,1.8472309,2.975416915763917,9914.470842018263
2016-05-12,44.55,74.21,65.51,0.119868845,0.764374,0.1157572,-12.746413,-4.5039186,-3.497458,0.7888993,1.5397184,4.2458572,8.143715,9.993529,13.7365465,1.5397184,-7.418158346065065,9854.23569490644
2016-05-13,44.25,73.8,64.93,0.23452914,0.56628287,0.19918796,-13.195739,-4.624608,-3.6151595,1.550286,1.9642799,3.7605257,8.705475,10.634427,14.1757145,1.9642799,9.034168410066583,9927.14709934565
2016-05-16,44.63,74.28,65.55,0.12981057,0.74550253,0.1246868,-12.81665,-4.4485965,-3.31389,1.4091008,1.8017482,3.8653822,8.295544,10.220328,13.568951,1.8017482,-16.42144716798566,9793.635124226299
2016-05-17,44.02,73.25,64.94,0.17070456,0.7097015,0.11959393,-13.108742,-3.4180353,-2.7747245,2.4476664,2.7160087,3.0621502,9.608059,11.655988,13.463754,2.7160087,-1.7421797940802422,9779.66110848181
2016-05-18,43.76,73.23,64.84,0.26307398,0.5199583,0.21696767,-13.091447,-3.946951,-3.3175323,2.0513868,2.3385584,3.1810145,9.171319,11.19155,13.779491,2.3385584,-3.64934370555719,9750.431505935767
2016-05-19,43.74,72.98,64.57,0.15370099,0.734984,0.11131503,-12.856778,-3.3053257,-2.3198173,2.9237301,2.8127108,3.642025,9.294262,11.60865,13.029921,2.8127108,4.8484790706698755,9789.149575621705
2016-05-20,43.84,73.31,64.8671,0.1187468,0.77434444,0.10690877,-12.384363,-2.7898302,-2.2939963,2.2111719,2.385044,3.4323068,9.131919,11.1158,12.418972,2.385044,-4.496012177852104,9753.103600435126
2016-05-23,43.73,73.01,64.76,0.13350344,0.7617936,0.104702935,-12.676623,-2.861677,-2.308468,2.587141,2.6155746,3.419646,9.432403,11.548238,12.750996,2.6155746,18.48231799823546,9900.736657120613
2016-05-24,44.17,74.18,65.75,0.11146257,0.78103995,0.10749746,-11.95789,-2.4887652,-2.2301202,1.7199472,2.3020413,3.7575047,9.041303,10.700166,12.132941,2.3020413,1.2935914985406975,9911.226017291736
2016-05-25,44.25,74.22,66.03,0.10971757,0.7824586,0.10782377,-11.830438,-2.6138577,-2.282279,1.4493659,2.1836154,3.985109,8.754584,10.459912,12.064622,2.1836154,2.282284114628467,9929.75200721455
2016-05-26,44.38,74.37,66.01,0.10844268,0.7836743,0.10788303,-11.635828,-2.543978,-2.4104831,1.1914811,2.0758293,3.963564,8.594059,10.252138,11.893843,2.0758293,4.002028833129004,9962.298406754842
2016-05-27,44.49,74.62,66.24,0.108219534,0.7834579,0.1083226,-11.785478,-2.7644372,-2.5662117,1.1242684,1.9982358,3.9502702,8.526649,10.234909,12.061778,1.9982358,-3.0129104158561053,9937.715677323573
2016-05-31,44.46,74.42,66.06,0.11316457,0.77986306,0.10697237,-12.406,-2.7083125,-2.5436678,1.8351195,2.3946733,3.384688,9.460337,11.015834,12.708624,2.3946733,3.12751902940323,9963.170546193049
2016-06-01,44.54,74.63,66.16,0.11288102,0.7797328,0.10738618,-12.34267,-2.740214,-2.4737637,1.7997344,2.3347094,3.4889657,9.292272,10.935749,12.599612,2.3347094,3.2068614446596606,9989.338037995796
2016-06-02,44.72,74.83,66.21,0.109685704,0.7821245,0.108189814,-12.094853,-2.7493463,-2.538501,1.4682941,2.1658857,3.694754,8.962497,10.597172,12.369217,2.1658857,3.7669220154384604,10020.156266804137
2016-06-03,44.83,75.12,66.08,0.10916441,0.7826635,0.10817205,-11.976171,-2.683964,-2.4940915,1.4128813,2.1330495,3.783642,8.861797,10.510519,12.221813,2.1330495,0.24078440362993508,10022.13226791059
2016-06-06,44.8,75.08,66.5,0.11051507,0.78240323,0.10708163,-11.889745,-2.3382325,-2.248964,1.6789743,2.3314922,3.7940414,9.123605,10.718817,12.069915,2.3314922,0.33475543801941565,10024.87998558236
