date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.40449527,0.055785738,0.39943296,0.054743957,0.085542016,-18.596258,-6.92823,-6.3829794,-2.789447,2.0871305,4.939902,7.8877583,13.051154,17.358332,-18.596258,-3.4737021164944384,0.9971550351216262
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.39869988,0.08162511,0.39237705,0.053958587,0.0733394,-20.006144,-6.1584425,-5.1616106,-2.8651724,1.187022,5.7682486,8.788465,12.528998,15.668322,-20.006144,-18.205816478257468,0.9822868765878058
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.41808677,0.059004344,0.4036093,0.056752816,0.06254682,-21.806572,-7.2456093,-5.3696556,-3.026995,0.6108892,5.8406343,8.025521,12.639429,16.899368,-21.806572,-0.22151483677454487,0.9821086692846664
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.42334166,0.06735946,0.3854972,0.05731553,0.06648612,-19.893173,-6.2598076,-5.3751745,-2.8748538,1.2695717,5.5147305,8.031506,11.980811,15.324932,-19.893173,1.1344621078247534,0.9830211713903745
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.4242625,0.07009498,0.3760943,0.0574306,0.072117686,-19.498018,-6.4621005,-5.3285103,-2.8085938,1.3220699,5.538976,8.03792,11.778436,15.420541,-19.498018,15.628392553667407,0.9956035143511072
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.41810542,0.06455605,0.3865523,0.056588527,0.074197635,-20.439562,-6.458351,-5.329356,-3.1136138,0.9857075,5.3389673,8.16523,12.451605,15.754247,-20.439562,4.0290005542215415,0.99888876178035
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.41250172,0.063234404,0.3848029,0.05588759,0.08357337,-21.957672,-7.023758,-5.652467,-2.9233332,0.67396116,5.8064404,8.036181,13.240151,17.355328,-21.957672,3.4116925687701425,1.0016798357898455
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.41462904,0.06380418,0.37576637,0.05613694,0.0896635,-20.97132,-6.9304705,-5.658799,-2.9139411,0.98605704,5.6106596,7.9806495,12.79498,16.970377,-20.97132,-0.1508319718848577,1.0015560967686912
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.40622902,0.062296137,0.37395835,0.05498279,0.10253368,-20.959742,-6.8076515,-5.577076,-2.9373724,0.90046346,5.48431,8.020619,12.992647,16.838352,-20.959742,-9.765905404769795,0.9935453661391961
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.41730458,0.062024068,0.38264978,0.05650632,0.08151526,-20.794092,-6.8101172,-5.5769205,-2.7492616,0.9005388,5.456988,7.721179,12.835824,16.9849,-20.794092,-8.38782858220111,0.9867200686618695
