date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,log_growth,cum_log_growth,cumulative_return,cumulative_wealth
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.38994503,0.38936973,0.05278199,0.053412676,0.114490576,-3.601397,-0.24247059,2.3391907,3.1921973,3.2619333,1.7393442,2.8356643,4.6070113,5.1851077,3.2619333,-0.0039682604890179714,-0.0039682604890179714,-0.003960397347799738,0.9960396026522003
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.3112102,0.3111633,0.042122457,0.042662226,0.29284188,-4.8144317,0.0009039864,2.7588909,3.5049446,3.2369747,1.9261173,3.584949,5.409031,5.701792,3.2369747,-0.015622929159008356,-0.01959118964802633,-0.019400529409148604,0.9805994705908514
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.31807244,0.31817192,0.04306004,0.043683004,0.27701262,-5.171129,0.26308098,2.4785237,2.772217,2.4464145,2.2957501,3.827677,4.737078,4.9318275,2.4464145,0.0012343090943427685,-0.01835688055368356,-0.018189419276327445,0.9818105807236726
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.33171886,0.33187175,0.044916816,0.046053465,0.24543916,-5.4906473,-0.0021732822,2.5330932,2.9075048,2.9046955,2.0759778,3.6245966,4.43077,5.151805,2.9046955,0.0013668458092655179,-0.016990034744418042,-0.016846518038182823,0.9831534819618172
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.31748685,0.31754813,0.042982455,0.044048637,0.27793398,-4.9780564,0.039373063,2.4060931,2.8128483,2.6709871,1.9522222,3.4554052,4.4178343,4.9796934,2.6709871,0.009067096424690693,-0.00792293831972735,-0.00789163457103026,0.9921083654289697
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.3761375,0.37622347,0.050925806,0.051340092,0.14537317,-5.792513,-0.07113228,2.7786033,3.0755947,3.1016862,1.9092138,3.739775,4.6462765,5.4398413,3.1016862,0.001635020248188344,-0.006287918071539006,-0.006268190484842062,0.9937318095151579
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.3994637,0.39956006,0.05407547,0.054241747,0.092659004,-5.9634085,0.07712915,2.8572407,2.9845092,2.9210393,2.2181125,4.095635,4.7815056,5.409039,2.9210393,0.0024949251450103343,-0.0037929929265286713,-0.0037858086150761583,0.9962141913849238
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.38581023,0.38587654,0.05222599,0.052489366,0.12359787,-5.3587976,0.06360974,2.7309234,2.9482462,2.808081,2.0549452,3.8431518,4.7035785,5.23228,2.808081,-0.005870524287085899,-0.00966351721361457,-0.009616975470774225,0.9903830245292258
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.40300727,0.4030499,0.0545538,0.054737337,0.08465162,-5.4761896,-0.019777395,2.8364468,3.0818944,3.0441346,1.9904177,3.8474324,4.7360544,5.4067426,3.0441346,-0.009142025504239091,-0.01880554271785366,-0.018629821732932705,0.9813701782670673
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.39276892,0.3928557,0.053171545,0.053563353,0.10764041,-5.0904913,0.11161377,2.6434512,2.8696568,2.6818914,2.1139069,3.808982,4.564266,4.9880347,2.6818914,-0.0058420979964526765,-0.024647640714306335,-0.024346367914814482,0.9756536320851855
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.34057954,0.34065738,0.046105973,0.046931326,0.22572581,-4.474613,0.14864269,2.3329055,2.6097963,2.3535435,2.1651077,3.5476813,4.3039045,4.6100106,2.3535435,0.01452737759476168,-0.010120263119544655,-0.01006922557297707,0.9899307744270229
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.37224394,0.37227628,0.050391078,0.050831947,0.15425672,-5.151956,0.020677827,2.7047796,2.9512584,2.8069162,1.9805657,3.761516,4.5688734,5.117977,2.8069162,-0.011628326121917821,-0.021748589241462474,-0.02151379391067676,0.9784862060893232
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.0076,-0.0063,0.31117728,0.31124902,0.042125784,0.042976663,0.2924712,-4.8384457,0.10323586,2.225485,2.6404462,2.3862228,2.001277,3.3392658,4.5781326,4.8815675,2.3862228,0.008425730235846283,-0.013322859005616191,-0.013234502541733528,0.9867654974582665
2016-04-08,0.0009,0.021099999999999997,0.0005,0.0049,0.0052,0.3300948,0.32989717,0.044685,0.04552484,0.2497981,-4.5052643,0.03609445,2.3628643,2.7505264,2.532682,1.7637137,3.3067021,4.427436,4.911845,2.532682,-0.0018646743903382894,-0.01518753339595448,-0.015072784462859312,0.9849272155371407
2016-04-11,0.0043,-0.004,-0.0033,-0.0011,-0.0069,0.31386757,0.31393555,0.042486776,0.042752873,0.28695714,-5.22647,0.2974247,2.031252,2.1769197,1.8299965,1.9823146,3.3566172,4.4006577,4.693202,1.8299965,0.013738789433241994,-0.0014487439627124867,-0.001447695039779151,0.9985523049602208
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0091,0.0069,0.32349244,0.32361725,0.04379683,0.043925986,0.26516756,-7.631217,0.87263644,2.330052,2.3206275,2.1608424,2.3352828,4.22643,4.2785954,5.131377,2.1608424,0.009164964489625388,0.0077162205269129015,0.007746067275164803,1.0077460672751648
2016-04-13,0.0279,0.0021,0.015600000000000001,0.012199999999999999,-0.0064,0.3487249,0.3488491,0.0472116,0.047342055,0.20787235,-7.2434545,0.45780948,2.7575247,2.736344,2.5926604,2.1662817,4.281693,4.67023,5.409459,2.5926604,0.00015692565366441205,0.007873146180577313,0.007904220894355163,1.0079042208943552
2016-04-14,-0.0006,0.0052,-0.0013,-0.0005,-0.0063,0.35984987,0.35999283,0.04871986,0.048938118,0.18249922,-6.4916434,-0.041582443,2.9899957,3.0560946,3.069933,2.1897135,4.1666594,4.7903714,5.502678,3.069933,-0.004253722479786654,0.003619423700790659,0.003625981724455274,1.0036259817244553
2016-04-15,-0.0025,-0.0121,-0.0034000000000000002,0.0029,0.0058,0.3569648,0.35708898,0.04832707,0.048559513,0.18905963,-6.2597423,-0.080062605,2.9686368,3.0741298,3.0878265,2.1316147,4.092319,4.7019186,5.444316,3.0878265,0.010917018042097935,0.014536441742888595,0.014642609622787406,1.0146426096227874
2016-04-18,0.010700000000000001,0.0166,0.0044,0.0043,0.0043,0.35074985,0.35084453,0.047481645,0.047662288,0.20326169,-7.381121,0.22143522,3.1732068,3.2370617,3.230756,2.4549108,4.589035,5.1202035,5.812896,3.230756,0.008342601207364141,0.022879042950252736,0.02314277573069279,1.0231427757306928
2016-04-19,0.005699999999999999,0.0171,-0.0064,0.0074,0.0017000000000000001,0.3612736,0.36135563,0.048904166,0.049064063,0.17940255,-7.3611917,0.22184661,3.060507,3.1210885,3.2078416,2.4743013,4.5234375,4.887143,5.783231,3.2078416,0.0027468801162182314,0.02562592306647097,0.025957089799495847,1.0259570897994958
2016-04-20,0.005699999999999999,0.0084,0.0024,-0.004,-0.0125,0.35901535,0.3590814,0.048596382,0.04877769,0.1845292,-7.894824,0.501758,3.0557752,3.1557424,3.2195325,2.6723404,4.7599,4.924107,5.8556495,3.2195325,-0.004880243698740319,0.02074567936773065,0.02096236682267172,1.0209623668226717
2016-04-21,-0.0009,-0.0040999999999999995,0.0004,-0.0046,-0.0155,0.34120452,0.34129107,0.046188723,0.046373572,0.22494222,-7.1126604,0.36674455,2.890295,2.9733143,2.9211593,2.5762525,4.504125,4.901122,5.60883,2.9211593,0.007532032969257584,0.028277712336988236,0.028681322251033148,1.0286813222510331
2016-04-22,0.0021,0.016399999999999998,-0.0141,0.0045000000000000005,0.0077,0.37010905,0.37017015,0.050097093,0.050233286,0.1593904,-7.155646,0.1950312,3.0250945,3.158716,3.1971745,2.536509,4.5183463,4.9722886,5.7879868,3.1971745,-0.005637942158457789,0.022639770178530447,0.022897994808748656,1.0228979948087487
2016-04-25,-0.0063,-0.01,-0.0014000000000000002,-0.0053,0.0051,0.3492468,0.34930983,0.047273964,0.047460947,0.20670842,-6.414609,0.16873422,2.836616,3.0611713,2.962782,2.5007596,4.2890396,4.9578676,5.530011,2.962782,0.010647011626350233,0.03328678180488068,0.033846985236011484,1.0338469852360115
2016-04-26,0.0146,0.015300000000000001,-0.0026,0.006,0.0007000000000000001,0.3464225,0.3464986,0.046893496,0.047157027,0.21302831,-6.7044907,0.21518627,2.904583,3.1633124,3.147719,2.6451797,4.44338,4.9636707,5.6829605,3.147719,0.006587126845255396,0.03987390865013607,0.04067954523050976,1.0406795452305098
2016-04-27,0.0002,0.0161,-0.0066,0.0077,0.0043,0.3612993,0.36136696,0.0489057,0.049099825,0.17932826,-7.2763815,0.33480123,2.907186,3.0535471,3.1176193,2.6930366,4.5562763,4.916088,5.787059,3.1176193,-0.008783762951295867,0.0310901456988402,0.03157849205929297,1.031578492059293
2016-04-28,-0.0073,-0.0146,-0.0137,-0.0092,0.0018,0.32381433,0.32388583,0.04383318,0.044159282,0.26430735,-6.72931,0.48722902,2.6355088,2.7819433,2.6364968,2.7208447,4.3933263,4.853455,5.409276,2.6364968,-0.004674516815636371,0.02641562888320383,0.026767614076774526,1.0267676140767745
2016-04-29,-0.0127,-0.0033,-0.0075,-0.0034999999999999996,0.0040999999999999995,0.3151679,0.3152353,0.042662457,0.04306728,0.28386715,-6.3671665,0.42726305,2.5903857,2.7750742,2.5443497,2.647468,4.281055,4.860479,5.279701,2.5443497,0.0049567212235546165,0.03137235010675844,0.03186964913783896,1.031869649137839
2016-05-02,0.0036,0.0022,0.006999999999999999,0.0051,0.009300000000000001,0.33042052,0.3304981,0.04472808,0.04504922,0.24930412,-6.4803185,0.2784566,2.7607095,3.0074008,2.8946583,2.5798059,4.3198977,4.9290304,5.5372906,2.8946583,-0.015971053140270766,0.015401296966487676,0.015520508156651847,1.0155205081566518
2016-05-03,-0.0154,-0.0252,-0.0086,-0.0108,-0.0060999999999999995,0.31314018,0.31325153,0.042393982,0.043016963,0.28819734,-6.63319,0.5266596,2.5752726,2.8196204,2.6247952,2.6865444,4.3358355,4.801941,5.3427534,2.6247952,-0.010346091977944392,0.005055204988543284,0.005068004095562628,1.0050680040955626
2016-05-04,-0.0169,-0.0138,-0.0063,-0.0067,-0.0003,0.31114236,0.31124055,0.04212184,0.042879306,0.29261595,-6.045051,0.3671427,2.498988,2.7618005,2.5372486,2.5496106,4.1006393,4.730233,5.170618,2.5372486,9.119729544463345e-05,0.005146402283987918,0.005159667758949604,1.0051596677589496
2016-05-05,-0.0072,0.009399999999999999,0.0001,-0.003,-0.0016,0.31268135,0.31278718,0.04233114,0.042901542,0.28929886,-6.2361646,0.41775265,2.6360562,2.8550627,2.575406,2.6146183,4.273379,4.949084,5.2648044,2.575406,0.004393102950663077,0.009539505234650995,0.009585151346359844,1.0095851513463598
2016-05-06,0.008,-0.0013,0.0069,0.0073,0.0059,0.32409984,0.3241926,0.043874737,0.044145815,0.26368704,-6.6267,0.2528098,2.8160276,2.9921691,2.8790596,2.4842334,4.3075833,4.9068775,5.4996014,2.8790596,-0.005108365861341996,0.004431139373308999,0.004440971388360637,1.0044409713883606
2016-05-09,-0.006500000000000001,-0.011899999999999999,0.0,-0.0072,0.0046,0.3243998,0.32449558,0.043915782,0.044193685,0.2629951,-6.407711,0.2524915,2.7399862,2.9545166,2.8036456,2.4029932,4.2010975,4.877284,5.453068,2.8036456,0.015975852451509565,0.020406991824818563,0.02061663813755099,1.020616638137551
2016-05-10,0.015300000000000001,0.0196,0.0139,0.0147,0.0134,0.33698437,0.33707818,0.045618635,0.04582437,0.23449442,-6.9169846,0.19087937,3.0107,3.1671364,3.1053028,2.4430733,4.4673524,4.9655867,5.7122736,3.1053028,-0.005191207111194848,0.015215784713623715,0.015332134132739261,1.0153321341327393
2016-05-11,-0.0091,0.0025,-0.0059,-0.0063,-0.0101,0.31806085,0.31813753,0.043055303,0.043332387,0.27741405,-6.319422,0.22538045,2.813417,3.0169036,2.7995744,2.4204092,4.2883077,4.9069405,5.4221506,2.7995744,0.0027496408490990318,0.017965425562722747,0.01812777458637327,1.0181277745863733
2016-05-12,-0.0016,0.0037,-0.004,0.0019,0.008,0.3221707,0.32223222,0.043609556,0.043841682,0.2681459,-6.220767,0.17418233,2.8326526,3.0233066,2.8319547,2.3208723,4.229124,4.8463326,5.417124,2.8319547,-0.011472203978321454,0.006493221584401293,0.006514348249626156,1.0065143482496262
2016-05-13,-0.0124,-0.0129,-0.0027,-0.0126,-0.0096,0.31610328,0.31616706,0.04278874,0.04308949,0.28185144,-5.886926,0.17679337,2.6892333,2.9119039,2.6890874,2.2987456,4.0601654,4.7567487,5.230154,2.6890874,0.009564654285552565,0.016057875869953858,0.016187496439601157,1.0161874964396012
2016-05-16,0.0078000000000000005,0.0159,0.0137,0.011000000000000001,0.0038,0.32170632,0.3217618,0.04354611,0.043782752,0.269203,-5.9788995,0.11051919,2.73872,2.958339,2.7826173,2.1957154,4.025961,4.7614245,5.3318214,2.7826173,-0.007116425838656166,0.008941450031297692,0.00898154420655528,1.0089815442065553
2016-05-17,-0.0077,0.0024,-0.01,-0.0083,-0.017,0.31331816,0.3133806,0.042411633,0.042712633,0.28817704,-5.717183,0.18578258,2.606026,2.8747013,2.596233,2.264679,3.9369597,4.8624215,5.1929626,2.596233,-0.005054870557315401,0.003886579473982291,0.0038941420182885267,1.0038941420182885
2016-05-18,0.0005,-0.006999999999999999,0.0046,-0.0083,-0.0098,0.31222016,0.31227216,0.042261593,0.04254382,0.2907023,-5.619554,0.14682487,2.5142937,2.8080165,2.5428262,2.2256455,3.8005834,4.808036,5.1049995,2.5428262,-0.002493578373399265,0.0013930011005830263,0.0013939717772817328,1.0013939717772817
2016-05-19,-0.009300000000000001,-0.0003,-0.006,-0.0039000000000000003,0.0032,0.31059062,0.3106415,0.042040806,0.04230666,0.29442042,-5.624308,0.18062928,2.4444237,2.7444425,2.4479249,2.2829213,3.775883,4.8507195,5.060621,2.4479249,0.0044863653804339,0.005879366481016926,0.005896683877932407,1.0058966838779324
2016-05-20,0.0109,0.0034999999999999996,0.012,0.0054,-0.0024,0.32075801,0.32081127,0.043417223,0.04361592,0.2713975,-5.813895,0.14739612,2.6976657,2.927679,2.6585648,2.211409,3.9821632,4.8887367,5.219581,2.6585648,-0.0014266616285598087,0.004452704852457118,0.004462632872753947,1.004462632872754
2016-05-23,-0.0048,-0.002,-0.001,0.002,0.0027,0.31497183,0.31502408,0.04263403,0.042896595,0.2844735,-5.5312366,0.13922969,2.575151,2.8545449,2.5774374,2.2074933,3.8346987,4.826367,5.100937,2.5774374,0.011911139229356911,0.01636384408181403,0.016498465081635105,1.016498465081635
2016-05-24,0.018500000000000003,0.0052,0.020099999999999996,0.012,0.0111,0.33550397,0.3355553,0.045412675,0.04555417,0.23797384,-5.9826703,0.10809233,2.8783536,3.0826077,2.8398325,2.1581516,4.1007166,5.001007,5.3965197,2.8398325,0.010216386999101311,0.02658023108091534,0.026936636192914865,1.0269366361929149
2016-05-25,0.013300000000000001,0.0146,0.0074,0.0073,0.0012,0.35204947,0.35209486,0.047651183,0.047765605,0.20043896,-6.1330123,0.06226983,2.9195862,3.0902884,2.922946,2.1231637,4.1243205,4.927115,5.4805374,2.922946,-0.00179857252291344,0.0247816585580019,0.02509127618064877,1.0250912761806488
2016-05-26,-0.0022,-0.0046,0.0024,-0.003,0.0033,0.3634582,0.36350513,0.049195725,0.04930982,0.17453113,-6.189258,-0.009921052,2.9695578,3.148638,3.0649035,2.059361,4.094649,4.868074,5.5555615,3.0649035,0.0023217517592946826,0.027103410317296583,0.027474048687321062,1.027474048687321
2016-05-27,0.0033,0.0009,0.0054,0.0032,0.0023,0.37076515,0.37081712,0.050185435,0.05029721,0.15793508,-6.2927904,-0.034882642,3.0453477,3.24104,3.182811,2.0565472,4.1343737,4.967705,5.675045,3.182811,-0.002105786540786364,0.024997623776510217,0.02531268414944976,1.0253126841494498
2016-05-31,0.002,-0.005600000000000001,0.002,-0.004699999999999999,-0.0039000000000000003,0.33495766,0.33500907,0.045339108,0.04551003,0.23918413,-5.8408337,0.12895861,2.8237123,3.060481,2.836799,2.1116512,4.0367513,4.9258804,5.4237614,2.836799,-0.0014265381968345124,0.023571085579675705,0.023851079207316106,1.023851079207316
2016-06-01,-0.012199999999999999,0.0036,-0.0004,0.0042,0.005699999999999999,0.3364501,0.33650133,0.04554113,0.04572509,0.23578237,-5.7824354,0.120093964,2.8141193,3.050798,2.8329792,2.0898166,4.0079694,4.896594,5.3944664,2.8329792,0.0014719093938888486,0.025042994973564554,0.02535920486862686,1.0253592048686269
2016-06-02,0.0064,-0.0037,-0.0003,0.004,0.0017000000000000001,0.3506355,0.35069853,0.047462396,0.047618747,0.20358479,-6.1450186,0.09637692,2.9267023,3.1375034,2.9782677,2.1283026,4.1356387,4.980279,5.562168,2.9782677,-0.004833693842557081,0.020209301131007475,0.020414891668599333,1.0204148916685993
2016-06-03,-0.0125,-0.0046,-0.0042,0.0013,0.0066,0.3535176,0.35358167,0.04785273,0.048007224,0.19704077,-6.1174,0.08211198,2.9288826,3.1329312,2.987805,2.1042795,4.118179,4.9446654,5.5546174,2.987805,0.010591331997385937,0.03080063312839341,0.03127988034644735,1.0312798803464474
2016-06-06,0.0108,0.0176,0.004699999999999999,0.0106,-0.0006,0.3478663,0.34792602,0.047087237,0.047245674,0.20987476,-6.0582943,0.08666911,2.9569316,3.1729734,2.9984365,2.133349,4.151259,5.0142407,5.5699806,2.9984365,0.013551572510012884,0.04435220563840629,0.04535046838789025,1.0453504683878903
2016-06-07,0.015300000000000001,0.0235,0.0013,0.0021,0.0,0.3384384,0.338488,0.04580994,0.04599273,0.23127097,-5.892584,0.102324985,2.950158,3.1914403,2.9703085,2.157446,4.153743,5.056726,5.542956,2.9703085,0.0027820055492321742,0.04713421118763847,0.04826268821943036,1.0482626882194304
2016-06-08,0.004699999999999999,-0.0021,0.0036,0.005699999999999999,0.006500000000000001,0.33665177,0.33669895,0.045567974,0.0457668,0.23531447,-5.823573,0.103882216,2.9328642,3.1903398,2.9712267,2.1456904,4.1272655,5.042393,5.539461,2.9712267,-0.004265372886646217,0.04286883830099225,0.04380097916190895,1.043800979161909
2016-06-09,-0.0101,-0.0059,-0.001,-0.002,0.0054,0.32462904,0.3246733,0.04394006,0.044134725,0.26262283,-5.6913643,0.19849959,2.803622,3.0415652,2.727837,2.2051044,4.102414,5.021721,5.3796616,2.727837,-0.015319099254364695,0.027549739046627556,0.02793274223033082,1.0279327422303308
2016-06-10,-0.0196,-0.0215,-0.0115,-0.008100000000000001,-0.0037,0.30808297,0.3081292,0.041700862,0.04217337,0.2999136,-5.0082707,0.19351605,2.3525286,2.6927722,2.3343205,2.3303142,3.672349,4.8138924,4.9676247,2.3343205,-0.00748930416493611,0.020060434881691444,0.02026299763715822,1.0202629976371582
2016-06-13,-0.0088,-0.0025,-0.0085,-0.011200000000000002,-0.0104,0.30554423,0.30558607,0.041356634,0.04276349,0.30474952,-4.251035,0.15117517,1.9180639,2.3455808,1.9548308,2.4024763,3.212361,4.5448565,4.5683146,1.9548308,-0.00256496524675735,0.017495469634934094,0.01764941181697388,1.0176494118169739
2016-06-14,-0.0083,0.0,0.0011,-0.0008,-0.0001,0.30633506,0.30637863,0.041463956,0.042275723,0.30354667,-4.516605,0.15305963,2.0772982,2.4631176,2.1024652,2.3229823,3.352891,4.5853543,4.6877956,2.1024652,0.0012209401582954867,0.018716409793229583,0.018892659662095523,1.0188926596620955
2016-06-15,0.0067,-0.0032,-0.002,-0.0009,0.0009,0.3071798,0.3072241,0.041578464,0.042246472,0.30177113,-4.6348615,0.15376344,2.1828785,2.5629027,2.219915,2.2597065,3.4314055,4.6297784,4.778981,2.219915,0.0017277692973641531,0.020444179090593737,0.020654592785438464,1.0206545927854385
2016-06-16,0.0024,-0.0040999999999999995,0.0019,0.0022,0.0069,0.3087671,0.30881155,0.041793447,0.04234888,0.29827905,-4.7558756,0.15474406,2.2960882,2.6687639,2.3401177,2.194734,3.5161157,4.686276,4.8759165,2.3401177,0.0028418695034119913,0.02328604859400573,0.02355928536991736,1.0235592853699174
2016-06-17,0.004699999999999999,0.008100000000000001,-0.0083,0.0019,-0.0028000000000000004,0.30940032,0.3094414,0.04187869,0.042359352,0.29692036,-4.8066854,0.15419987,2.317744,2.683726,2.353611,2.1744556,3.5316217,4.7087226,4.90154,2.353611,0.010085665903256224,0.03337171449726195,0.03393479637294328,1.0339347963729433
2016-06-20,0.0154,0.0097,0.006500000000000001,0.0089,0.0058,0.31380355,0.31384465,0.04247475,0.042839207,0.28703782,-5.0733013,0.16488948,2.4766047,2.8210523,2.4914913,2.1340375,3.6857915,4.8582163,5.0679083,2.4914913,0.00214607060893899,0.03551778510620094,0.036156076110046786,1.0361560761100468
2016-06-21,-0.008,0.0106,0.0054,-0.0022,0.0042,0.3135828,0.31361997,0.042444576,0.042827997,0.2875246,-4.994871,0.15471461,2.4483507,2.8059354,2.488078,2.0971339,3.6347675,4.808338,5.053508,2.488078,-0.006307463588525449,0.02921032151767549,0.02964112738814051,1.0296411273881405
2016-06-22,-0.0105,-0.006,-0.0037,-0.0001,-0.0033,0.30871004,0.30874836,0.041785084,0.042355504,0.29840094,-4.6489134,0.13044134,2.2577562,2.6371617,2.295672,2.1398773,3.43486,4.6896915,4.8536644,2.295672,0.013565476240634235,0.042775797758309725,0.04370386787006875,1.0437038678700687
2016-06-23,0.0161,0.0166,0.0155,0.0134,0.0079,0.32184136,0.3218737,0.04356251,0.04389052,0.2688319,-5.1081676,0.132278,2.6275454,2.9356334,2.6247587,2.0376446,3.77354,4.8572993,5.179342,2.6247587,-0.04176980150382931,0.001005996254480418,0.0010065024384380283,1.001006502438438
2016-06-24,-0.058499999999999996,-0.0362,-0.04190000000000001,-0.0417,-0.025099999999999997,0.3064098,0.30645597,0.04147478,0.04243844,0.30322108,-4.1039653,0.1102443,1.9540906,2.3404415,1.9686295,2.1540875,3.1071303,4.417518,4.5011587,1.9686295,-0.023124509160891354,-0.022118512906410936,-0.02187569217264218,0.9781243078273578
2016-06-27,-0.0341,-0.028300000000000002,-0.024900000000000002,-0.0259,-0.0052,0.30981305,0.30956686,0.041933697,0.043013643,0.29567266,-3.0968678,-0.15739176,1.792653,2.2274683,2.0984156,1.6479759,2.5524702,3.5441093,4.115261,2.0984156,0.01780235044719214,-0.004316162459218797,-0.004306861216734625,0.9956931387832654
2016-06-28,0.0182,0.028999999999999998,0.019,0.014199999999999999,0.0066,0.32480928,0.32246932,0.043963667,0.044782635,0.26397514,-3.3355532,-0.13834503,1.9299004,2.4742382,2.4114609,1.5920839,2.673956,3.7176914,4.446022,2.4114609,0.01754584483060538,0.013229682371386584,0.013317581818741653,1.0133175818187417
2016-06-29,0.0189,0.0208,0.0173,0.0172,0.0127,0.32460412,0.32153156,0.043938812,0.044658255,0.26526725,-3.4807792,-0.14188907,2.018101,2.5977924,2.5490324,1.5899634,2.7568822,3.8332126,4.650934,2.5490324,0.014141937735577788,0.027371620106964374,0.02774966424555192,1.027749664245552
2016-06-30,0.0105,0.0063,0.0147,0.0183,0.0277,0.32349956,0.31959692,0.043791924,0.04442883,0.26868287,-3.465985,-0.18503782,1.9440633,2.5577223,2.5622509,1.5151101,2.6393194,3.7477152,4.6920466,2.5622509,0.0061704252359059955,0.03354204534287037,0.034110922360531815,1.0341109223605318
2016-07-01,0.0152,0.0058,0.0019,0.0032,-0.003,0.33195284,0.3277358,0.04493321,0.045304287,0.25007382,-3.38848,-0.3918247,1.7845656,2.3729389,2.538289,1.3146291,2.3219955,3.330044,4.5107374,2.538289,-0.016185367959487693,0.017356677383382677,0.017508179765001852,1.0175081797650019
2016-07-05,-0.026699999999999998,-0.02,-0.0075,-0.0129,0.0012,0.32435143,0.31947404,0.043907005,0.044384856,0.26788262,-3.236522,-0.3883302,1.6850202,2.275213,2.4429717,1.2779908,2.2044506,3.2219532,4.3967156,2.4429717,0.005459070719433598,0.022815748102816273,0.023078018114230492,1.0230780181142305
2016-07-06,0.0075,0.0060999999999999995,0.0067,0.0026,0.0026,0.32629657,0.32029474,0.044176657,0.044707578,0.26452455,-3.245568,-0.42784414,1.7374593,2.3289568,2.5247197,1.2725991,2.2266548,3.2147963,4.4395037,2.5247197,-0.0007586865572367092,0.022057061545579563,0.022302116944993955,1.022302116944994
2016-07-07,0.0089,-0.013000000000000001,0.0023,0.0019,0.0012,0.32451934,0.31794918,0.043938722,0.044506334,0.26908636,-3.2440066,-0.4044133,1.7042862,2.3145053,2.5108929,1.2726202,2.2092884,3.2070498,4.455036,2.5108929,0.016725343904039167,0.03878240544961873,0.03954425987269139,1.0395442598726914
2016-07-08,0.0246,0.0134,0.0173,0.0204,0.011000000000000001,0.32784688,0.3213474,0.04438877,0.044865154,0.26155168,-3.4196947,-0.3692396,1.8094357,2.4289505,2.6057367,1.3253825,2.3669412,3.3640475,4.6390853,2.6057367,0.005932519966084997,0.044714925415703724,0.045729706451396845,1.0457297064513968
2016-07-11,0.0151,0.0013,0.0058,0.0062,0.0002,0.32435015,0.31724766,0.043917526,0.044430938,0.2700537,-3.3021872,-0.38602933,1.7369509,2.3810399,2.5747437,1.2918642,2.2600915,3.3020384,4.586426,2.5747437,0.01193257407473674,0.05664749949044046,0.05828269944765063,1.0582826994476506
2016-07-12,0.0131,0.0245,0.009399999999999999,0.0106,-0.0033,0.32496113,0.31790215,0.044001378,0.04450473,0.26863065,-3.3227174,-0.39644495,1.7531048,2.4071045,2.6072326,1.3021069,2.2783144,3.334893,4.6426115,2.6072326,-0.003207746299300606,0.05343975319113986,0.05489343588989115,1.0548934358898912
2016-07-13,-0.0038,-0.0089,-0.0015,0.0016,0.0032,0.32663858,0.31781748,0.044239484,0.044804007,0.26650044,-3.329362,-0.40855482,1.8006233,2.4738014,2.672154,1.2854948,2.290328,3.3903396,4.6904535,2.672154,0.0027614148352174523,0.056201168026357315,0.05781045997649925,1.0578104599764993
2016-07-14,0.0044,0.0024,0.006500000000000001,0.0045000000000000005,0.0003,0.32990953,0.3214753,0.044680163,0.04520766,0.25872728,-3.3745253,-0.3874015,1.8459994,2.519731,2.7034218,1.3268989,2.3649101,3.4545105,4.740137,2.7034218,-7.814774781177813e-05,0.056123020278545536,0.05772779770141767,1.0577277977014177
2016-07-15,-0.0002,-0.0011,-0.0013,0.0027,0.0011,0.32359615,0.31457943,0.04381936,0.04424173,0.2737633,-3.4319525,-0.26500723,1.6341517,2.3941267,2.5344472,1.2812574,2.2183769,3.520444,4.800352,2.5344472,0.0019252197271667083,0.058048240005712244,0.05976611760078421,1.0597661176007842
2016-07-18,0.0078000000000000005,-0.0019,0.006500000000000001,0.0001,-0.001,0.32346874,0.31395102,0.04380574,0.044229236,0.27454525,-3.418208,-0.24030289,1.6284525,2.4064586,2.5248735,1.2754354,2.2148542,3.5912387,4.8439302,2.5248735,-0.0034235737498269636,0.05462466625588528,0.056144133741770075,1.05614413374177
2016-07-19,-0.0012,-0.0072,-0.0018,-0.0019,-0.0022,0.324931,0.31452072,0.04400946,0.044414826,0.27212402,-3.3851025,-0.24009886,1.6245162,2.4037964,2.5141082,1.2490853,2.1936836,3.618066,4.861803,2.5141082,0.003229506461759803,0.057854172717645085,0.059560471619580335,1.0595604716195803
