date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.7785769,0.11561811,0.10580503,-8.86191,-3.8153963,-2.667981,-1.4335889,-0.9318217,-1.0745637,0.64869785,7.121344,12.192889,-8.86191,-11.828415602340336,9903.125179342012
2016-05-11,44.41,74.03,65.38,0.7600053,0.13376456,0.10623012,-9.799685,-4.996034,-2.9379146,-1.8389264,-0.9217862,-0.3187727,1.5988451,7.4700303,13.213671,-9.799685,3.5344117893367404,9931.791618641882
2016-05-12,44.55,74.21,65.51,0.7625383,0.13102394,0.10643779,-8.914935,-4.764273,-2.782323,-1.5224675,-0.7620188,0.006350778,1.8139502,7.077915,12.258382,-8.914935,-8.31063057856092,9864.191740569991
2016-05-13,44.25,73.8,64.93,0.74895257,0.14087212,0.110175274,-10.155635,-5.053498,-2.9906049,-2.023099,-1.2288051,-0.26767865,1.594967,7.668033,13.771511,-10.155635,10.222838512056063,9946.77981527581
2016-05-16,44.63,74.28,65.55,0.75627327,0.13727662,0.10645012,-9.544079,-4.794104,-2.8582628,-1.8146267,-1.0823586,-0.26871148,1.5917178,7.4209228,13.096679,-9.544079,-16.1720926159544,9815.03514336496
2016-05-17,44.02,73.25,64.94,0.75293946,0.13584363,0.11121682,-12.444009,-5.483606,-3.3028924,-2.3802562,-1.7981099,-0.93434584,1.0110419,8.851257,15.944448,-12.444009,-5.694962845091536,9769.256060265263
2016-05-18,43.76,73.23,64.84,0.757753,0.13108844,0.11115845,-11.492257,-5.3586254,-3.2304192,-2.1857314,-1.6325346,-0.30643404,1.4665515,8.407742,15.00357,-11.492257,-1.548484084561501,9756.866594640916
2016-05-19,43.74,72.98,64.57,0.773721,0.11726813,0.10901087,-12.3277645,-5.617206,-3.2984061,-2.2016115,-1.5239884,-0.6276832,1.1955844,8.61204,15.308396,-12.3277645,3.3821520174945685,9783.892971411997
2016-05-20,43.84,73.31,64.8671,0.7721176,0.12263613,0.10524627,-11.073013,-5.0942383,-3.0143383,-2.1801083,-1.1608825,-1.0058019,1.0526364,7.992091,14.143649,-11.073013,-3.2029685634736627,9758.227531923198
2016-05-23,43.73,73.01,64.76,0.7751994,0.11781669,0.106983915,-11.996462,-5.4092,-3.1640625,-2.2688985,-1.4211726,-0.95085585,1.0337572,8.420687,14.995295,-11.996462,13.81445481992607,9868.632604292005
2016-05-24,44.17,74.18,65.75,0.77423316,0.12057834,0.10518846,-10.721899,-4.846171,-2.779425,-2.035317,-1.1254904,-1.1497564,0.9749346,7.7623634,13.585423,-10.721899,2.3331256690808537,9887.48990162845
2016-05-25,44.25,74.22,66.03,0.7686545,0.12705827,0.1042873,-10.221045,-4.637753,-2.6252484,-1.8667549,-1.0548059,-1.134468,0.98165137,7.503328,13.031605,-10.221045,3.015968864223561,9911.912802274344
2016-05-26,44.38,74.37,66.01,0.7723285,0.122927964,0.10474359,-9.907441,-4.538569,-2.5627797,-1.7359037,-0.9968269,-0.95822966,1.0897179,7.358455,12.5797205,-9.907441,3.2775941524809555,9938.519868155292
2016-05-27,44.49,74.62,66.24,0.7686973,0.12707157,0.104231134,-9.658308,-4.4509096,-2.5401824,-1.6612486,-0.9656173,-0.86893964,1.1219919,7.2530627,12.320634,-9.658308,-1.4044465148816627,9927.088156777805
