date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2017-02-10,39.7,99.628,46.51,79.69,71.02,74.43,72.56,0.0780428,0.09150465,0.2368476,0.3291361,0.088188864,0.10517759,0.071102396,-30.089659,-10.366962,-5.176004,-2.190253,0.18023328,2.9772513,6.31622,11.221917,29.803007,0.18023328,0.29382992,8.237821
2017-02-13,39.7046,99.5213,46.66,79.93,71.41,74.786,73.1,0.09013777,0.118799046,0.2473915,0.271116,0.10186092,0.09687095,0.07382377,-23.331907,-6.416704,-2.5141385,-0.36002722,1.3561699,3.228383,5.788328,9.801123,24.962109,1.3561699,0.09728948,8.33511
2017-02-14,39.7427,99.4406,46.69,79.92,71.72,74.73,73.66,0.08958627,0.14600538,0.26708907,0.23357134,0.10716284,0.087005526,0.06957958,-25.105562,-6.7694693,-2.4081833,-0.023907796,1.6871151,3.5038047,6.3885016,10.886105,26.515078,1.6871151,0.42391136,8.759021
2017-02-15,40.18,99.2797,46.87,80.3,72.17,75.2,74.15,0.10666992,0.13729243,0.22720121,0.24810101,0.11880493,0.089742176,0.07218826,-24.956524,-7.0231867,-2.624391,-0.2654605,1.3568637,3.1617808,6.0174813,10.370157,25.469181,1.3568637,0.12082726,8.8798485
2017-02-16,39.92,99.73,47.07,80.445,72.25,75.07,74.12,0.10251429,0.101138756,0.19215098,0.31567025,0.11501832,0.101479344,0.07202812,-22.992977,-6.980383,-2.902616,-0.7061194,0.7639841,2.3937833,5.056137,9.046531,22.455143,0.7639841,0.10386799,8.983716
2017-02-17,39.84,99.5968,47.11,80.54,72.55,75.36,74.17,0.08530489,0.08760395,0.1882473,0.3383025,0.108974144,0.12007671,0.07149052,-22.971928,-7.1755924,-2.9737895,-0.781857,0.7316761,2.41689,5.102289,8.955859,22.241358,0.7316761,0.5497882,9.5335045
2017-02-21,39.9495,99.5548,47.45,81.11,72.87,75.93,74.74,0.08495406,0.08805266,0.18759623,0.33364278,0.10677274,0.12649246,0.072489075,-23.37488,-7.863783,-3.5231812,-1.3323052,0.20153637,1.8755343,4.617148,8.420576,21.502672,0.20153637,0.073107935,9.606612
2017-02-22,40.245,99.71,47.46,81.19,72.86,75.83,74.56,0.08265193,0.08361708,0.17728716,0.3408258,0.107617065,0.1357779,0.07222315,-22.949118,-7.9556427,-3.654666,-1.4610809,0.04132526,1.6850255,4.383808,8.07191,20.657766,0.04132526,0.106583886,9.713196
2017-02-23,40.6,99.9692,47.71,80.99,73.07,75.79,74.41,0.08315556,0.07852326,0.16124937,0.35013792,0.109568484,0.1458062,0.07155927,-22.41282,-8.124211,-3.8793995,-1.7720548,-0.31512776,1.2886574,3.9232633,7.4040585,19.447157,-0.31512776,0.054157007,9.767353
2017-02-24,39.75,100.21,47.94,81.16,73.3,75.8954,74.48,0.07919793,0.072901934,0.1556496,0.36729968,0.108749464,0.14810039,0.068101,-21.220638,-7.7071857,-3.718626,-1.7936826,-0.41048363,1.1367323,3.5677903,6.7592273,18.421137,-0.41048363,0.089765444,9.857119
2017-02-27,39.5556,100.06,47.85,81.33,73.29,76.275,74.75,0.08241715,0.07565817,0.15155117,0.36314204,0.109781094,0.14723767,0.07021273,-21.70865,-7.871402,-3.6822073,-1.6163718,-0.22176228,1.3254688,3.8555517,7.14953,18.853561,-0.22176228,-0.18753774,9.66958
2017-02-28,39.41,99.99,47.87,81.22,73.18,75.94,74.33,0.09185929,0.07657743,0.13759023,0.38289458,0.110153414,0.12991585,0.07100923,-21.275244,-7.395913,-3.2593954,-1.2240511,0.10784936,1.6155715,4.086841,7.3247924,19.157137,0.10784936,1.0294559,10.699037
2017-03-01,40.5603,99.41,48.18,82.07,74.14,76.77,75.32,0.10274921,0.094651185,0.15675138,0.3198353,0.116446696,0.13087864,0.0786875,-23.522432,-9.2410145,-4.760382,-2.4904559,-0.93610895,0.8137099,3.470298,6.8637514,19.211481,-0.93610895,-0.6788939,10.020143
2017-03-02,39.24,99.335,48.07,81.58,73.87,76.44,74.87,0.2364817,0.11088355,0.09213803,0.2600285,0.11154074,0.086564936,0.10236257,-23.231218,-8.527521,-3.9177532,-1.4625587,0.053197857,1.6981618,4.035238,7.49042,18.660746,0.053197857,0.09297422,10.113117
2017-03-03,39.37,99.3261,47.98,81.71,73.84,76.26,75.03,0.27151924,0.124150135,0.08882966,0.2389284,0.108761065,0.08227947,0.08553208,-18.35487,-6.291766,-2.5573688,-0.58646405,0.61154455,1.8915706,3.8540308,6.8828897,16.139502,0.61154455,-0.018870458,10.094247
2017-03-06,39.61,99.37,47.89,81.56,73.65,75.8492,74.52,0.26503387,0.12514994,0.09016414,0.25589606,0.10748087,0.07918561,0.07708947,-19.68155,-6.6990213,-2.9119325,-0.81019884,0.50223017,1.8724115,3.7576807,6.8343835,16.626944,0.50223017,-0.18981105,9.904436
2017-03-07,39.522,99.15,47.81,81.56,73.46,75.6,74.08,0.22648618,0.11622437,0.099511035,0.27326962,0.115536384,0.08716302,0.08180934,-20.114317,-6.985656,-3.16118,-0.9780213,0.46273932,1.989955,4.149886,7.505324,18.061527,0.46273932,-0.18807086,9.716365
2017-03-08,39.35,98.95,47.65,81.53,73.34,75.5828,73.96,0.22771691,0.13618447,0.1045969,0.23844172,0.12285237,0.08668209,0.083525516,-20.41934,-6.3722515,-2.8807914,-0.62831944,0.8358081,2.309998,4.5136433,8.1936865,18.794678,0.8358081,-0.2428817,9.473483
2017-03-09,38.98,98.576,47.67,81.67,73.34,75.42,73.79,0.23367101,0.14403258,0.10395966,0.2251896,0.12567043,0.08515913,0.08231747,-20.702225,-6.187413,-2.591819,-0.230859,1.2487884,2.6917884,4.992786,8.810941,19.86877,1.2487884,0.43201882,9.905502
