date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.7744557,0.11896911,0.106575094,-16.363071,-4.7838936,-2.2029574,1.0804827,2.9020162,7.7545023,10.934203,11.653072,16.666773,16.666773,-6.624307574270717,0.994574686671359
2016-03-22,-0.005,-0.0022,-0.008,0.72983825,0.15773676,0.11242508,-17.02308,-5.7030835,-2.2218816,3.4338362,3.6961467,7.7554374,10.777412,12.107105,16.918358,16.918358,-22.001052742265376,0.9766535645275599
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.76407653,0.1195874,0.11633608,-17.395245,-6.4446287,-2.1261857,3.9577842,4.1452465,6.7601266,10.877115,12.26471,17.167198,17.167198,-2.117305498606328,0.9749599740587576
2016-03-24,-0.0018,-0.0016,-0.0011,0.76420486,0.12285785,0.11293723,-17.042341,-6.1279597,-1.9005635,3.1929111,4.146986,6.494773,10.876955,12.027066,16.595192,16.595192,4.742366873904377,0.9787467208927945
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.7710083,0.11569253,0.11329919,-17.31347,-6.4410167,-2.0458324,3.46483,4.0732985,6.391317,10.871396,12.078259,16.966972,16.966972,13.546751406946964,0.9896057204982811
2016-03-29,0.011699999999999999,0.0079,0.0103,0.73028207,0.16931547,0.100402445,-16.950876,-5.28555,-1.9341422,2.1874654,3.9375608,7.5591717,11.455279,12.146032,16.834211,16.834211,1.965790977999113,0.9911989702911818
2016-03-30,0.0009,0.0031,0.0048,0.73230934,0.16727021,0.10042043,-17.000275,-5.2137437,-1.9932657,2.0589452,3.8938365,7.7312555,11.595144,12.193704,17.01032,17.01032,6.475771573825696,0.9964559548250204
2016-03-31,0.0089,-0.0046,-0.0044,0.765668,0.12923503,0.10509705,-17.21692,-5.582184,-2.11656,2.3929307,3.839368,7.538977,11.449357,12.187185,17.22221,17.22221,-5.295414447119133,0.9921343763982404
2016-04-01,-0.0083,0.0063,0.0118,0.7357442,0.16323547,0.101020284,-16.877739,-4.9001436,-1.9248191,1.7189741,3.706679,7.920504,11.589081,12.290096,16.98972,16.98972,-13.496709523951525,0.9811675054015379
2016-04-04,-0.0126,-0.0085,-0.0036,0.77126944,0.12254843,0.1061821,-17.183048,-5.89851,-1.9966792,2.6338935,3.5687692,7.1703987,11.31793,12.096974,17.422224,17.422224,-4.957390877227296,0.9771838601596792
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.7789066,0.11109803,0.1099954,-17.423832,-6.7935963,-2.164974,3.4466352,3.6399686,6.415174,10.805074,11.904114,17.509039,17.509039,13.828845645855992,0.9882512842135447
