date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.38531563,0.4882581,0.12642626,-10.977446,-2.855369,-2.3007672,1.2998531,1.9777923,4.2827506,8.016156,9.271555,11.321919,-10.977446,-12.474500740719673,9897.833736767243
2016-05-11,44.41,74.03,65.38,0.5305346,0.35214183,0.11732352,-11.98184,-3.842387,-2.8670826,1.4491578,1.945016,4.4785047,8.423878,9.661976,12.940839,-11.98184,3.0185936899772363,9922.303465237554
2016-05-12,44.55,74.21,65.51,0.45061463,0.43558502,0.11380031,-11.80656,-3.8305645,-3.0189314,1.1284332,1.7045434,4.831868,7.915116,9.195902,12.630584,-11.80656,-8.076131708803832,9856.673793132739
2016-05-13,44.25,73.8,64.93,0.6499905,0.21075813,0.13925135,-12.234778,-4.0981717,-3.020146,1.6455991,2.0724802,4.290253,8.58136,9.847192,13.33474,-12.234778,9.558669804920417,9933.837339540083
2016-05-16,44.63,74.28,65.55,0.43880257,0.4231415,0.1380559,-12.16283,-3.7257276,-2.8509734,1.5215834,1.9892168,4.571956,8.386166,9.764233,12.880071,-12.16283,-16.56741373364569,9799.047828346882
2016-05-17,44.02,73.25,64.94,0.44844022,0.4676739,0.083885804,-12.763913,-3.3423052,-2.5046556,2.3828256,2.72216,3.750099,9.838658,11.331723,13.598064,-12.763913,-3.68109828207181,9769.505438398586
2016-05-18,43.76,73.23,64.84,0.63605434,0.2364914,0.12745433,-12.452467,-3.6685963,-2.92502,1.9393785,2.3725927,3.7641113,9.261493,10.618805,13.490092,-12.452467,-2.555002056656433,9749.062271742056
2016-05-19,43.74,72.98,64.57,0.4509331,0.46954304,0.07952387,-12.845011,-3.1949856,-2.0996306,2.656908,2.8641527,4.4634266,9.8459635,11.624574,13.588813,-12.845011,3.7260604278015617,9778.812963911516
2016-05-20,43.84,73.31,64.8671,0.4012095,0.5055905,0.09320001,-12.30304,-2.7615545,-2.1282063,1.9008163,2.4905105,4.1842775,9.6054125,11.008077,12.834151,-12.30304,-4.063329205463737,9746.270346130166
2016-05-23,43.73,73.01,64.76,0.42547283,0.49652606,0.07800115,-12.565496,-2.8809395,-2.1532748,2.2998192,2.6751635,4.1554766,9.85265,11.397483,13.167584,-12.565496,16.339479336669427,9876.695393575037
2016-05-24,44.17,74.18,65.75,0.35380152,0.5486266,0.09757193,-11.862806,-2.368687,-1.9628863,1.454424,2.495072,4.5077567,9.53454,10.738788,12.425151,-11.862806,1.4793774435513194,9888.66210969468
2016-05-25,44.25,74.22,66.03,0.34284702,0.5597548,0.09739822,-11.59663,-2.4632113,-2.0567977,1.1905704,2.365028,4.636775,9.154675,10.3665285,12.19661,-11.59663,2.546759202303815,9909.287860084802
2016-05-26,44.38,74.37,66.01,0.33815992,0.5607358,0.10110425,-11.363369,-2.3737504,-2.1943364,0.93621755,2.2611437,4.5728903,8.985914,10.119312,11.979632,-11.363369,3.742868020992163,9939.663909750909
2016-05-27,44.49,74.62,66.24,0.35131937,0.5437151,0.10496547,-11.387692,-2.5314522,-2.3111758,0.9031725,2.1764846,4.5128226,8.839386,9.987476,11.981329,-11.387692,-2.4587469396232176,9919.648251913904
2016-05-31,44.46,74.42,66.06,0.35464182,0.55228984,0.09306829,-12.239689,-2.6396146,-2.3551288,1.521329,2.5458152,4.1067934,9.909309,10.91571,12.984294,-12.239689,2.8251644565559872,9942.600453111974
2016-06-01,44.54,74.63,66.16,0.35590726,0.5470431,0.097049676,-12.12464,-2.6294885,-2.260674,1.5032907,2.4843009,4.1788936,9.709323,10.805453,12.79604,-12.12464,3.6222989592072095,9972.096825981032
2016-06-02,44.72,74.83,66.21,0.3457199,0.5508717,0.10340844,-11.80704,-2.5796435,-2.2949114,1.2269481,2.344218,4.3348145,9.329043,10.447442,12.436748,-11.80704,3.3713126302738976,9999.630860362477
2016-06-03,44.83,75.12,66.08,0.34772435,0.5493584,0.102917194,-11.670941,-2.5221837,-2.262397,1.1708996,2.3066688,4.4022985,9.213235,10.336945,12.275022,-11.670941,0.15227081276487203,10000.877913530743
2016-06-06,44.8,75.08,66.5,0.34673762,0.55946666,0.09379578,-11.798006,-2.3096185,-2.101109,1.3415118,2.4897656,4.504521,9.622309,10.691917,12.443026,-11.798006,0.6373215004132252,10006.098040080538
2016-06-07,44.86,75.1,66.45,0.3649222,0.53912973,0.09594807,-11.885377,-2.4285483,-2.0364046,1.5598853,2.4762874,4.4334836,9.512207,10.759706,12.419947,-11.885377,6.718988123870653,10061.160164484785
2016-06-08,45.1,75.56,66.65,0.36727008,0.5329063,0.099823594,-12.010741,-2.5997303,-2.0953581,1.5806993,2.441691,4.472667,9.485195,10.733649,12.57509,-12.010741,3.6435222575305652,10091.183146463394
2016-06-09,45.24,75.8403,66.57,0.39839527,0.50748736,0.094117396,-12.367727,-2.9690742,-2.2337208,1.8747604,2.4421282,4.448458,9.511473,10.906795,12.970486,-12.367727,-6.540562841954507,10037.127440059532
2016-06-10,45.06,75.4,66.03,0.6484852,0.24107347,0.110441305,-13.328304,-3.9550467,-2.738905,2.739938,2.8723264,4.362832,9.999559,11.679293,14.480824,-13.328304,-8.150105999953794,9970.13018160619
2016-06-13,44.8,74.92,65.51,0.74212325,0.13544933,0.12242743,-14.103049,-4.292787,-2.8000531,3.3666449,3.4035468,4.512283,10.60764,12.590627,15.5666685,-14.103049,0.9266767275492217,9977.697001925544
2016-06-14,44.86,75.0,65.42,0.6491225,0.23747991,0.1133976,-13.644308,-3.940475,-2.5494797,3.0882185,3.148928,4.630485,10.163966,12.089363,14.76691,-13.644308,-2.3465232981914337,9958.521818897443
2016-06-15,44.8,74.83,65.24,0.60161364,0.29040888,0.10797755,-13.291639,-3.8425791,-2.4885037,2.8184216,2.922447,4.502836,9.885892,11.67826,14.302131,-13.291639,5.7293507835386555,10005.250618885966
