date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.42519698,0.06377058,0.3798948,0.057636138,0.07350151,-10.385948,-3.745269,-3.6579351,-1.2331146,1.5214952,2.4839678,3.7441316,7.0036273,9.895888,-10.385948,-3.53683701502798,0.9971033275880197
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.37211907,0.17294197,0.34566674,0.050382216,0.05889004,-12.994633,-3.3547297,-2.8069258,-1.8203579,0.98528546,3.9571157,5.67962,7.3192425,9.380415,-12.994633,-19.626493379579003,0.9810757748790414
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.4309064,0.105937906,0.33209768,0.06985782,0.061200194,-15.70449,-5.2254667,-3.642533,-2.3129508,0.6938198,4.185082,5.494874,7.7597823,11.232252,-15.70449,-0.02105985980801228,0.9810588532424485
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.43036994,0.18794046,0.259024,0.05973492,0.0629307,-13.395535,-4.1722097,-3.4668849,-1.8918763,1.1111344,3.877766,5.432579,7.1831527,9.595635,-13.395535,0.8029058473760508,0.9817039784593924
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.4342063,0.20762974,0.23289526,0.059590388,0.065678276,-12.717444,-4.135068,-3.3118265,-1.8980477,1.163333,3.685447,5.1757894,6.6149,9.231286,-12.717444,13.541103774125459,0.9925912474584018
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.43115452,0.17969394,0.26355052,0.058622062,0.066978894,-14.349483,-4.2933793,-3.510393,-2.262263,0.9445935,3.5983424,5.46682,7.6713605,10.127158,-14.349483,3.1671883307688846,0.99516595951096
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.45239425,0.19664153,0.20758991,0.06382698,0.07954738,-15.923731,-4.9088397,-3.9613185,-2.1032736,0.7330918,4.180042,5.462673,8.428161,11.828691,-15.923731,3.741798869298624,0.9982156817567116
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.45078507,0.17172743,0.23732471,0.062868156,0.07729466,-14.458779,-4.514749,-3.7921245,-1.9441358,0.8554494,3.8532581,5.166771,7.7255244,11.045399,-14.458779,-3.5219124616828963,0.9953363793414567
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.43235442,0.16960073,0.25712776,0.058993947,0.08192317,-14.480469,-4.3942437,-3.671173,-1.920286,0.74382824,3.6987748,5.136435,7.963488,10.933221,-14.480469,-10.500286249003528,0.9867767422430684
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.450515,0.1483007,0.2646138,0.063663594,0.07290697,-14.135299,-4.3653445,-3.6405272,-1.7545747,0.7381962,3.6607647,4.847418,7.6784797,10.914383,-14.135299,-7.7171748801513145,0.9805399456111636
