date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.4117281,0.40527117,0.05574648,0.06760405,0.05965013,-19.962048,-8.421108,-6.501598,-2.0064592,0.19555378,3.4305296,6.4767427,9.659571,10.677787,0.19555378,-4.54572171314385,0.9962770501939854
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.33287603,0.332458,0.045058917,0.05970875,0.22989836,-22.3198,-9.573936,-6.8952193,-2.125852,-0.4221909,3.7400935,7.4499273,11.211054,11.54649,-0.4221909,-20.272613631206408,0.9797355762314787
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.3225854,0.32269895,0.04367275,0.100772254,0.21027061,-25.71835,-9.215605,-7.5033336,-3.6498241,-1.8088257,3.7837875,7.9401426,10.982956,11.45705,-1.8088257,1.4893410647449714,0.9809306298156499
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.35630372,0.3565117,0.04825651,0.10110402,0.13782407,-25.444256,-9.032416,-7.412683,-3.4025526,-1.141381,3.7628424,7.50114,10.550986,11.470923,-1.141381,0.8577428163127958,0.9816197258033857
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.34146106,0.34145644,0.04623949,0.08483296,0.18600997,-23.888996,-8.726829,-7.081868,-3.1436462,-1.1669705,3.5644846,7.248519,10.220209,11.033048,-1.1669705,10.885227384677087,0.9903708756155513
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.39838016,0.39840138,0.053946104,0.071968295,0.07730406,-26.36788,-9.273715,-7.5167956,-3.4801688,-0.95381093,3.6500003,7.5366716,10.773922,11.952519,-0.95381093,1.7566988664700294,0.9917957596405954
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.40697196,0.40708092,0.055094674,0.06730464,0.06354789,-28.809084,-9.763216,-8.283177,-4.2509456,-1.5090692,3.9215696,8.085799,11.352634,12.703254,-1.5090692,3.2488313495981536,0.9944347253705863
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.40425378,0.40428355,0.05472673,0.06744477,0.06929123,-26.770187,-9.380055,-7.801457,-3.8062024,-1.347717,3.7292078,7.7426376,10.93466,12.104593,-1.347717,-8.227862757265417,0.987733601339949
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.41034487,0.41023922,0.05555322,0.064027846,0.059834756,-26.75315,-9.448571,-7.747844,-3.6859093,-1.0649884,3.719718,7.6849937,10.899774,12.214678,-1.0649884,-11.250286081835329,0.9786326303426387
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.40397882,0.40406147,0.05469603,0.072922595,0.064341046,-25.70536,-9.133387,-7.475985,-3.600482,-1.3351152,3.7124472,7.682053,10.60287,11.594359,-1.3351152,-6.98514573124665,0.973034029572535
