date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.08021067,0.0949664,0.088572286,0.0912135,0.100209266,0.22079358,0.32403433,-27.602411,-8.3033495,-3.9698448,-1.1069648,0.6274722,2.2736225,4.6179614,8.293375,17.87764,-27.602411,-0.18895102,-0.18895102
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.07548001,0.09153465,0.084203966,0.07852941,0.105554305,0.21583101,0.34886664,-28.334251,-7.050225,-2.889155,0.21697854,2.0154612,3.755956,5.8899093,9.355265,17.539124,-28.334251,0.20931019,0.020359173
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.09150064,0.116207056,0.09990118,0.09535341,0.114373244,0.2226924,0.259972,-26.611307,-7.4548583,-3.3687468,-0.39148113,1.4679189,3.118849,5.157236,8.672489,16.847113,-26.611307,0.7127119,0.733071
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.101764314,0.19452849,0.123778604,0.097058736,0.14831713,0.20987968,0.124673046,-29.689919,-8.218948,-3.6209352,-0.97939473,0.7206242,2.3379223,4.7009435,8.503368,17.604946,-29.689919,-0.021948475,0.7111226
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.103858285,0.30316424,0.116179176,0.100565165,0.1335734,0.138461,0.10419875,-29.437315,-8.935931,-3.9538217,-1.0455962,0.6841661,2.4777145,4.5714436,7.9646435,15.997874,-29.437315,0.24634196,0.9574645
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.09923866,0.33451328,0.12195589,0.08772713,0.12582107,0.14183152,0.08891245,-32.454723,-9.585006,-4.341719,-1.3548584,0.44565964,2.2789829,4.562388,8.1754055,17.238058,-32.454723,-0.2300164,0.7274481
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.1037962,0.2515714,0.114277974,0.10008645,0.15708636,0.1422267,0.13095498,-34.8128,-9.660615,-4.518076,-1.2697123,0.6298035,2.531201,4.9687877,8.746268,18.84168,-34.8128,0.32860348,1.0560516
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.10010701,0.20696041,0.117309205,0.101468004,0.1257775,0.19385928,0.15451857,-36.04616,-11.081383,-5.8138328,-2.532161,-0.5612946,1.3382406,3.8145084,7.941182,18.980068,-36.04616,0.23767121,1.2937229
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.09399712,0.14703809,0.10518251,0.09750197,0.11201682,0.2111988,0.2330648,-36.889545,-11.022108,-5.689255,-2.2819793,-0.2730934,1.6848376,4.1226044,8.184927,19.758509,-36.889545,0.016536798,1.3102597
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.09314131,0.14221594,0.09103729,0.09269129,0.16721922,0.102572605,0.31112236,-38.78457,-11.952333,-6.6003513,-3.1529486,-1.0563133,0.9424793,4.065518,8.992602,21.314335,-38.78457,0.23264177,1.5429015
