date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.1272107,0.76425165,0.10853767,-15.362992,-7.2884045,-5.605773,-1.335488,-0.8964776,2.8639922,9.6780615,10.768483,15.1810055,-0.8964776,-17.96502820792728,9852.866271843348
2016-05-11,44.41,74.03,65.38,0.15468863,0.7319137,0.113397606,-14.916827,-7.477721,-6.291762,-1.8984241,-1.1729274,3.180295,9.148965,9.719515,15.856607,-1.1729274,2.6653896599728446,9874.374648487139
2016-05-12,44.55,74.21,65.51,0.12670463,0.76564974,0.10764555,-12.948714,-6.8285127,-5.454601,-1.4967963,-0.6465565,3.0334783,7.914707,8.378049,14.432568,-0.6465565,-7.775814086797983,9811.490699682858
2016-05-13,44.25,73.8,64.93,0.14189035,0.73707193,0.12103776,-14.06351,-7.4430995,-6.3638043,-1.2528052,-0.6035196,3.0320072,8.525045,8.904394,16.101807,-0.6035196,8.398183809774336,9878.975304387057
2016-05-16,44.63,74.28,65.55,0.12967424,0.7617032,0.10862259,-13.653498,-7.329414,-5.903569,-1.2055068,-0.6674553,2.6540508,8.363031,8.6930065,15.1749115,-0.6674553,-16.592989949529475,9744.723266764335
2016-05-17,44.02,73.25,64.94,0.10772909,0.7856799,0.10659111,-16.292788,-7.991144,-7.0095267,-0.9005117,-0.059739493,3.134472,10.79052,11.502026,18.595339,-0.059739493,-1.5360762541481596,9732.463939972098
2016-05-18,43.76,73.23,64.84,0.11572705,0.77120805,0.11306486,-14.9938,-7.540259,-6.89057,-1.2043489,-0.40199733,2.93509,9.555017,10.035039,17.291315,-0.40199733,-4.036015017493755,9700.293284264528
2016-05-19,43.74,72.98,64.57,0.107196555,0.78627867,0.1065248,-15.9968815,-7.6340938,-6.8576703,-0.8536729,0.07799366,3.8943977,10.498791,11.5196705,18.382153,0.07799366,5.053884565872305,9740.44411351414
2016-05-20,43.84,73.31,64.8671,0.106811196,0.78650385,0.106684916,-15.8048725,-7.7253,-6.2833986,-0.81469715,-0.13238305,3.059916,10.523992,11.259455,17.39132,-0.13238305,-4.474417171380117,9704.749756103514
2016-05-23,43.73,73.01,64.76,0.106776394,0.7866769,0.10654662,-16.276714,-7.7396975,-6.606084,-0.7423024,0.057096787,3.5097747,10.852079,11.8008375,18.255966,0.057096787,18.686970207594868,9853.277495304554
2016-05-24,44.17,74.18,65.75,0.10659221,0.78673357,0.10667418,-15.750024,-7.6869307,-5.8972793,-0.88497233,-0.10221218,3.1313848,10.642098,11.296204,17.080322,-0.10221218,1.3023338109782296,9863.787123831242
2016-05-25,44.25,74.22,66.03,0.10658852,0.7866437,0.106767826,-15.334613,-7.618526,-5.579179,-0.8943939,-0.17512846,3.0811071,10.242737,10.886751,16.438087,-0.17512846,2.2800807392242306,9882.206641469944
2016-05-26,44.38,74.37,66.01,0.10656137,0.7866711,0.10676755,-14.974964,-7.4440637,-5.456214,-0.9459479,-0.24825585,2.9019833,10.007953,10.628466,15.887035,-0.24825585,4.002778455815545,9914.603270331854
2016-05-27,44.49,74.62,66.24,0.1066023,0.7865601,0.106837556,-14.832676,-7.3896093,-5.371524,-0.95078367,-0.27588254,2.7584152,9.861403,10.530438,15.639986,-0.27588254,-3.0184701712138144,9890.093086686551
2016-05-31,44.46,74.42,66.06,0.106611766,0.7867585,0.10662974,-16.334686,-8.040284,-6.172357,-0.7414017,-0.06057445,2.8145227,11.129512,11.727154,17.695248,-0.06057445,3.1376322807838166,9915.507890395596
