date,Durbl,Manuf,NoDur,Durbl_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,0.0027,-0.0009,0.71229196,0.18765162,0.10005648,-9.894653,-1.2082754,1.6158031,0.45338875,0.9601598,3.8804452,6.0319405,6.793052,8.972707,8.972707,-6.290193249992757,0.9948483265765825
2016-03-22,-0.005,-0.0022,-0.008,0.53569746,0.3631255,0.10117705,-10.34562,-1.7749408,1.1893712,2.4072752,1.2582126,3.6602502,6.0851474,7.1103272,9.426238,9.426238,-19.243556101701877,0.9791690312570406
2016-03-23,-0.022400000000000003,-0.0096,-0.001,0.7308887,0.1431248,0.12598647,-10.556392,-2.4441712,0.9197309,2.555023,1.4843267,2.517595,6.21703,6.9924746,9.744066,9.744066,-2.3260288912430815,0.9773036950931467
2016-03-24,-0.0018,-0.0016,-0.0011,0.6876571,0.19517286,0.11717008,-10.30068,-2.1874485,1.3274877,1.9892691,1.6798275,2.4412847,6.150093,6.889451,9.074448,9.074448,4.483854658958228,0.9808926285300513
2016-03-28,0.0039000000000000003,0.0015,0.0064,0.7374306,0.1402633,0.122306146,-10.484975,-2.4119303,1.099285,2.2098498,1.5257726,2.239172,6.118783,6.8659825,9.387267,9.387267,13.35858870447098,0.9916242756944907
2016-03-29,0.011699999999999999,0.0079,0.0103,0.5333074,0.391396,0.07529659,-10.2744875,-1.5413388,2.020647,1.2509936,1.7322794,3.5059943,6.604563,7.167815,9.100923,9.100923,2.2010340857205875,0.9934118259246558
2016-03-30,0.0009,0.0031,0.0048,0.51436114,0.41339332,0.07224554,-10.311654,-1.5089313,1.9450732,0.85495144,1.6738487,3.5877829,6.844073,7.163045,9.384538,9.384538,2.853091884350843,0.9957331160297859
2016-03-31,0.0089,-0.0046,-0.0044,0.63732696,0.27273178,0.08994123,-10.436509,-1.8178532,1.8179129,1.2643076,1.5551324,3.3103366,6.6165733,7.114116,9.451453,9.451453,-3.2328939989482564,0.9930966708083553
2016-04-01,-0.0083,0.0063,0.0118,0.5443664,0.3800377,0.07559583,-10.230717,-1.2394434,1.9644386,0.5918121,1.4923272,3.7917786,6.870962,7.2001815,9.413662,9.413662,-12.77812206243677,0.9827036237326888
2016-04-04,-0.0126,-0.0085,-0.0036,0.68382406,0.21927814,0.09689779,-10.482502,-2.1559412,1.8850284,1.5961063,1.2942284,2.9714837,6.49553,7.094551,9.692182,9.692182,-5.234434638874989,0.9784907671497123
2016-04-05,-0.0034000000000000002,-0.0049,-0.0075,0.7652379,0.12111934,0.11364277,-10.625533,-2.6905448,1.1453929,2.3663635,1.1041442,2.1772587,6.0248613,6.8259597,9.803478,9.803478,13.64264472012073,0.9894237744372978
2016-04-06,0.0123,0.0070999999999999995,0.0088,0.690332,0.21314105,0.0965269,-10.414248,-1.9027318,1.9384192,1.6350238,1.3716861,3.1187215,6.3767414,7.121215,9.362731,9.362731,-19.60516046238556,0.9735369506345604
2016-04-07,-0.0199,-0.0076,-0.0063,0.7503017,0.12657242,0.1231259,-10.696099,-2.6120837,0.9215097,2.7326818,1.396697,1.8458058,6.2648087,7.062483,9.890438,9.890438,2.25540599973614,0.9753352479969077
2016-04-08,0.0009,0.0049,0.0052,0.7559193,0.13185188,0.11222881,-10.433989,-2.3916507,1.3016063,2.018715,1.3357803,2.3195333,6.0571046,6.7511983,9.370385,9.370385,2.832368924526961,0.9775977453330439
2016-04-11,0.0043,-0.0011,-0.0069,0.7543758,0.12676623,0.11885788,-11.007782,-2.560286,0.6846815,2.967646,1.5458336,2.4278297,6.3794255,7.0023513,10.327667,10.327667,8.571778462922834,0.9844607685098233
2016-04-12,0.0067,0.0091,0.0069,0.3809819,0.5433599,0.075658135,-10.877554,-2.120268,1.3717439,2.7277267,2.148902,3.2254004,6.8908176,7.517029,10.001614,10.001614,19.964396049732592,1.0005575454778448
2016-04-13,0.0279,0.012199999999999999,-0.0064,0.3831261,0.542657,0.07421682,-10.786356,-2.1672583,1.9828044,1.8314844,2.1080644,3.5764825,6.978053,7.422317,9.837791,9.837791,-1.1853379974179914,0.9995862114260363
2016-04-14,-0.0006,-0.0005,-0.0063,0.44385004,0.48760295,0.068547,-10.531477,-2.0512083,2.1931822,1.3413956,1.8386759,3.2462847,6.8806787,7.3663573,9.595581,9.595581,0.7831140502989076,1.0002273170825906
2016-04-15,-0.0025,0.0029,0.0058,0.4612664,0.4706258,0.068107836,-10.487356,-1.8969862,2.1634603,1.2728169,1.7659062,3.3725238,6.8327217,7.3507247,9.528407,9.528407,8.831654035133013,1.0074620931849352
2016-04-18,0.010700000000000001,0.0043,0.0043,0.37804952,0.54763126,0.07431915,-10.625551,-1.9062713,2.1318693,1.762005,2.0983338,3.7783883,6.9539557,7.558428,9.585803,9.585803,7.629251615570601,1.0137570823758093
