date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.577201,0.10205471,0.16352457,0.07811795,0.079101786,-18.45108,-6.8307796,-6.328087,-2.8099298,2.0899928,4.9542513,7.8748384,12.965492,17.230076,17.230076,-4.937002550140914,0.9959565908680255
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.45379493,0.3307813,0.09155593,0.061414972,0.06245289,-19.882631,-6.09502,-5.085609,-2.957318,1.1931415,5.707893,8.766216,12.4207325,15.452017,15.452017,-23.91587097920761,0.9764486716803996
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.5754919,0.18512939,0.08292412,0.07817372,0.07828089,-21.52711,-7.033239,-5.270087,-3.1129756,0.6348993,5.7431555,7.9613314,12.443902,16.484293,16.484293,-0.08239590015035461,0.9763827786687258
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.5139062,0.27376485,0.07243597,0.06959062,0.0703024,-19.615513,-6.1303477,-5.233398,-2.9728904,1.2699366,5.3901834,7.9337373,11.758468,14.930298,14.930298,1.3675468466731928,0.9774763488489998
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.504568,0.2868419,0.07096704,0.068308,0.069315046,-19.165905,-6.2522864,-5.247107,-2.9062264,1.3853436,5.4032354,7.9585094,11.55074,15.019107,15.019107,11.82257958346401,0.9869409614003684
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.5044667,0.28720078,0.07055371,0.06827826,0.069500536,-20.240074,-6.3869653,-5.1588936,-3.2273006,0.9520671,5.2751718,8.113386,12.234765,15.346237,15.346237,1.988625087974108,0.9885483779083045
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.51012206,0.27899885,0.071215734,0.06912848,0.070534825,-21.716373,-6.935673,-5.4549637,-3.0235362,0.6173014,5.7309237,7.9511456,12.997725,16.894253,16.894253,4.450509712762294,0.9921516081764589
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.5175155,0.26838207,0.072370395,0.07007709,0.07165499,-20.723886,-6.841108,-5.4678273,-3.0069475,0.93693346,5.5420847,7.9082403,12.553914,16.524931,16.524931,-7.1117867797014584,0.9863727624021027
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.50790286,0.2808286,0.07161471,0.068747096,0.070906766,-20.654541,-6.7002535,-5.3637886,-3.0200326,0.840887,5.40132,7.9202437,12.713372,16.344465,16.344465,-11.760905693125084,0.976871831167968
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.5421723,0.23336768,0.07648752,0.07343159,0.07454092,-20.40924,-6.674813,-5.3414235,-2.8179555,0.83624274,5.356656,7.5963607,12.507861,16.427452,16.427452,-6.481993738345095,0.9716858548429914
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.57928824,0.17956583,0.083288796,0.07869464,0.079162516,-19.593504,-6.7931423,-5.297027,-2.582862,1.0157872,5.3820086,7.285806,11.872742,16.279415,16.279415,16.27250721427084,0.9846357033957658
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.52954555,0.25029516,0.07557294,0.07168124,0.07290514,-20.031067,-6.5541544,-5.2690415,-2.8543115,0.97044486,5.3159127,7.779615,12.330625,16.030935,16.030935,-17.13658729952326,0.9708164604068477
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.0076,-0.0063,0.49115056,0.3054989,0.069724,0.06652246,0.06710408,-19.48886,-6.735648,-5.100786,-2.9042,1.1112925,5.4569592,7.8338575,11.494434,15.53535,15.53535,9.211704391272802,0.9781406817430063
2016-04-08,0.0009,0.021099999999999997,0.0005,0.0049,0.0052,0.45922294,0.35015276,0.06460926,0.06215781,0.0638573,-18.25576,-6.38272,-5.2183313,-2.7578905,1.5360152,5.264384,7.791374,11.246305,15.07187,15.07187,-0.2304099656068478,0.9779561007758981
2016-04-11,0.0043,-0.004,-0.0033,-0.0011,-0.0069,0.54266244,0.23346525,0.075138904,0.074644916,0.07408845,-21.509384,-7.3708797,-5.0720897,-2.9861457,0.27044576,5.8696127,7.918828,12.254423,16.91081,16.91081,14.578785943796086,0.9896329334177009
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0091,0.0069,0.5200012,0.26290628,0.07267482,0.07392291,0.07049487,-25.681522,-7.778293,-4.880215,-3.5889935,-0.6898492,6.435604,8.763828,14.178276,17.79199,17.79199,20.291365406707463,1.0060792917063908
2016-04-13,0.0279,0.0021,0.015600000000000001,0.012199999999999999,-0.0064,0.52113444,0.26455122,0.07280754,0.07076338,0.07074341,-24.800283,-7.542257,-4.977175,-3.726146,-0.32092744,6.142377,8.879477,14.050288,17.325533,17.325533,0.5858443365356293,1.006562015584484
2016-04-14,-0.0006,0.0052,-0.0013,-0.0005,-0.0063,0.5614714,0.20582937,0.080026664,0.07614837,0.07652426,-23.065065,-7.0396,-5.1808243,-3.477556,0.16432469,5.766042,8.482236,13.451645,16.826868,16.826868,-4.348459115043248,1.002977254100844
2016-04-15,-0.0025,-0.0121,-0.0034000000000000002,0.0029,0.0058,0.56732106,0.19709568,0.081292614,0.07685783,0.07743279,-22.634813,-6.92703,-5.184556,-3.3606224,0.25118536,5.7011757,8.391381,13.339818,16.71189,16.71189,12.644958051573875,1.0133643182325294
2016-04-18,0.010700000000000001,0.0166,0.0044,0.0043,0.0043,0.5502128,0.22060776,0.079849266,0.07467463,0.07465558,-25.125156,-7.3545375,-5.219698,-3.8618422,-0.06505901,6.1135664,8.963078,14.378772,17.27213,17.27213,8.61369568871416,1.0205132222940005
