date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.10353101,0.75110924,0.14535971,-12.387795,-6.8274755,-1.8196429,3.1224768,3.2950838,3.2747889,5.6610394,10.278271,10.369835,3.2950838,-13.858667871632107,9886.497396628729
2016-05-11,44.41,74.03,65.38,0.10466439,0.7287929,0.16654274,-12.763724,-6.5929966,-1.9950382,2.8111727,3.2128208,3.4915357,5.5796404,9.693634,10.006503,3.2128208,2.9173490908959807,9910.11931652406
2016-05-12,44.55,74.21,65.51,0.099848494,0.5824927,0.31765884,-12.908669,-6.514559,-1.8172966,2.7319477,3.2800627,3.4448402,5.354949,9.062059,9.59695,3.2800627,-8.55001481842996,9840.724011848639
2016-05-13,44.25,73.8,64.93,0.10652522,0.71816915,0.17530556,-12.211475,-6.308416,-2.1062722,2.6339371,3.008497,3.4605646,5.3893213,9.691855,9.760259,3.008497,8.516788346208745,9909.365587264176
2016-05-16,44.63,74.28,65.55,0.096929245,0.64938486,0.25368595,-12.430921,-6.369282,-2.0112107,2.6442797,3.1526613,3.4401221,5.300102,9.303236,9.68478,3.1526613,-15.683149963406697,9782.084615480977
2016-05-17,44.02,73.25,64.94,0.106759556,0.78614116,0.107099295,-11.074329,-6.5009947,-2.2662725,2.699441,2.8538928,3.4544058,5.5510173,10.64595,10.439986,2.8538928,-1.5925797462302957,9769.325606607492
2016-05-18,43.76,73.23,64.84,0.10649699,0.77972096,0.11378207,-12.322892,-6.741149,-2.2242587,2.6861894,3.278719,3.7175946,5.8596654,10.198881,10.536071,3.278719,-3.9049895940097255,9738.081450314048
2016-05-19,43.74,72.98,64.57,0.10663496,0.78647304,0.10689198,-12.161365,-7.1597085,-2.2036695,3.0683072,3.192745,3.8000755,6.1587386,11.080409,11.208285,3.192745,5.223448850861466,9779.7410492995
2016-05-20,43.84,73.31,64.8671,0.10663541,0.7862046,0.107160054,-11.542569,-6.782632,-2.1887014,2.8562448,3.0955267,3.4359212,5.575671,10.505982,10.755626,3.0955267,-4.472148679996818,9743.920855995377
2016-05-23,43.73,73.01,64.76,0.10660836,0.7866545,0.106737174,-11.564472,-6.976054,-2.204223,2.9724247,3.0794427,3.5900252,5.809507,10.897702,11.032989,3.0794427,18.692399204700425,9893.091419844084
2016-05-24,44.17,74.18,65.75,0.106606096,0.78646845,0.1069254,-11.679109,-6.853016,-2.2223098,2.9414814,3.1945982,3.4762926,5.483274,10.47834,10.773631,3.1945982,1.307736021111368,9903.68728553604
2016-05-25,44.25,74.22,66.03,0.106624976,0.78585976,0.10751527,-11.735902,-6.6964946,-2.2359374,2.9130929,3.1563754,3.4265633,5.2679424,10.196245,10.488502,3.1563754,2.281343036463836,9922.191550912103
2016-05-26,44.38,74.37,66.01,0.10651675,0.78511864,0.108364634,-12.044056,-6.879897,-2.1200874,2.9645765,3.3486445,3.472629,5.4003987,10.079526,10.593364,3.3486445,4.003242290916749,9954.723030711602
2016-05-27,44.49,74.62,66.24,0.10634704,0.78265876,0.11099423,-12.071319,-6.7916217,-2.1446414,2.9060395,3.330031,3.4448452,5.2815814,9.896716,10.47746,3.330031,-3.02349348758561,9930.072711093197
2016-05-31,44.46,74.42,66.06,0.10660403,0.7866434,0.10675258,-11.006332,-6.617193,-2.3857515,2.7783372,3.0014682,3.408436,5.205715,10.483109,10.681045,3.0014682,3.131590452878327,9955.541114777428
2016-06-01,44.54,74.63,66.16,0.10663501,0.78644115,0.10692383,-11.221845,-6.652534,-2.2969286,2.8116682,3.0446217,3.4126039,5.2820997,10.401144,10.615537,3.0446217,3.197230158087459,9981.610038849703
2016-06-02,44.72,74.83,66.21,0.106605306,0.7857079,0.10768682,-11.696659,-6.767798,-2.2246773,2.8737214,3.2104673,3.4455132,5.3291006,10.20896,10.620688,3.2104673,3.777603324432661,10012.491745046222
2016-06-03,44.83,75.12,66.08,0.10657344,0.7855172,0.10790943,-11.986845,-6.902018,-2.1711214,2.9463165,3.3098304,3.48761,5.4721813,10.262814,10.733543,3.3098304,0.23767860182006775,10014.440766371938
2016-06-06,44.8,75.08,66.5,0.106553525,0.78668916,0.106757335,-12.023439,-7.1412973,-2.2065053,3.0884311,3.3563151,3.5962324,5.756678,10.78164,11.149417,3.3563151,0.32771734366306826,10017.128650013401
2016-06-07,44.86,75.1,66.45,0.10659206,0.7865135,0.10689442,-12.069027,-7.102697,-2.166609,3.0680187,3.3103924,3.5808,5.805353,10.758552,11.081923,3.3103924,6.970723020409407,10074.316716581012
2016-06-08,45.1,75.56,66.65,0.106621824,0.7862383,0.10713984,-12.077586,-7.0050774,-2.1841958,3.0189536,3.2634687,3.5415597,5.707349,10.648273,10.946692,3.2634687,3.806876698796469,10105.726775192516
2016-06-09,45.24,75.8403,66.57,0.106655344,0.7858605,0.10748422,-12.189788,-6.9933233,-2.177556,3.01662,3.2054338,3.5550218,5.796588,10.722118,10.954115,3.2054338,-7.155450976665871,10046.503980333
2016-06-10,45.06,75.4,66.03,0.10694517,0.7858627,0.10719217,-12.402776,-6.991782,-2.447138,2.9812367,3.0394979,3.8764098,6.078418,11.243385,11.137187,3.0394979,-7.892848249158346,9981.560875213152
2016-06-13,44.8,74.92,65.51,0.10681452,0.7863346,0.10685093,-12.544998,-7.1382074,-2.5736845,3.0246875,2.9967837,4.1167746,6.3445883,11.682281,11.414365,2.9967837,1.019685948718167,9989.896712535618
2016-06-14,44.86,75.0,65.42,0.10705206,0.78565925,0.10728863,-12.48193,-6.996877,-2.468405,2.9561532,3.0517225,3.9388032,6.1333685,11.241956,11.137882,3.0517225,-2.7117246605889576,9967.710103795143
2016-06-15,44.8,74.83,65.24,0.106965154,0.785537,0.10749783,-12.380081,-6.88738,-2.445987,2.8897045,3.0566885,3.8256896,5.969704,11.005182,10.985469,3.0566885,5.1790582167385475,10009.9896704742
2016-06-16,45.03,75.13,65.57,0.10677315,0.7858998,0.10732703,-12.301714,-6.9536276,-2.3640764,2.9477112,3.0993383,3.7681584,5.970052,11.000799,11.033328,3.0993383,-7.1029710138487205,9951.758166396965
2016-06-17,44.83,74.66,65.31,0.1068153,0.78549457,0.10769018,-12.258796,-6.8698425,-2.3422143,2.9007957,3.0923698,3.7262042,5.8940315,10.829144,10.891778,3.0923698,7.050250422544624,10009.221218991315
2016-06-20,45.02,75.1,65.73,0.10671492,0.7846611,0.108623944,-12.376754,-6.8722553,-2.2981586,2.903117,3.161499,3.6749785,5.860222,10.6846285,10.854827,3.161499,-1.5326028674887788,9996.657614452777
2016-06-21,44.93,75.04,65.48,0.10674708,0.78382605,0.109426916,-12.398486,-6.81439,-2.2954226,2.8695605,3.1512392,3.6552896,5.8108406,10.581157,10.756097,3.1512392,-2.5316260265619404,9975.930506676055
2016-06-22,44.92,74.86,65.38,0.1072751,0.7840333,0.10869166,-12.5006485,-6.785102,-2.4166615,2.8379958,3.0791988,3.7846572,5.9002056,10.754582,10.789256,3.0791988,11.515867185884696,10070.018541705125
2016-06-23,45.31,75.54,66.21,0.106438205,0.7807101,0.11285175,-12.528695,-6.852085,-2.1873095,2.8973992,3.231257,3.579535,5.753001,10.383382,10.682391,3.231257,-27.259711370804194,9845.198067548265
2016-06-24,44.51,73.94,63.9201,0.10842688,0.78237635,0.10919677,-12.373254,-6.659023,-2.5597224,2.7211578,2.9293432,3.8893602,5.8175964,10.795084,10.688197,2.9293432,-7.226035212707525,9786.932917743037
2016-06-27,44.29,73.59,62.94,0.112353265,0.76786995,0.119776845,-11.839965,-6.0330067,-2.5193148,2.4491298,2.708736,3.5459342,5.1947355,9.963381,9.792151,2.708736,15.486318697352065,9911.063599343179
2016-06-28,44.82,74.49,63.98,0.10918623,0.7561514,0.13466243,-11.872403,-6.106156,-2.2257874,2.6087754,2.8263454,3.3602486,5.1491756,9.662752,9.636106,2.8263454,14.982519032956128,10032.679241451286
2016-06-29,45.42,75.34,65.03,0.10650179,0.7193967,0.17410155,-11.869781,-6.0858192,-2.1069922,2.6217134,2.868372,3.2890437,5.0455074,9.402386,9.464377,2.868372,17.694746413467243,10178.072947450579
