date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.11572927,0.08747801,0.12431346,0.088911854,0.19934897,0.17833152,0.20588692,-33.959515,-15.48113,-7.4120464,-3.4812162,-0.6759385,2.4474578,6.8819427,12.1624565,27.491753,6.8819427,-0.26076135,-0.26076135
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.14542875,0.1068991,0.12300663,0.12040703,0.21148938,0.11840201,0.17436706,-37.38442,-16.227295,-7.3313723,-2.9766068,-0.0593085,3.0789587,7.7104235,13.121337,28.963905,7.7104235,-0.11514902,-0.37591037
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.11484788,0.09746163,0.13257499,0.10669668,0.2235063,0.15681316,0.16809933,-33.49863,-14.628993,-6.673352,-2.9649377,-0.27992657,2.7572453,7.1824164,12.173719,27.73303,7.1824164,0.6986596,0.32274923
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.118484445,0.10671013,0.1426986,0.11620998,0.18957396,0.172224,0.15409884,-34.982807,-15.185594,-7.822582,-4.1172976,-1.5076157,1.4402258,5.7746286,10.76178,25.82898,5.7746286,-0.016496563,0.30625266
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.12132546,0.10923491,0.14729103,0.11785194,0.17659038,0.1794709,0.14823541,-37.409893,-16.57275,-8.68711,-4.834875,-1.9673413,1.3107538,6.3520765,11.680006,27.286724,6.3520765,0.3260083,0.6322609
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.120518506,0.10600539,0.15638407,0.11189471,0.17584106,0.17690383,0.1524524,-35.708294,-16.020498,-8.400469,-4.635315,-1.9204313,1.2022855,6.0740614,11.287832,27.154552,6.0740614,-0.19838122,0.4338797
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.12574807,0.110023074,0.1384302,0.13807434,0.1921291,0.15331116,0.14228404,-38.35194,-17.520061,-9.223665,-5.03641,-1.9919335,1.4310184,6.8104362,12.673773,30.290482,6.8104362,0.39074722,0.8246269
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.11856023,0.10380807,0.15698555,0.107673384,0.19269001,0.1729972,0.14728552,-36.18053,-17.278683,-9.568046,-5.538461,-2.6230242,0.62426627,5.6548734,11.011751,27.414652,5.6548734,0.23570973,1.0603366
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.10478994,0.09105391,0.1588073,0.09367971,0.21070361,0.18868785,0.15227771,-39.330673,-19.273773,-10.8564,-6.416415,-3.2201,0.2909311,5.7135973,11.568156,29.249046,5.7135973,-0.030941114,1.0293955
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.11644146,0.11340673,0.15857898,0.11693269,0.1781621,0.18072788,0.13575013,-42.308357,-20.854555,-12.028819,-7.247377,-3.5503266,0.27641517,6.0614877,12.818889,32.194023,6.0614877,0.24948034,1.2788758
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.117981106,0.11542627,0.15899672,0.119552106,0.16694309,0.18593405,0.1351667,-41.7403,-20.64665,-11.935688,-7.075782,-3.3290105,0.52784055,6.2647758,12.758894,31.53886,6.2647758,-0.0040637874,1.274812
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.12440494,0.12024679,0.14977455,0.13208452,0.17239915,0.1650933,0.13599686,-44.271008,-21.35222,-12.098161,-7.0885944,-3.1287842,0.9723924,6.930603,13.661988,32.866394,6.930603,0.14685965,1.4216716
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.120467946,0.117748715,0.15733752,0.12219954,0.16596523,0.1800543,0.13622673,-43.52513,-20.13212,-11.01972,-6.0125675,-2.2144165,1.8142277,7.8322067,15.17455,35.039757,7.8322067,-0.4046285,1.0170431
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.1246464,0.11964837,0.16100818,0.12927426,0.16527425,0.165585,0.13456349,-46.847603,-21.298323,-11.310387,-6.058834,-1.9796454,2.4095578,9.064826,17.21959,38.03516,9.064826,-0.64381856,0.37322456
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.116416454,0.10972569,0.13128443,0.13993038,0.22519808,0.15778223,0.11966275,-57.86645,-23.298737,-11.625617,-5.155109,-0.14993057,5.0373855,12.996205,25.98399,53.878674,12.996205,0.094754644,0.4679792
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.13690653,0.11574059,0.11383538,0.19870803,0.17166556,0.14436823,0.11877558,-66.3566,-24.798424,-11.526538,-4.2274604,1.4375877,7.3688893,16.419277,32.01972,65.03958,16.419277,0.3736069,0.8415861
2016-12-05,35.75,99.24,44.33,74.99,68.17,71.0999,69.44,0.1330119,0.113051884,0.123908974,0.13430572,0.19418314,0.1729808,0.12855753,-71.31709,-27.033625,-12.86922,-5.145119,0.6057508,6.6864743,15.865064,31.6354,66.10165,15.865064,0.3143098,1.155896
2016-12-06,36.11,98.96,44.46,75.18,68.29,71.4699,69.83,0.09883279,0.09015774,0.14828178,0.09227386,0.21879111,0.22205068,0.12961209,-62.968903,-24.924963,-12.548018,-5.4448934,-0.20566449,5.383803,13.4144125,26.674395,57.55487,13.4144125,1.0470992,2.2029953
2016-12-07,36.4786,99.6099,45.01,76.16,69.19,72.32,70.95,0.086767755,0.08436758,0.1552195,0.09136945,0.22705895,0.22486778,0.13034897,-65.61039,-27.77887,-14.764045,-6.920641,-1.1289864,5.0617847,13.951031,28.038927,61.111023,13.951031,0.17693569,2.379931
2016-12-08,36.4786,99.06,45.03,76.13,69.33,72.75,71.32,0.07282829,0.087568365,0.1084642,0.07812166,0.13779986,0.42297658,0.092241034,-21.849617,-9.037457,-4.1020813,-0.9919153,0.3369517,1.9901083,4.6571255,10.61849,25.313782,4.6571255,0.20654903,2.58648
2016-12-09,36.49,99.1418,45.32,76.35,69.7,72.7709,71.71,0.13292092,0.22023739,0.12451545,0.13010904,0.1486565,0.12140523,0.122155495,-23.888277,-8.81324,-3.774857,-1.3701124,0.08128977,2.2798042,5.137191,10.252387,22.96158,5.137191,-0.079072855,2.507407
2016-12-12,36.18,99.1425,45.54,76.26,69.82,72.7537,71.44,0.122444585,0.2844584,0.10907205,0.16201691,0.10986539,0.1051415,0.10700112,-24.892794,-9.234287,-4.0645747,-1.5444386,0.11993763,2.8335745,5.5743814,10.303758,22.778856,5.5743814,0.4635534,2.9709604
2016-12-13,36.8,98.9394,45.77,76.89,70.32,73.12,71.85,0.10452006,0.21925338,0.105788924,0.2528041,0.107665285,0.10457257,0.10539573,-27.693932,-9.59283,-4.4245796,-1.890449,-0.3519453,2.192665,5.0369096,10.057018,23.769983,5.0369096,-0.55832815,2.4126322
2016-12-14,36.36,99.1212,45.32,76.43,69.75,72.325,71.18,0.10252733,0.1730053,0.10399555,0.3063242,0.106459394,0.102798246,0.10488999,-27.028267,-9.722299,-4.4417396,-1.8547618,-0.1704463,2.4843435,5.8067966,11.817629,26.505531,5.8067966,0.043756127,2.4563885
2016-12-15,35.86,98.4996,45.43,76.82,69.94,72.57,71.55,0.09922298,0.13045138,0.10247773,0.29683194,0.1389206,0.10933536,0.12276006,-23.84717,-9.742864,-5.0170164,-2.7341456,-1.0033671,1.5401868,4.9337244,11.199007,26.628002,4.9337244,-0.11079856,2.3455899
2016-12-16,35.6,98.79,45.6,76.61,69.91,72.5423,71.31,0.1026684,0.11716115,0.10532257,0.24760847,0.16737764,0.12299545,0.13686626,-25.771852,-10.619903,-4.7568116,-2.1277776,-0.0986388,2.3940234,5.332244,10.954684,24.791018,5.332244,0.15062167,2.4962115
2016-12-19,35.59,98.5791,45.75,76.87,70.05,72.675,71.45,0.10387864,0.12092491,0.11005945,0.24309929,0.16045147,0.12953165,0.13205455,-27.456503,-10.450522,-4.6239543,-2.1185086,-0.14656892,2.338142,5.496372,11.954146,26.945782,5.496372,0.23108263,2.7272942
