date,Durbl,Enrgy,HiTec,Manuf,NoDur,Durbl_share,Enrgy_share,HiTec_share,Manuf_share,NoDur_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-03-21,0.0019,-0.0051,0.0021,0.0027,-0.0009,0.4150593,0.41449305,0.056180924,0.05806502,0.05620175,-19.847113,-8.329515,-6.4639125,-1.944622,0.19397627,3.4118097,6.374835,9.584353,10.579912,10.579912,-4.540541687862058,0.9962812926389336
2016-03-22,-0.005,-0.0017000000000000001,0.0012,-0.0022,-0.008,0.41386998,0.41360006,0.05601382,0.058002956,0.058513213,-22.258295,-9.524262,-6.839621,-2.0364923,-0.40744412,3.7257192,7.379063,11.185538,11.469839,11.469839,-24.492914937412113,0.9762961714642077
2016-03-23,-0.022400000000000003,-0.023399999999999997,-0.0088,-0.0096,-0.001,0.41337982,0.41341928,0.05595058,0.059456564,0.057793703,-25.567411,-9.148389,-7.416986,-3.5636516,-1.8266178,3.757157,7.8487267,10.884433,11.342686,11.342686,2.388581496801513,0.9782060510469739
2016-03-24,-0.0018,0.0068000000000000005,0.0009,-0.0016,-0.0011,0.4130686,0.41310263,0.055913948,0.06114132,0.056773517,-25.352442,-8.958871,-7.3219686,-3.317739,-1.1386877,3.7327492,7.4189315,10.444312,11.355,11.355,0.18600321523963484,0.9783550678124625
2016-03-28,0.0039000000000000003,-0.0043,-0.0024,0.0015,0.0064,0.4131032,0.4130177,0.05591589,0.060441207,0.057522092,-23.778511,-8.645106,-6.989942,-3.058748,-1.158291,3.5345287,7.162066,10.114156,10.909785,10.909785,10.722243401101741,0.9869465184019685
2016-03-29,0.011699999999999999,0.004699999999999999,0.0168,0.0079,0.0103,0.41488904,0.4148153,0.05615817,0.05778864,0.056348763,-26.27257,-9.193582,-7.443529,-3.4004037,-0.9568535,3.619243,7.438933,10.679835,11.8434725,11.8434725,1.7727542817832889,0.9883794534276754
2016-03-30,0.0009,0.0007000000000000001,0.0060999999999999995,0.0031,0.0048,0.4153137,0.41534898,0.056212645,0.056864873,0.056259826,-28.73556,-9.674415,-8.228142,-4.175901,-1.5144387,3.8876991,7.966429,11.272317,12.602336,12.602336,3.4496653617118,0.9911719009008261
2016-03-31,0.0089,-0.0008,-0.0005,-0.0046,-0.0044,0.41520238,0.41519687,0.056196406,0.05715716,0.0562472,-26.677593,-9.288456,-7.746069,-3.7320578,-1.3507982,3.6977904,7.625256,10.8539,11.999645,11.999645,-8.75311378126946,0.9840663804869177
2016-04-01,-0.0083,-0.0124,0.0072,0.0063,0.0118,0.41534194,0.41528806,0.056216434,0.05691787,0.05623569,-26.660048,-9.355422,-7.6941457,-3.6129153,-1.0686647,3.6879578,7.566596,10.818695,12.110083,12.110083,-11.27186478340991,0.9749818078589504
2016-04-04,-0.0126,-0.0074,-0.0042,-0.0085,-0.0036,0.41501698,0.41504046,0.056174796,0.057548374,0.05621939,-25.596315,-9.038029,-7.4198036,-3.526942,-1.3386194,3.6809478,7.5620933,10.519915,11.485141,11.485141,-6.966683140617697,0.9694188354402609
2016-04-05,-0.0034000000000000002,-0.0072,-0.010700000000000001,-0.0049,-0.0075,0.41411558,0.41412407,0.05605113,0.059465952,0.056243364,-23.770647,-8.632569,-7.034281,-3.3544068,-1.5419699,3.6121366,7.4251437,9.912676,10.760033,10.760033,19.574297597838108,0.9849599433697099
2016-04-06,0.0123,0.0227,0.0111,0.0070999999999999995,0.0088,0.41496632,0.41487765,0.056165736,0.05773772,0.05625255,-25.089106,-9.01303,-7.2513933,-3.3187554,-1.1258932,3.6019652,7.455487,10.365218,11.447542,11.447542,-14.764394000437555,0.9730497577197844
2016-04-07,-0.0199,-0.0054,-0.014199999999999999,-0.0076,-0.0063,0.41285405,0.41283414,0.055880312,0.05962864,0.05880288,-23.523687,-8.595087,-6.982843,-3.1757357,-1.6011637,3.463124,7.292977,10.229884,10.755986,10.755986,11.847604412606001,0.9824914519075372
2016-04-08,0.0009,0.021099999999999997,0.0005,0.0049,0.0052,0.41472137,0.41375503,0.05613323,0.05881014,0.05658028,-22.815573,-8.438507,-6.886592,-2.9945204,-1.0976647,3.3543084,6.9170146,9.758868,10.792282,10.792282,-0.6328213152403407,0.9819822450829602
2016-04-11,0.0043,-0.004,-0.0033,-0.0011,-0.0069,0.41422355,0.41424626,0.056062803,0.057541624,0.05792563,-25.106077,-8.488106,-7.340641,-3.9643786,-2.3704488,3.2884457,7.338447,10.162173,10.988777,10.988777,19.65707592876284,0.9977913356253785
2016-04-12,0.0067,0.0292,0.0055000000000000005,0.0091,0.0069,0.41428494,0.4143147,0.056071393,0.057244837,0.058084212,-30.20627,-9.559182,-8.247953,-4.8342814,-2.7353537,3.690324,8.177751,11.492327,12.370447,12.370447,16.635672813746563,1.0113858730503211
2016-04-13,0.0279,0.0021,0.015600000000000001,0.012199999999999999,-0.0064,0.41502118,0.41504848,0.056170728,0.057015583,0.056743994,-29.937757,-9.668472,-8.173329,-4.4336877,-2.0825508,3.690211,8.059925,11.653396,12.576847,12.576847,1.7640616643477376,1.0128470909426315
2016-04-14,-0.0006,0.0052,-0.0013,-0.0005,-0.0063,0.41499656,0.41503507,0.056169152,0.05729394,0.056505326,-29.065342,-9.864679,-7.9544177,-3.9842403,-1.4711806,3.887337,8.146402,11.588778,12.5636425,12.5636425,-7.030598651209629,1.007015050490983
2016-04-15,-0.0025,-0.0121,-0.0034000000000000002,0.0029,0.0058,0.41497788,0.4150123,0.056166463,0.05737696,0.056466382,-28.224743,-9.684974,-7.745071,-3.7927098,-1.3130251,3.8115704,7.9733644,11.282076,12.31916,12.31916,14.729496046103316,1.0191631456626238
