date,min_vol,momentum,quality,min_vol_share,momentum_share,quality_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-05-10,44.78,74.84,66.08,0.42870057,0.47640446,0.09489496,-10.227365,-2.0827003,-1.5329674,2.0369668,2.298139,4.073487,7.2863903,8.710213,10.127443,-10.227365,-11.905725078973093,9902.492014095224
2016-05-11,44.41,74.03,65.38,0.6182992,0.26440197,0.117298804,-11.311142,-2.9565206,-2.1251302,2.074769,2.2965417,4.315727,7.7715464,9.270056,11.831906,-11.311142,3.397874285859563,9930.049281073623
2016-05-12,44.55,74.21,65.51,0.49794734,0.399284,0.10276863,-11.163848,-2.9763777,-2.17085,1.7133503,2.0476038,4.803436,7.205695,8.844065,11.520267,-11.163848,-7.931446503399455,9865.545059411907
2016-05-13,44.25,73.8,64.93,0.7076177,0.15707624,0.1353061,-11.482343,-3.1479204,-2.2519734,2.300528,2.4287958,4.079529,7.8864927,9.417938,12.100892,-11.482343,10.184876016724564,9947.837732030677
2016-05-16,44.63,74.28,65.55,0.49260536,0.38816854,0.11922614,-11.431615,-2.8305328,-2.041734,2.159492,2.343761,4.4226365,7.6552224,9.344377,11.674834,-11.431615,-16.203310057753924,9815.824710592251
2016-05-17,44.02,73.25,64.94,0.53307295,0.3706466,0.09628043,-11.880992,-2.2033324,-1.7649429,3.3884425,3.183309,3.3925242,9.223737,10.702241,12.315399,-11.880992,-4.1588270207815645,9782.391199504891
2016-05-18,43.76,73.23,64.84,0.7070554,0.15391926,0.13902535,-11.588838,-2.6571507,-2.112698,2.7915392,2.7832017,3.4575975,8.531833,10.088684,12.0884695,-11.588838,-1.7961571540455996,9768.000772038335
2016-05-19,43.74,72.98,64.57,0.51957977,0.39353305,0.08688711,-11.945362,-1.788196,-1.3626966,3.9189916,3.4114265,4.2815976,9.3322315,10.913638,12.474484,-11.945362,4.0524333270512205,9800.4202412171
2016-05-20,43.84,73.31,64.8671,0.43685704,0.4774238,0.08571919,-11.531388,-1.7797749,-1.3492054,2.9457126,2.9127216,3.932123,8.902589,10.415951,11.575772,-11.531388,-3.9169667469928022,9768.980503140601
2016-05-23,43.73,73.01,64.76,0.45085058,0.4737754,0.07537404,-11.71711,-1.7391717,-1.4220234,3.4122715,3.1450186,3.8782372,9.249813,10.711812,11.988692,-11.71711,16.212687262856136,9898.695020564319
2016-05-24,44.17,74.18,65.75,0.4295729,0.48852104,0.08190597,-11.094696,-1.4032832,-1.2121669,2.4553175,2.8854508,4.3044133,8.812104,10.089398,11.193502,-11.094696,1.6926554115504975,9912.417444556004
2016-05-25,44.25,74.22,66.03,0.4282454,0.49212793,0.07962669,-10.929827,-1.5128578,-1.2579523,2.1451025,2.7494936,4.5380645,8.406913,9.867308,10.889063,-10.929827,2.720168626052442,9934.500529683779
2016-05-26,44.38,74.37,66.01,0.42675972,0.49187958,0.08136064,-10.685133,-1.398493,-1.3190316,1.8852972,2.6538634,4.512366,8.225227,9.658703,10.6287565,-10.685133,3.6561330593417876,9964.248159343588
2016-05-27,44.49,74.62,66.24,0.42832354,0.48782843,0.08384804,-10.717542,-1.5737901,-1.4211911,1.7956362,2.564546,4.457893,8.100104,9.549435,10.675155,-10.717542,-2.228315477694397,9946.063484161727
2016-05-31,44.46,74.42,66.06,0.42466262,0.49281842,0.082518995,-11.352725,-1.4149425,-1.3351003,2.6732945,3.027977,3.9046066,9.178388,10.338808,11.517156,-11.352725,2.7821726274913465,9968.726600932343
2016-06-01,44.54,74.63,66.16,0.4267003,0.4892727,0.08402696,-11.316031,-1.573341,-1.3595493,2.5386543,2.912796,3.96489,8.95619,10.244307,11.395386,-11.316031,3.783101966669723,9999.6133406614
2016-06-02,44.72,74.83,66.21,0.43173602,0.48507333,0.083190694,-11.021961,-1.6017565,-1.3695807,2.1574855,2.7308865,4.162174,8.552929,9.9008045,11.020037,-11.021961,3.3914133828383664,10027.387970069041
2016-06-03,44.83,75.12,66.08,0.43229398,0.484738,0.08296801,-10.946623,-1.5492196,-1.3441026,2.1024413,2.6995888,4.277692,8.46826,9.844144,10.915967,-10.946623,-0.02468651136032017,10027.185233601362
