date,emerging_equity,fixed_income_balanced,min_vol,momentum,quality,size,value,emerging_equity_share,fixed_income_balanced_share,min_vol_share,momentum_share,quality_share,size_share,value_share,v_01,v_02,v_03,v_04,v_05,v_06,v_07,v_08,v_09,value_function,absolute_return,cumulative_return
2016-11-10,36.1501,99.5,44.13,74.86,67.63,69.3565,67.04,0.1449463,0.120264165,0.12714705,0.12767895,0.13694754,0.14325926,0.19975679,-24.5356,-13.327081,-7.020493,-2.3086183,0.41388986,2.7644308,5.821679,12.682222,22.960451,0.41388986,-0.3156074,-0.3156074
2016-11-11,35.4699,99.07,44.06,74.76,67.56,69.28,67.1,0.15447135,0.14106508,0.11349649,0.13515806,0.11400768,0.105857335,0.235944,-21.783665,-12.14793,-5.879094,-0.88828653,2.1834664,4.574266,7.533782,14.418173,24.29992,2.1834664,-0.068189144,-0.38379654
2016-11-14,35.02,98.9077,44.0,74.15,67.38,69.61,67.7928,0.17030504,0.1438331,0.12931255,0.12258849,0.11986206,0.12582052,0.18827835,-21.930298,-11.607349,-5.066191,-0.3492283,2.4977872,4.940677,8.257683,15.153526,26.339893,2.4977872,0.76954454,0.385748
2016-11-15,35.8,99.06,44.25,74.85,67.67,70.3,68.33,0.19352163,0.13605697,0.11181481,0.20557304,0.10055976,0.117558114,0.13491566,-21.341015,-11.841415,-6.1038737,-2.1431208,0.231964,2.4516685,5.4925785,11.29408,21.21061,0.231964,0.0062868,0.3920348
2016-11-16,35.8,99.0692,44.3,75.07,67.78,70.18,68.01,0.20972191,0.11952045,0.103311904,0.22330722,0.10132068,0.12782925,0.114988655,-23.168898,-12.779755,-6.774675,-2.294299,0.2554218,2.634783,5.828308,12.301194,23.365332,0.2554218,0.34481838,0.7368532
2016-11-17,36.0,99.0,44.43,75.48,68.1,70.55,68.19,0.189465,0.11731487,0.109236114,0.19913127,0.11102972,0.13432083,0.13950221,-24.261854,-13.322671,-7.0953164,-2.6310387,-0.033016086,2.462088,5.9061594,12.689931,24.372152,-0.033016086,-0.19365355,0.54319966
2016-11-18,35.9763,98.63,44.31,75.27,67.98,70.35,68.05,0.16118644,0.10774322,0.10397449,0.19755228,0.12465438,0.10929722,0.19559203,-26.14695,-14.887649,-8.031452,-2.7576096,0.06681079,2.7182727,6.3925724,14.318928,26.901932,0.06681079,0.37763044,0.92083013
2016-11-21,35.9763,98.615,44.49,75.78,68.42,70.83,68.45,0.16919911,0.1289378,0.11619089,0.18600526,0.11318169,0.11980121,0.16668412,-27.563627,-16.279829,-9.17495,-3.663812,-0.58979666,2.0293076,5.830369,13.760415,26.450468,-0.58979666,0.22616385,1.146994
2016-11-22,35.9763,98.884,44.63,76.04,68.63,71.0308,68.7,0.1549435,0.118671395,0.12111938,0.15865138,0.12869473,0.12799789,0.18992177,-27.898338,-16.966478,-9.676319,-3.7291875,-0.5555482,2.1389923,6.024029,14.934871,28.28136,-0.5555482,0.007011039,1.154005
2016-11-23,35.9763,98.587,44.52,76.2,68.43,71.1098,68.93,0.1576173,0.11393782,0.11300806,0.20557249,0.11237993,0.1121905,0.185294,-33.776833,-21.15087,-11.9429455,-4.3045325,-0.66478956,2.4092743,6.7888966,17.64543,33.005226,-0.66478956,0.20853063,1.3625357
2016-11-25,35.9763,98.53,44.76,76.33,68.71,71.405,69.16,0.16068783,0.11400443,0.11039136,0.21452346,0.10863419,0.11445337,0.17730539,-36.375248,-23.323465,-13.191717,-4.8327665,-0.7415895,2.53466,7.2217875,18.556473,34.211937,-0.7415895,0.04911751,1.4116533
2016-11-28,36.41,98.82,44.83,76.3,68.48,71.14,68.77,0.13992041,0.113062225,0.117373616,0.19032194,0.12164388,0.116734006,0.20094387,-39.12829,-24.247194,-13.380232,-4.580572,-0.24166891,3.22679,7.996207,19.936575,36.27401,-0.24166891,0.14536087,1.5570141
2016-11-29,36.4,98.8399,45.02,76.6,68.5,71.33,68.81,0.18318862,0.10915982,0.10081432,0.2407431,0.09849924,0.11601504,0.15157992,-42.886314,-26.241749,-14.647125,-5.5872097,-1.0269916,2.7978563,8.114361,21.436352,39.980156,-1.0269916,-0.43871802,1.1182961
2016-11-30,36.45,98.8,44.45,75.42,68.1,71.13,69.07,0.17682043,0.10779063,0.10127002,0.2319765,0.10631973,0.11260166,0.16322097,-44.155693,-26.536926,-14.4886875,-5.1818314,-0.5234715,3.3579385,8.630767,21.906221,40.19095,-0.5234715,-0.7780845,0.34021163
2016-12-01,35.87,98.84,44.08,74.0,67.87,70.5,69.17,0.101376556,0.11440061,0.14684612,0.12954122,0.15899318,0.12876101,0.22008134,-49.997818,-30.681116,-16.75576,-5.309144,0.08632453,4.712361,10.881856,28.597725,50.744934,0.08632453,0.083428346,0.42363998
2016-12-02,35.74,99.2,44.22,74.44,67.87,70.5442,69.05,0.106904194,0.09657138,0.12760632,0.13397954,0.16974217,0.12925902,0.23593734,-52.279606,-33.72494,-18.801447,-6.051552,-0.3675626,4.5933056,11.141419,31.994164,57.44177,-0.3675626,0.37969252,0.8033325
